true,predicted,predicted_std,lower_95CI,upper_95CI
47.1,47.365273,5.102051,37.365253,57.36529
47.1,47.695637,5.1101546,37.679733,57.71154
47.1,47.640285,5.109826,37.625027,57.655544
47.1,48.215763,5.123022,38.17464,58.256886
47.1,47.40372,5.1038156,37.40024,57.4072
47.1,48.547474,5.130917,38.490875,58.604073
47.1,47.961372,5.1175303,37.931015,57.99173
47.1,47.740356,5.1115446,37.72173,57.758984
47.1,47.038433,5.090763,37.06054,57.016327
47.1,49.37549,5.149084,39.283283,59.467693
47.1,45.647747,5.0547953,35.74035,55.555145
47.1,46.679485,5.081748,36.71926,56.63971
47.1,46.130867,5.0660863,36.20134,56.060394
47.1,47.248795,5.094214,37.264137,57.23345
47.1,45.800716,5.0584526,35.88615,55.715282
47.1,46.440475,5.0756683,36.492165,56.388786
47.1,47.600636,5.105653,37.593555,57.607716
47.1,46.633026,5.0797443,36.676727,56.589325
47.1,47.621407,5.1085777,37.608593,57.63422
47.1,47.9596,5.114711,37.934765,57.984432
41.1,47.81737,4.9884353,38.04004,57.594704
41.1,48.453163,4.993498,38.66591,58.240417
41.1,48.124523,4.992261,38.33969,57.909355
41.1,48.60665,4.998198,38.81018,58.403122
41.1,47.970722,4.9906516,38.189045,57.7524
41.1,49.184097,5.0007334,39.38266,58.985535
41.1,48.601543,5.000298,38.800957,58.40213
41.1,48.445488,4.9940057,38.657238,58.233738
41.1,48.332977,4.996858,38.539135,58.12682
41.1,49.61292,5.0136194,39.786224,59.439613
41.1,47.363533,4.988019,37.587013,57.140053
41.1,48.17649,4.992829,38.390545,57.962437
41.1,48.07381,4.9908037,38.291836,57.855785
41.1,48.65461,4.9974194,38.85967,58.44955
41.1,47.71049,4.989662,37.93075,57.49023
41.1,48.29547,4.9954367,38.504417,58.086525
41.1,48.58085,4.9972777,38.786186,58.37551
41.1,48.40943,4.994605,38.620007,58.198856
41.1,48.65373,4.992833,38.867775,58.439682
41.1,48.820297,4.999504,39.02127,58.619324
48.5,48.0805,4.9749365,38.329628,57.831375
48.5,48.47684,4.9807663,38.71454,58.239143
48.5,48.33827,4.9787354,38.57995,58.09659
48.5,48.349155,4.980618,38.587143,58.111168
48.5,48.097057,4.9750743,38.345913,57.8482
48.5,48.10952,4.97748,38.35366,57.86538
48.5,49.111053,4.994669,39.321503,58.900604
48.5,48.385685,4.9797926,38.62529,58.14608
48.5,48.943523,4.9883986,39.16626,58.720787
48.5,47.952595,4.9764056,38.198837,57.706352
48.5,49.652863,5.0010715,39.85076,59.454964
48.5,49.254738,4.995852,39.462868,59.046608
48.5,49.78946,4.999349,39.990734,59.588184
48.5,49.59319,4.998685,39.79577,59.39061
48.5,49.66295,4.9993157,39.86429,59.46161
48.5,49.56997,4.998718,39.772484,59.367455
48.5,49.50209,4.9947248,39.71243,59.29175
48.5,49.369946,4.996016,39.577755,59.162136
48.5,49.262463,5.0031,39.456387,59.06854
48.5,48.931236,4.993553,39.14387,58.7186
