DataKey,true_totEarNum,predicted_totEarNum,predicted_std_totEarNum
202406111255_23,361.0,368.05063,4.7861958
202406111255_23,361.0,376.37827,4.7168856
202406111255_23,361.0,372.6834,4.775121
202406111255_23,361.0,378.43097,4.72769
202406111255_23,361.0,369.18118,4.7926016
202406111255_23,361.0,383.69244,4.832181
202406111255_23,361.0,369.9637,4.7839007
202406111255_23,361.0,332.48248,4.7186112
202406111255_23,361.0,347.809,4.855119
202406111255_23,361.0,340.39133,4.734596
202406111255_23,361.0,327.6699,4.5950127
202406111255_23,361.0,348.5848,4.752937
202406111255_23,361.0,327.51724,4.5654488
202406111255_23,361.0,342.6089,4.7401133
202406111255_23,361.0,325.85855,4.66526
202406111255_23,361.0,324.87637,4.5617156
202406111255_23,361.0,324.97818,4.563461
202406111255_23,361.0,335.20526,4.6534767
202406111255_23,361.0,321.77124,4.834683
202406111255_24,303.0,313.288,4.5055933
202406111255_24,303.0,319.98456,4.617802
202406111255_24,303.0,305.71738,4.4605336
202406111255_24,303.0,315.1849,4.5841455
202406111255_24,303.0,312.134,4.4713054
202406111255_24,303.0,325.0624,4.6115007
202406111255_24,303.0,333.61316,4.690364
202406111255_24,303.0,318.23343,4.5878525
202406111255_24,303.0,304.77914,4.4642262
202406111255_24,303.0,331.25873,5.0373936
202406111255_24,303.0,323.9287,4.9564257
202406111255_24,303.0,307.81088,4.7878423
202406111255_24,303.0,303.73273,4.771203
202406111255_24,303.0,297.7212,4.70366
202406111255_24,303.0,313.64502,4.8615246
202406111255_24,303.0,310.57324,4.9510503
202406111255_24,303.0,334.7098,5.256235
202406111255_24,303.0,303.73163,4.766525
202406111255_24,303.0,296.42114,4.463107
202406111255_24,303.0,303.3578,4.6760106
202406111255_25,461.0,471.23404,5.3937907
202406111255_25,461.0,462.97076,5.368241
202406111255_25,461.0,453.92188,5.327815
202406111255_25,461.0,451.17838,5.309761
202406111255_25,461.0,467.81622,5.367484
202406111255_25,461.0,472.30292,5.4253893
202406111255_25,461.0,455.78268,5.326514
202406111255_25,461.0,460.45093,5.35425
202406111255_25,461.0,446.01044,5.351
202406111255_25,461.0,446.8094,5.4170814
202406111255_25,461.0,456.37018,5.326682
202406111255_25,461.0,441.58087,5.205434
202406111255_25,461.0,453.831,5.3563714
202406111255_25,461.0,440.97205,5.2720046
202406111255_25,461.0,457.41345,5.3543158
202406111255_25,461.0,440.42972,5.19352
202406111255_25,461.0,441.7335,5.319056
202406111255_25,461.0,444.19266,5.250513
202406111255_25,461.0,437.52777,5.22516
202406111255_25,461.0,445.8354,5.40845
202406111255_26,406.0,431.03952,5.1579638
202406111255_26,406.0,423.42984,5.1482162
202406111255_26,406.0,424.51373,5.1521916
202406111255_26,406.0,409.8965,5.043672
202406111255_26,406.0,426.9731,5.136139
202406111255_26,406.0,422.86523,5.140872
202406111255_26,406.0,424.4535,5.1962757
202406111255_26,406.0,420.44278,5.109303
202406111255_26,406.0,395.1122,4.8044906
202406111255_26,406.0,412.99335,5.269491
202406111255_26,406.0,395.67377,5.05136
202406111255_26,406.0,408.48923,5.1459203
202406111255_26,406.0,366.547,4.9907913
202406111255_26,406.0,405.68637,5.115932
202406111255_26,406.0,382.2216,5.0219235
202406111255_26,406.0,402.39517,5.119551
202406111255_26,406.0,397.4489,5.0228815
202406111255_26,406.0,411.86496,5.1551824
202406111255_26,406.0,362.88852,4.7687607
202406111255_26,406.0,376.5587,5.26999
202406111255_27,315.0,349.55432,4.7590985
202406111255_27,315.0,342.04636,4.754252
202406111255_27,315.0,331.60406,4.660077
202406111255_27,315.0,323.18097,4.5871444
202406111255_27,315.0,342.96002,4.7294807
202406111255_27,315.0,333.1993,4.6380854
202406111255_27,315.0,350.75565,5.0806985
202406111255_27,315.0,334.85858,4.6878743
202406111255_27,315.0,312.48755,4.664379
202406111255_27,315.0,354.03622,4.8477855
202406111255_27,315.0,311.3102,4.615746
202406111255_27,315.0,330.23026,4.796047
202406111255_27,315.0,306.96674,4.500945
202406111255_27,315.0,309.0443,4.5457087
202406111255_27,315.0,309.04752,4.5482225
202406111255_27,315.0,327.3527,4.7945848
202406111255_27,315.0,346.97433,4.9330063
202406111255_27,315.0,319.87268,4.657298
202406111255_27,315.0,294.8205,4.4770045
202406111255_27,315.0,313.7902,4.7765355
202406111255_28,350.0,354.46756,4.712436
202406111255_28,350.0,359.68198,4.679192
202406111255_28,350.0,352.50964,4.6531425
202406111255_28,350.0,366.55728,4.6586103
202406111255_28,350.0,355.3553,4.703442
202406111255_28,350.0,359.42728,4.6705046
202406111255_28,350.0,377.08636,4.811943
202406111255_28,350.0,365.9934,4.6650085
202406111255_28,350.0,332.80157,4.565928
202406111255_28,350.0,364.27246,4.899478
202406111255_28,350.0,310.79053,4.47811
202406111255_28,350.0,340.37427,4.676352
202406111255_28,350.0,324.33755,4.582398
202406111255_28,350.0,358.39618,4.7130527
202406111255_28,350.0,317.07138,4.5133867
202406111255_28,350.0,350.67288,4.6980853
202406111255_28,350.0,336.35574,4.6254025
202406111255_28,350.0,349.89578,4.6896644
202406111255_28,350.0,305.4937,4.4285927
202406111255_28,350.0,338.04352,4.7097907
202406111255_29,413.0,429.62003,4.9957857
202406111255_29,413.0,416.98007,4.9906235
202406111255_29,413.0,425.1412,4.969389
202406111255_29,413.0,406.4525,4.9461503
202406111255_29,413.0,431.7713,5.0123396
202406111255_29,413.0,414.5875,5.0130386
202406111255_29,413.0,401.46915,4.973521
202406111255_29,413.0,413.15775,4.974151
202406111255_29,413.0,397.59674,4.867191
202406111255_29,413.0,410.23807,5.113144
202406111255_29,413.0,407.34726,4.8532596
202406111255_29,413.0,393.0873,4.843811
202406111255_29,413.0,404.39783,4.895839
202406111255_29,413.0,399.08627,4.914082
202406111255_29,413.0,404.82642,4.864309
202406111255_29,413.0,394.25613,4.9377522
202406111255_29,413.0,376.4305,4.824075
202406111255_29,413.0,397.30206,4.885339
202406111255_29,413.0,376.18555,4.7062716
202406111255_29,413.0,377.807,4.9275327
202406111255_3,315.0,356.32462,4.7485933
202406111255_3,315.0,341.07486,4.774811
202406111255_3,315.0,348.4553,4.7167916
202406111255_3,315.0,343.40656,4.7327547
202406111255_3,315.0,355.00247,4.7286177
202406111255_3,315.0,368.708,4.8053102
202406111255_3,315.0,368.2887,4.915945
202406111255_3,315.0,344.13214,4.7720537
202406111255_3,315.0,309.87753,4.538158
202406111255_3,315.0,344.63028,4.8144803
202406111255_3,315.0,334.64352,4.6351438
202406111255_3,315.0,317.8291,4.647803
202406111255_3,315.0,331.15805,4.6419644
202406111255_3,315.0,324.70352,4.7307224
202406111255_3,315.0,333.34763,4.6398916
202406111255_3,315.0,307.89606,4.644345
202406111255_3,315.0,336.36914,4.8059673
202406111255_3,315.0,323.01154,4.693882
202406111255_3,315.0,328.00018,4.6236596
202406111255_3,315.0,334.593,4.919656
202406111255_30,389.0,426.5198,5.154645
202406111255_30,389.0,397.68668,4.957093
202406111255_30,389.0,411.96857,5.0895724
202406111255_30,389.0,396.32227,4.9845185
202406111255_30,389.0,427.99426,5.1747446
202406111255_30,389.0,399.57147,4.9637623
202406111255_30,389.0,393.52948,4.9625325
202406111255_30,389.0,399.49625,4.9787474
202406111255_30,389.0,393.49838,5.0853925
202406111255_30,389.0,400.6618,5.1092515
202406111255_30,389.0,398.0015,4.9547696
202406111255_30,389.0,372.58047,4.837676
202406111255_30,389.0,383.49274,4.9532604
202406111255_30,389.0,366.28537,4.8964043
202406111255_30,389.0,393.6328,4.95571
202406111255_30,389.0,375.5397,4.867872
202406111255_30,389.0,382.6809,4.8681912
202406111255_30,389.0,370.3961,4.858626
202406111255_30,389.0,376.68713,4.9579625
202406111255_30,389.0,396.83215,5.2037034
202406111255_31,385.0,411.1383,4.938743
202406111255_31,385.0,402.7113,4.959226
202406111255_31,385.0,411.3684,4.930891
202406111255_31,385.0,397.40463,4.9513535
202406111255_31,385.0,411.3867,4.9306393
202406111255_31,385.0,409.99902,4.922251
202406111255_31,385.0,413.72614,4.995701
202406111255_31,385.0,399.5948,4.952444
202406111255_31,385.0,388.43378,4.8991103
202406111255_31,385.0,411.3365,5.195882
202406111255_31,385.0,390.29163,4.939261
202406111255_31,385.0,364.62872,4.8406143
202406111255_31,385.0,391.13678,4.9716744
202406111255_31,385.0,343.64825,4.8614984
202406111255_31,385.0,390.00845,4.950615
202406111255_31,385.0,372.5695,4.8240247
202406111255_31,385.0,372.3654,4.890233
202406111255_31,385.0,356.3092,4.8842998
202406111255_31,385.0,399.06348,5.0649886
202406111255_31,385.0,387.02524,5.2187805
202406111255_32,398.0,393.0397,4.773883
202406111255_32,398.0,395.6209,4.75853
202406111255_32,398.0,379.5233,4.7122493
202406111255_32,398.0,372.89453,4.6740527
202406111255_32,398.0,389.96213,4.7624865
202406111255_32,398.0,398.23178,4.763747
202406111255_32,398.0,383.69614,4.737307
202406111255_32,398.0,389.07773,4.7160807
202406111255_32,398.0,358.1478,4.7496047
202406111255_32,398.0,397.7117,5.1564684
202406111255_32,398.0,365.4689,4.869435
202406111255_32,398.0,376.16675,4.8050327
202406111255_32,398.0,352.415,4.9268417
202406111255_32,398.0,350.2805,4.834449
202406111255_32,398.0,358.0938,4.8889914
202406111255_32,398.0,367.88367,4.8025403
202406111255_32,398.0,378.546,4.875137
202406111255_32,398.0,363.685,4.8150463
202406111255_32,398.0,364.70255,4.763379
202406111255_32,398.0,377.6118,5.290755
202406111255_33,279.0,283.20667,4.3046374
202406111255_33,279.0,278.55975,4.271247
202406111255_33,279.0,280.1387,4.306156
202406111255_33,279.0,272.24734,4.2707863
202406111255_33,279.0,278.7565,4.302774
202406111255_33,279.0,273.89435,4.2769637
202406111255_33,279.0,278.37015,4.5611773
202406111255_33,279.0,274.9286,4.2672276
202406111255_33,279.0,315.50012,4.591396
202406111255_33,279.0,289.66284,4.512591
202406111255_33,279.0,282.1608,4.4977517
202406111255_33,279.0,284.66818,4.545454
202406111255_33,279.0,286.52286,4.528322
202406111255_33,279.0,292.7872,4.6346903
202406111255_33,279.0,284.32043,4.508589
202406111255_33,279.0,286.11163,4.612136
202406111255_33,279.0,288.10938,4.553614
202406111255_33,279.0,286.58,4.580304
202406111255_33,279.0,297.91116,4.473758
202406111255_33,279.0,288.583,4.766628
202406111255_34,425.0,445.88602,5.154618
202406111255_34,425.0,406.24615,4.980262
202406111255_34,425.0,428.90042,4.99211
202406111255_34,425.0,410.86505,4.9394403
202406111255_34,425.0,441.60907,5.0787597
202406111255_34,425.0,416.15582,4.987453
202406111255_34,425.0,412.8154,5.013328
202406111255_34,425.0,410.6033,4.9664474
202406111255_34,425.0,413.86218,4.8921666
202406111255_34,425.0,417.64926,5.222773
202406111255_34,425.0,393.61646,4.8176174
202406111255_34,425.0,443.01242,5.0989876
202406111255_34,425.0,398.31763,4.848955
202406111255_34,425.0,447.7151,5.1507792
202406111255_34,425.0,397.57028,4.8419266
202406111255_34,425.0,458.08234,5.269532
202406111255_34,425.0,446.5659,5.1553893
202406111255_34,425.0,450.4712,5.1569986
202406111255_34,425.0,376.24615,4.790046
202406111255_34,425.0,440.48718,5.2223134
202406111255_35,272.0,258.59793,4.553803
202406111255_35,272.0,276.211,4.545462
202406111255_35,272.0,261.45197,4.395134
202406111255_35,272.0,277.83228,4.411027
202406111255_35,272.0,258.9725,4.4822373
202406111255_35,272.0,279.70425,4.596773
202406111255_35,272.0,264.16373,4.6344104
202406111255_35,272.0,277.11536,4.491008
202406111255_35,272.0,281.82578,4.394435
202406111255_35,272.0,294.9386,4.5977697
202406111255_35,272.0,262.3927,4.2553244
202406111255_35,272.0,261.5232,4.325123
202406111255_35,272.0,259.18716,4.1727967
202406111255_35,272.0,262.75964,4.249327
202406111255_35,272.0,261.27725,4.2240252
202406111255_35,272.0,266.9747,4.390418
202406111255_35,272.0,266.79684,4.393042
202406111255_35,272.0,263.64035,4.290677
202406111255_35,272.0,275.50873,4.3930445
202406111255_35,272.0,284.35556,4.611793
202406111255_36,454.0,453.42853,5.171596
202406111255_36,454.0,465.69147,5.32636
202406111255_36,454.0,450.46915,5.2058134
202406111255_36,454.0,461.13995,5.3417106
202406111255_36,454.0,450.90247,5.1571417
202406111255_36,454.0,462.42307,5.3135347
202406111255_36,454.0,472.07443,5.354047
202406111255_36,454.0,464.43918,5.3321424
202406111255_36,454.0,376.7683,4.785187
202406111255_36,454.0,443.97018,5.3670187
202406111255_36,454.0,438.8371,5.0969286
202406111255_36,454.0,445.73343,5.114276
202406111255_36,454.0,438.14325,5.1604533
202406111255_36,454.0,438.49423,5.1564875
202406111255_36,454.0,439.9239,5.130253
202406111255_36,454.0,441.65,5.128062
202406111255_36,454.0,442.5233,5.131418
202406111255_36,454.0,443.07083,5.1290374
202406111255_36,454.0,363.57895,4.7132435
202406111255_36,454.0,429.0375,5.194004
202406111255_37,311.0,299.91034,4.553996
202406111255_37,311.0,287.1811,4.4444604
202406111255_37,311.0,295.29257,4.513129
202406111255_37,311.0,280.50375,4.3540416
202406111255_37,311.0,298.52625,4.479434
202406111255_37,311.0,287.57394,4.500608
202406111255_37,311.0,293.69543,4.9335713
202406111255_37,311.0,287.69373,4.441489
202406111255_37,311.0,316.31335,4.9138813
202406111255_37,311.0,302.45755,4.5526123
202406111255_37,311.0,288.0486,4.614405
202406111255_37,311.0,286.75354,4.522609
202406111255_37,311.0,290.9069,4.563758
202406111255_37,311.0,289.12903,4.5488524
202406111255_37,311.0,290.5662,4.5643115
202406111255_37,311.0,284.9559,4.3695965
202406111255_37,311.0,298.5219,4.7225823
202406111255_37,311.0,289.3278,4.5296044
202406111255_37,311.0,274.3395,4.2577367
202406111255_37,311.0,293.7701,4.7790318
202406111255_38,355.0,342.85333,4.8389916
202406111255_38,355.0,354.75803,4.9936924
202406111255_38,355.0,328.16602,4.680392
202406111255_38,355.0,328.76776,4.626642
202406111255_38,355.0,335.02747,4.758242
202406111255_38,355.0,343.73056,4.89131
202406111255_38,355.0,413.76233,5.1295114
202406111255_38,355.0,336.0316,4.742915
202406111255_38,355.0,297.2555,4.5290165
202406111255_38,355.0,339.83975,5.078472
202406111255_38,355.0,345.43784,5.003686
202406111255_38,355.0,352.03583,4.8260155
202406111255_38,355.0,325.7606,4.731985
202406111255_38,355.0,344.93805,4.829549
202406111255_38,355.0,333.6972,4.862789
202406111255_38,355.0,356.91354,4.8073606
202406111255_38,355.0,373.09866,4.881236
202406111255_38,355.0,348.5685,4.8022723
202406111255_38,355.0,295.42795,4.5697646
202406111255_38,355.0,339.84665,5.1361475
202406111255_39,332.0,345.20126,4.7702465
202406111255_39,332.0,359.7199,4.8243365
202406111255_39,332.0,336.0539,4.7610097
202406111255_39,332.0,342.67026,4.819296
202406111255_39,332.0,339.20612,4.772958
202406111255_39,332.0,345.4969,4.8144436
202406111255_39,332.0,348.14377,4.9150515
202406111255_39,332.0,352.4733,4.822039
202406111255_39,332.0,324.44284,4.6690326
202406111255_39,332.0,323.4917,4.7252584
202406111255_39,332.0,366.806,4.6845164
202406111255_39,332.0,370.0501,4.783909
202406111255_39,332.0,353.2001,4.790929
202406111255_39,332.0,360.56625,4.8324766
202406111255_39,332.0,364.98572,4.7287445
202406111255_39,332.0,366.46222,4.769341
202406111255_39,332.0,364.98187,4.810743
202406111255_39,332.0,366.9821,4.798783
202406111255_39,332.0,335.9322,4.8223557
202406111255_39,332.0,332.09802,4.763323
202406111255_4,257.0,264.19116,4.5165234
202406111255_4,257.0,256.55502,4.1781363
202406111255_4,257.0,270.03787,4.424478
202406111255_4,257.0,255.0995,4.1706047
202406111255_4,257.0,262.48465,4.449146
202406111255_4,257.0,252.40399,4.1699758
202406111255_4,257.0,260.09097,4.4091015
202406111255_4,257.0,254.54105,4.1642046
202406111255_4,257.0,304.42444,4.5316124
202406111255_4,257.0,278.8713,4.527907
202406111255_4,257.0,261.92166,4.26807
202406111255_4,257.0,263.71503,4.3950973
202406111255_4,257.0,260.7482,4.2668104
202406111255_4,257.0,262.73395,4.317271
202406111255_4,257.0,258.87723,4.2609906
202406111255_4,257.0,270.01187,4.2980533
202406111255_4,257.0,265.39853,4.4145703
202406111255_4,257.0,262.59036,4.362818
202406111255_4,257.0,268.93317,4.301323
202406111255_4,257.0,300.50864,4.6412563
202406111255_40,243.0,288.34543,4.457808
202406111255_40,243.0,285.07086,4.3368907
202406111255_40,243.0,298.10333,4.4842954
202406111255_40,243.0,291.026,4.2767906
202406111255_40,243.0,289.09732,4.4458966
202406111255_40,243.0,286.01263,4.2957706
202406111255_40,243.0,305.35568,4.4061933
202406111255_40,243.0,287.73395,4.309158
202406111255_40,243.0,280.4337,4.573054
202406111255_40,243.0,323.77106,4.7612367
202406111255_40,243.0,267.2689,4.3187456
202406111255_40,243.0,270.75787,4.620004
202406111255_40,243.0,272.95294,4.349797
202406111255_40,243.0,282.8418,4.5932817
202406111255_40,243.0,269.0212,4.3338056
202406111255_40,243.0,279.8091,4.5542426
202406111255_40,243.0,297.9308,4.6904254
202406111255_40,243.0,275.4282,4.60274
202406111255_40,243.0,275.58792,4.294928
202406111255_40,243.0,298.12408,4.9124017
202406111255_41,300.0,308.15976,4.539345
202406111255_41,300.0,316.65048,4.55482
202406111255_41,300.0,314.27942,4.547614
202406111255_41,300.0,307.81302,4.4682007
202406111255_41,300.0,308.80118,4.5199814
202406111255_41,300.0,309.66922,4.561263
202406111255_41,300.0,295.98984,4.5879498
202406111255_41,300.0,312.8471,4.518293
202406111255_41,300.0,277.61752,4.5313144
202406111255_41,300.0,333.47385,4.826513
202406111255_41,300.0,286.38022,4.5739427
202406111255_41,300.0,288.91577,4.624802
202406111255_41,300.0,282.44623,4.377969
202406111255_41,300.0,290.59265,4.4746637
202406111255_41,300.0,284.13428,4.4920197
202406111255_41,300.0,284.01013,4.416692
202406111255_41,300.0,276.2293,4.6643424
202406111255_41,300.0,288.04248,4.559604
202406111255_41,300.0,284.95163,4.390261
202406111255_41,300.0,295.30148,4.5694914
202406111255_42,287.0,287.5681,4.4576283
202406111255_42,287.0,283.0824,4.344513
202406111255_42,287.0,284.8971,4.3784823
202406111255_42,287.0,279.14868,4.3334494
202406111255_42,287.0,286.77728,4.4257674
202406111255_42,287.0,281.33704,4.4344087
202406111255_42,287.0,289.19324,4.4776344
202406111255_42,287.0,282.17764,4.336108
202406111255_42,287.0,274.2492,4.210187
202406111255_42,287.0,304.4932,4.5187345
202406111255_42,287.0,301.66656,4.4712133
202406111255_42,287.0,281.02246,4.340337
202406111255_42,287.0,298.33786,4.512164
202406111255_42,287.0,280.09912,4.355971
202406111255_42,287.0,299.99725,4.472223
202406111255_42,287.0,274.5104,4.4693913
202406111255_42,287.0,281.32346,4.462878
202406111255_42,287.0,281.85278,4.348883
202406111255_42,287.0,284.59006,4.259682
202406111255_42,287.0,288.2413,4.488208
202406111255_43,271.0,278.86108,4.396415
202406111255_43,271.0,275.13364,4.2678714
202406111255_43,271.0,282.12936,4.3696756
202406111255_43,271.0,274.43927,4.2568073
202406111255_43,271.0,278.68533,4.3752637
202406111255_43,271.0,277.43817,4.3291535
202406111255_43,271.0,286.16754,4.5573354
202406111255_43,271.0,274.75455,4.2493744
202406111255_43,271.0,272.98105,4.2719555
202406111255_43,271.0,303.5208,4.6056457
202406111255_43,271.0,268.20377,4.463662
202406111255_43,271.0,286.50333,4.4339457
202406111255_43,271.0,259.8456,4.3855953
202406111255_43,271.0,280.62625,4.379259
202406111255_43,271.0,262.31604,4.3982882
202406111255_43,271.0,282.4786,4.391293
202406111255_43,271.0,288.8012,4.535234
202406111255_43,271.0,283.341,4.3988013
202406111255_43,271.0,278.60776,4.500292
202406111255_43,271.0,302.94196,4.69733
202406111255_44,368.0,318.00195,4.5294003
202406111255_44,368.0,307.9332,4.4912486
202406111255_44,368.0,309.44067,4.474167
202406111255_44,368.0,302.93857,4.4363375
202406111255_44,368.0,313.18884,4.4916534
202406111255_44,368.0,305.56802,4.4803085
202406111255_44,368.0,300.98486,4.4982333
202406111255_44,368.0,306.22043,4.4655128
202406111255_44,368.0,305.12112,4.539874
202406111255_44,368.0,333.47195,4.9515767
202406111255_44,368.0,323.92386,4.6453443
202406111255_44,368.0,322.40002,4.7387624
202406111255_44,368.0,324.5616,4.654448
202406111255_44,368.0,310.8124,4.6567616
202406111255_44,368.0,324.13666,4.6432314
202406111255_44,368.0,316.3838,4.7159677
202406111255_44,368.0,310.7162,4.5964007
202406111255_44,368.0,316.53604,4.6965284
202406111255_44,368.0,320.874,4.661514
202406111255_44,368.0,328.4061,4.8765616
202406111255_45,252.0,336.05707,5.07117
202406111255_45,252.0,295.91235,4.667111
202406111255_45,252.0,306.83282,4.712089
202406111255_45,252.0,282.8156,4.427014
202406111255_45,252.0,320.2962,4.8864813
202406111255_45,252.0,288.38446,4.606809
202406111255_45,252.0,286.45853,4.674253
202406111255_45,252.0,291.2159,4.5467486
202406111255_45,252.0,320.37952,4.98296
202406111255_45,252.0,318.64313,5.169704
202406111255_45,252.0,379.20197,4.961994
202406111255_45,252.0,350.20126,5.035125
202406111255_45,252.0,374.57214,5.0202813
202406111255_45,252.0,340.35205,5.086227
202406111255_45,252.0,381.9226,4.995752
202406111255_45,252.0,354.27997,5.070678
202406111255_45,252.0,359.61142,5.050033
202406111255_45,252.0,346.05746,5.0867176
202406111255_45,252.0,349.93478,4.80256
202406111255_45,252.0,353.59302,5.1687927
202406111255_46,293.0,289.06387,4.5143795
202406111255_46,293.0,297.39035,4.4627576
202406111255_46,293.0,283.5939,4.47722
202406111255_46,293.0,295.11908,4.4207
202406111255_46,293.0,285.242,4.48475
202406111255_46,293.0,300.63367,4.5234547
202406111255_46,293.0,286.994,4.409752
202406111255_46,293.0,295.9838,4.44977
202406111255_46,293.0,329.3618,4.696254
202406111255_46,293.0,320.50497,4.699578
202406111255_46,293.0,303.59564,4.605398
202406111255_46,293.0,304.365,4.488567
202406111255_46,293.0,303.5941,4.635761
202406111255_46,293.0,297.96967,4.47474
202406111255_46,293.0,303.64362,4.6234097
202406111255_46,293.0,295.85696,4.4730253
202406111255_46,293.0,293.70953,4.5684247
202406111255_46,293.0,301.21353,4.485569
202406111255_46,293.0,278.39236,4.3891625
202406111255_46,293.0,326.44113,4.732825
202406111255_47,266.0,285.77466,4.3180814
202406111255_47,266.0,270.4709,4.221573
202406111255_47,266.0,288.66632,4.458061
202406111255_47,266.0,262.7807,4.1708846
202406111255_47,266.0,284.00934,4.3346667
202406111255_47,266.0,267.79745,4.239238
202406111255_47,266.0,274.31018,4.401899
202406111255_47,266.0,266.02188,4.1668544
202406111255_47,266.0,287.08865,4.396789
202406111255_47,266.0,279.0725,4.2928233
202406111255_47,266.0,275.9331,4.6100297
202406111255_47,266.0,277.03537,4.333401
202406111255_47,266.0,279.79633,4.3605275
202406111255_47,266.0,278.44806,4.295271
202406111255_47,266.0,276.2871,4.4581594
202406111255_47,266.0,278.65744,4.292886
202406111255_47,266.0,276.75558,4.5744543
202406111255_47,266.0,278.6435,4.3191085
202406111255_47,266.0,291.19537,4.570158
202406111255_47,266.0,286.48367,4.5851636
202406111255_48,374.0,366.43057,4.6784964
202406111255_48,374.0,377.56052,4.68444
202406111255_48,374.0,366.98175,4.685768
202406111255_48,374.0,369.04388,4.676366
202406111255_48,374.0,369.072,4.6806235
202406111255_48,374.0,379.1591,4.6637535
202406111255_48,374.0,357.90308,4.685635
202406111255_48,374.0,375.49713,4.672597
202406111255_48,374.0,337.18045,4.915672
202406111255_48,374.0,389.2508,5.179063
202406111255_48,374.0,352.87888,4.813757
202406111255_48,374.0,372.77103,4.7864113
202406111255_48,374.0,350.64697,4.7924066
202406111255_48,374.0,360.3431,4.75974
202406111255_48,374.0,354.35352,4.792101
202406111255_48,374.0,375.15616,4.7164855
202406111255_48,374.0,366.7027,4.7795463
202406111255_48,374.0,368.4478,4.7463384
202406111255_48,374.0,348.81635,4.850872
202406111255_48,374.0,373.22424,4.93122
202406111255_49,390.0,410.39014,4.9386168
202406111255_49,390.0,432.4187,5.104437
202406111255_49,390.0,407.5148,4.914332
202406111255_49,390.0,419.2431,5.0404468
202406111255_49,390.0,407.97592,4.917193
202406111255_49,390.0,431.60565,5.103302
202406111255_49,390.0,399.17288,4.905008
202406111255_49,390.0,426.83377,5.068986
202406111255_49,390.0,351.53012,4.8444467
202406111255_49,390.0,380.4717,4.9848576
202406111255_49,390.0,389.0183,4.976006
202406111255_49,390.0,395.70157,4.971368
202406111255_49,390.0,384.2919,4.9426537
202406111255_49,390.0,382.3403,4.9169536
202406111255_49,390.0,390.33936,4.9724283
202406111255_49,390.0,367.5158,4.8690567
202406111255_49,390.0,406.82092,5.0317025
202406111255_49,390.0,391.55664,4.9473023
202406111255_49,390.0,379.86755,4.905428
202406111255_49,390.0,385.32593,5.2314987
202406111255_5,330.0,337.39105,4.668336
202406111255_5,330.0,332.45914,4.871274
202406111255_5,330.0,330.3326,4.6064873
202406111255_5,330.0,344.9272,4.796271
202406111255_5,330.0,336.58838,4.6261187
202406111255_5,330.0,339.2805,4.781854
202406111255_5,330.0,346.88782,5.0430646
202406111255_5,330.0,337.56198,4.851667
202406111255_5,330.0,320.93747,4.5727406
202406111255_5,330.0,364.58615,4.930125
202406111255_5,330.0,323.92737,4.553158
202406111255_5,330.0,324.97217,4.5728517
202406111255_5,330.0,326.9048,4.5589886
202406111255_5,330.0,321.65878,4.525183
202406111255_5,330.0,324.64377,4.550304
202406111255_5,330.0,318.3048,4.5232487
202406111255_5,330.0,320.51868,4.560971
202406111255_5,330.0,323.6049,4.546977
202406111255_5,330.0,312.74448,4.5594854
202406111255_5,330.0,314.2336,4.626327
202406111255_50,377.0,354.69086,4.413324
202406111255_50,377.0,386.79858,4.54989
202406111255_50,377.0,325.7966,4.450453
202406111255_50,377.0,358.03983,4.4418793
202406111255_50,377.0,347.53925,4.427657
202406111255_50,377.0,381.11307,4.5129347
202406111255_50,377.0,374.90857,4.5148373
202406111255_50,377.0,377.30057,4.5067124
202406111255_50,377.0,315.75815,4.590005
202406111255_50,377.0,364.32898,4.7282915
202406111255_50,377.0,357.17285,4.3749495
202406111255_50,377.0,374.10358,4.450713
202406111255_50,377.0,345.53305,4.3889756
202406111255_50,377.0,357.93488,4.404189
202406111255_50,377.0,354.59875,4.3713927
202406111255_50,377.0,368.38974,4.439758
202406111255_50,377.0,385.603,4.5249114
202406111255_50,377.0,372.13776,4.4402637
202406111255_50,377.0,298.31006,4.394802
202406111255_50,377.0,376.49457,4.7089553
202406111255_51,312.0,271.20978,4.717517
202406111255_51,312.0,307.65662,4.5509925
202406111255_51,312.0,274.03586,4.725126
202406111255_51,312.0,308.2474,4.5933084
202406111255_51,312.0,275.2751,4.681428
202406111255_51,312.0,314.4906,4.600115
202406111255_51,312.0,325.03687,4.8085785
202406111255_51,312.0,309.2125,4.540491
202406111255_51,312.0,318.8289,4.748531
202406111255_51,312.0,313.5126,4.95571
202406111255_51,312.0,281.23373,4.55612
202406111255_51,312.0,292.8651,4.5466075
202406111255_51,312.0,286.03,4.6335096
202406111255_51,312.0,293.77136,4.5811167
202406111255_51,312.0,282.87637,4.5858
202406111255_51,312.0,298.65128,4.654283
202406111255_51,312.0,302.8347,4.6401725
202406111255_51,312.0,292.4536,4.5573883
202406111255_51,312.0,314.91626,4.6673555
202406111255_51,312.0,302.9203,4.7649183
202406111255_52,402.0,369.69476,4.5486236
202406111255_52,402.0,398.7311,4.9160395
202406111255_52,402.0,365.76016,4.5246754
202406111255_52,402.0,387.2564,4.8481655
202406111255_52,402.0,365.55038,4.532827
202406111255_52,402.0,393.6895,4.9342647
202406111255_52,402.0,436.13422,5.2378445
202406111255_52,402.0,392.66214,4.894562
202406111255_52,402.0,416.7703,5.188509
202406111255_52,402.0,425.1374,5.3231826
202406111255_52,402.0,372.96204,4.81577
