DataKey,true_days,predicted_days,predicted_std_days
202406111255_37,223.0,219.4916,3.6786313
202406111255_37,223.0,219.81091,3.6482959
202406111255_37,223.0,220.67247,3.6706295
202406111255_37,223.0,221.75966,3.6848357
202406111255_37,223.0,222.04799,3.6970391
202406111255_37,223.0,219.16554,3.6485631
202406111255_37,223.0,219.58284,3.6642356
202406111255_37,223.0,220.97588,3.6709166
202406111255_37,223.0,218.51627,3.6472008
202406111255_37,223.0,221.86111,3.6967447
202406111255_37,223.0,221.53067,3.68795
202406111255_37,223.0,222.23625,3.7015805
202406111255_37,223.0,221.94815,3.6814487
202406111255_38,223.0,219.26442,3.6479986
202406111255_38,223.0,216.79268,3.6207082
202406111255_38,223.0,220.8602,3.6712663
202406111255_38,223.0,219.55916,3.6573632
202406111255_38,223.0,220.32155,3.6639056
202406111255_38,223.0,217.84195,3.6336188
202406111255_38,223.0,220.15907,3.6728194
202406111255_38,223.0,218.65698,3.6455238
202406111255_38,223.0,218.5343,3.6379275
202406111255_38,223.0,224.58507,3.7425401
202406111255_38,223.0,222.45906,3.702069
202406111255_38,223.0,221.99084,3.7020142
202406111255_38,223.0,223.44676,3.7133386
202406111255_38,223.0,223.07307,3.7132187
202406111255_38,223.0,222.92223,3.7071364
202406111255_38,223.0,223.61174,3.7291234
202406111255_38,223.0,222.54886,3.7063475
202406111255_38,223.0,222.68332,3.7087772
202406111255_38,223.0,223.4137,3.720425
202406111255_38,223.0,226.48248,3.7747006
202406111255_39,223.0,217.36055,3.6456728
202406111255_39,223.0,216.47366,3.648876
202406111255_39,223.0,220.90378,3.682862
202406111255_39,223.0,219.41579,3.6733816
202406111255_39,223.0,219.01826,3.663818
202406111255_39,223.0,219.02858,3.6745648
202406111255_39,223.0,218.6085,3.6640098
202406111255_39,223.0,217.80772,3.6595538
202406111255_39,223.0,219.05064,3.6532743
202406111255_39,223.0,219.0216,3.6565359
202406111255_39,223.0,221.8516,3.703773
202406111255_39,223.0,222.35316,3.716416
202406111255_39,223.0,224.44589,3.7381828
202406111255_39,223.0,224.38223,3.7416039
202406111255_39,223.0,222.9652,3.7171838
202406111255_39,223.0,223.17923,3.7215393
202406111255_39,223.0,223.74365,3.7361453
202406111255_39,223.0,223.24197,3.7263682
202406111255_39,223.0,224.82544,3.741833
202406111255_39,223.0,224.6381,3.7360847
202406111255_4,223.0,222.06905,3.7153723
202406111255_4,223.0,222.71,3.7367396
202406111255_4,223.0,224.39577,3.7294292
202406111255_4,223.0,224.1721,3.736614
202406111255_4,223.0,223.28586,3.7224665
202406111255_4,223.0,222.9918,3.7349834
202406111255_4,223.0,224.12251,3.753012
202406111255_4,223.0,223.77548,3.7402866
202406111255_4,223.0,223.60088,3.7381546
202406111255_4,223.0,223.16725,3.7223656
202406111255_4,223.0,224.73605,3.759071
202406111255_4,223.0,225.44608,3.7775214
202406111255_4,223.0,225.0251,3.751516
202406111255_4,223.0,225.923,3.7700324
202406111255_4,223.0,225.62126,3.7640395
202406111255_4,223.0,225.49643,3.7669156
202406111255_4,223.0,226.19054,3.7849054
202406111255_4,223.0,226.36745,3.780523
202406111255_4,223.0,226.48796,3.795169
202406111255_4,223.0,225.74203,3.7651384
202406111255_40,223.0,215.90807,3.6378884
202406111255_40,223.0,215.0925,3.645677
202406111255_40,223.0,218.77841,3.6528633
202406111255_40,223.0,216.97786,3.641099
202406111255_40,223.0,217.35335,3.645334
202406111255_40,223.0,215.97342,3.6546507
202406111255_40,223.0,216.77612,3.6591768
202406111255_40,223.0,216.08536,3.6452374
202406111255_40,223.0,220.71239,3.6920795
202406111255_40,223.0,219.04576,3.6917474
202406111255_40,223.0,222.34401,3.7162292
202406111255_40,223.0,223.75113,3.7466874
202406111255_40,223.0,222.976,3.7117414
202406111255_40,223.0,223.92323,3.733074
202406111255_40,223.0,223.04909,3.720078
202406111255_40,223.0,223.9477,3.739532
202406111255_40,223.0,223.70554,3.7478025
202406111255_40,223.0,224.46494,3.7472577
202406111255_40,223.0,221.79764,3.7156913
202406111255_40,223.0,225.62997,3.7727919
202406111255_41,223.0,215.66798,3.623043
202406111255_41,223.0,217.10985,3.649762
202406111255_41,223.0,216.61394,3.6255553
202406111255_41,223.0,218.94221,3.6607318
202406111255_41,223.0,216.54173,3.6278427
202406111255_41,223.0,216.8571,3.634908
202406111255_41,223.0,219.59865,3.6866958
202406111255_41,223.0,218.67615,3.6633394
202406111255_41,223.0,216.89406,3.6360705
202406111255_41,223.0,217.07019,3.6487079
202406111255_41,223.0,220.85162,3.7069657
202406111255_41,223.0,221.37766,3.7286735
202406111255_41,223.0,217.151,3.6442387
202406111255_41,223.0,219.65982,3.689235
202406111255_41,223.0,219.61682,3.680512
202406111255_41,223.0,220.6938,3.7042947
202406111255_41,223.0,219.48602,3.7022235
202406111255_41,223.0,221.2171,3.7169223
202406111255_41,223.0,223.37946,3.7307847
202406111255_41,223.0,221.04091,3.7198412
202406111255_42,223.0,222.93925,3.706524
202406111255_42,223.0,221.6796,3.7029037
202406111255_42,223.0,224.52711,3.7292633
202406111255_42,223.0,223.9912,3.7348402
202406111255_42,223.0,223.74133,3.715716
202406111255_42,223.0,219.86032,3.675443
202406111255_42,223.0,226.05194,3.7681215
202406111255_42,223.0,222.90105,3.7184381
202406111255_42,223.0,225.10208,3.7293239
202406111255_42,223.0,225.60918,3.7647078
202406111255_42,223.0,225.55505,3.749156
202406111255_42,223.0,224.55136,3.7513072
202406111255_42,223.0,226.57867,3.768754
202406111255_42,223.0,225.54413,3.7643926
202406111255_42,223.0,226.18411,3.758621
202406111255_42,223.0,221.11612,3.6956358
202406111255_42,223.0,225.50757,3.7672164
202406111255_42,223.0,225.04189,3.7559009
202406111255_42,223.0,226.72421,3.7672234
202406111255_42,223.0,228.27153,3.8078523
202406111255_43,223.0,220.63972,3.6707933
202406111255_43,223.0,220.82509,3.685117
202406111255_43,223.0,219.43489,3.651324
202406111255_43,223.0,219.91849,3.6692164
202406111255_43,223.0,220.38387,3.6653543
202406111255_43,223.0,223.98349,3.7387857
202406111255_43,223.0,223.92595,3.73388
202406111255_43,223.0,221.03209,3.6873887
202406111255_43,223.0,217.35764,3.6222181
202406111255_43,223.0,222.1957,3.6906323
202406111255_43,223.0,225.40001,3.7443497
202406111255_43,223.0,223.94487,3.7285247
202406111255_43,223.0,222.62843,3.698985
202406111255_43,223.0,222.76994,3.7055118
202406111255_43,223.0,225.01205,3.7310762
202406111255_43,223.0,219.99464,3.6636055
202406111255_43,223.0,221.038,3.687615
202406111255_43,223.0,223.78424,3.7188666
202406111255_43,223.0,221.13397,3.6885586
202406111255_43,223.0,222.24483,3.6991034
202406111255_44,223.0,221.46597,3.6890943
202406111255_44,223.0,221.35663,3.6958842
202406111255_44,223.0,223.70917,3.718074
202406111255_44,223.0,223.35663,3.7206495
202406111255_44,223.0,222.61856,3.7028935
202406111255_44,223.0,222.85274,3.7256243
202406111255_44,223.0,223.59468,3.7267625
202406111255_44,223.0,222.58481,3.7102513
202406111255_44,223.0,223.9884,3.7157514
202406111255_44,223.0,226.2929,3.7607036
202406111255_44,223.0,223.51025,3.7264934
202406111255_44,223.0,224.5151,3.7499175
202406111255_44,223.0,224.14409,3.7353616
202406111255_44,223.0,224.99203,3.7534077
202406111255_44,223.0,224.0088,3.7329977
202406111255_44,223.0,223.41304,3.7306628
202406111255_44,223.0,224.44388,3.7470365
202406111255_44,223.0,224.9169,3.7530632
202406111255_44,223.0,226.66771,3.7755373
202406111255_44,223.0,227.57877,3.7853332
202406111255_45,223.0,215.51341,3.6101375
202406111255_45,223.0,214.68774,3.6093743
202406111255_45,223.0,216.41867,3.6133354
202406111255_45,223.0,216.75523,3.6267357
202406111255_45,223.0,216.2975,3.6166677
202406111255_45,223.0,215.38531,3.608086
202406111255_45,223.0,216.48306,3.6210089
202406111255_45,223.0,215.94838,3.6227622
202406111255_45,223.0,217.08368,3.6235733
202406111255_45,223.0,218.30585,3.6473787
202406111255_45,223.0,221.21637,3.691775
202406111255_45,223.0,221.28523,3.6902568
202406111255_45,223.0,221.99777,3.6980188
202406111255_45,223.0,222.69344,3.70706
202406111255_45,223.0,221.71939,3.6961503
202406111255_45,223.0,220.60596,3.6741478
202406111255_45,223.0,221.69815,3.695185
202406111255_45,223.0,222.10706,3.7002394
202406111255_45,223.0,223.24965,3.7162848
202406111255_45,223.0,223.4898,3.716693
202406111255_46,223.0,213.82903,3.5951695
202406111255_46,223.0,214.0156,3.6119733
202406111255_46,223.0,215.85457,3.608265
202406111255_46,223.0,215.7461,3.616429
202406111255_46,223.0,214.83821,3.6015155
202406111255_46,223.0,213.7464,3.6100187
202406111255_46,223.0,216.61168,3.6417649
202406111255_46,223.0,214.90982,3.6146984
202406111255_46,223.0,217.44893,3.6655593
202406111255_46,223.0,214.21059,3.5927653
202406111255_46,223.0,219.65236,3.692204
202406111255_46,223.0,222.13982,3.7490494
202406111255_46,223.0,221.48732,3.7031686
202406111255_46,223.0,223.9547,3.7535603
202406111255_46,223.0,220.85275,3.700818
202406111255_46,223.0,223.88869,3.7610211
202406111255_46,223.0,222.1262,3.7467752
202406111255_46,223.0,223.39008,3.7562485
202406111255_46,223.0,220.34244,3.6935823
202406111255_46,223.0,223.23332,3.7464094
202406111255_47,223.0,213.82506,3.5858364
202406111255_47,223.0,214.33408,3.607355
202406111255_47,223.0,216.59444,3.60873
202406111255_47,223.0,217.4846,3.6322072
202406111255_47,223.0,215.04126,3.594342
202406111255_47,223.0,214.92601,3.6130476
202406111255_47,223.0,216.26968,3.627956
202406111255_47,223.0,216.07964,3.6211002
202406111255_47,223.0,217.425,3.6386032
202406111255_47,223.0,217.05103,3.6324947
202406111255_47,223.0,220.81429,3.6938696
202406111255_47,223.0,222.53728,3.7358544
202406111255_47,223.0,220.08643,3.6714692
202406111255_47,223.0,222.25424,3.7206516
202406111255_47,223.0,221.03203,3.6921055
202406111255_47,223.0,222.33313,3.7205126
202406111255_47,223.0,221.95876,3.730182
202406111255_47,223.0,222.8147,3.7342904
202406111255_47,223.0,221.19328,3.687977
202406111255_47,223.0,219.3677,3.6915646
202406111255_48,223.0,221.5135,3.676448
202406111255_48,223.0,221.71074,3.6970768
202406111255_48,223.0,223.74913,3.7071686
202406111255_48,223.0,224.6759,3.736833
202406111255_48,223.0,222.85435,3.6934283
202406111255_48,223.0,225.02531,3.739097
202406111255_48,223.0,225.28247,3.7481341
202406111255_48,223.0,223.41843,3.7201526
202406111255_48,223.0,222.39723,3.6926186
202406111255_48,223.0,224.46407,3.733114
202406111255_48,223.0,223.04742,3.705471
202406111255_48,223.0,223.94266,3.733617
202406111255_48,223.0,223.85252,3.7134411
202406111255_48,223.0,225.08467,3.7442002
202406111255_48,223.0,223.64679,3.7112725
202406111255_48,223.0,223.20255,3.7144923
202406111255_48,223.0,224.58946,3.7420816
202406111255_48,223.0,224.61478,3.7394896
202406111255_48,223.0,225.36261,3.746614
202406111255_48,223.0,224.05515,3.7236102
202406111255_49,223.0,226.68834,3.7711067
202406111255_49,223.0,226.07707,3.7714703
202406111255_49,223.0,227.8337,3.7972114
202406111255_49,223.0,227.21457,3.7994072
202406111255_49,223.0,227.75848,3.7930942
202406111255_49,223.0,226.19563,3.7808354
202406111255_49,223.0,226.04333,3.7720706
202406111255_49,223.0,227.13669,3.793915
202406111255_49,223.0,225.59784,3.7496507
202406111255_49,223.0,225.26086,3.7565863
202406111255_49,223.0,226.89845,3.7838788
202406111255_49,223.0,226.12833,3.776315
202406111255_49,223.0,227.16588,3.7924998
202406111255_49,223.0,226.10516,3.779903
202406111255_49,223.0,226.93956,3.7860801
202406111255_49,223.0,226.66481,3.7858946
202406111255_49,223.0,226.37825,3.7820668
202406111255_49,223.0,226.19731,3.779816
202406111255_49,223.0,228.73308,3.8302746
202406111255_49,223.0,226.06894,3.762781
202406111255_5,223.0,217.01598,3.6554527
202406111255_5,223.0,216.44633,3.6671185
202406111255_5,223.0,219.86882,3.6791925
202406111255_5,223.0,218.97803,3.683482
202406111255_5,223.0,218.65329,3.6695948
202406111255_5,223.0,219.32007,3.6905441
202406111255_5,223.0,218.99545,3.688204
202406111255_5,223.0,218.04561,3.6816452
202406111255_5,223.0,219.40536,3.6717176
202406111255_5,223.0,217.07837,3.649039
202406111255_5,223.0,223.92259,3.7475297
202406111255_5,223.0,224.15956,3.7677898
202406111255_5,223.0,226.61528,3.7774985
202406111255_5,223.0,226.72536,3.7957056
202406111255_5,223.0,225.49434,3.7656152
202406111255_5,223.0,225.01222,3.7725554
202406111255_5,223.0,225.34868,3.7755585
202406111255_5,223.0,225.82156,3.7870867
202406111255_5,223.0,223.45946,3.7500284
202406111255_5,223.0,223.77612,3.7460852
202406111255_50,223.0,221.95894,3.690276
202406111255_50,223.0,219.85815,3.6699853
202406111255_50,223.0,224.01111,3.7178671
202406111255_50,223.0,222.10742,3.6989503
202406111255_50,223.0,223.22801,3.705962
202406111255_50,223.0,220.63562,3.6772814
202406111255_50,223.0,224.03218,3.7343912
202406111255_50,223.0,221.37383,3.689406
202406111255_50,223.0,221.7851,3.6795905
202406111255_50,223.0,225.21829,3.7586782
202406111255_50,223.0,225.09993,3.7424276
202406111255_50,223.0,223.26854,3.7208483
202406111255_50,223.0,226.81197,3.765958
202406111255_50,223.0,224.34355,3.7350922
202406111255_50,223.0,226.27136,3.7568681
202406111255_50,223.0,222.80734,3.710715
202406111255_50,223.0,225.55064,3.7562034
202406111255_50,223.0,224.0057,3.7293966
202406111255_50,223.0,225.61118,3.7452662
202406111255_50,223.0,227.16862,3.7886848
202406111255_51,223.0,218.63351,3.6584878
202406111255_51,223.0,218.15207,3.6529095
202406111255_51,223.0,220.67883,3.681761
202406111255_51,223.0,220.0374,3.6725526
202406111255_51,223.0,219.43193,3.6674666
202406111255_51,223.0,216.13551,3.6256697
202406111255_51,223.0,220.22675,3.674505
202406111255_51,223.0,219.25864,3.6651893
202406111255_51,223.0,219.6628,3.6548681
202406111255_51,223.0,221.75714,3.6892343
202406111255_51,223.0,222.82944,3.716727
202406111255_51,223.0,221.46967,3.6927009
202406111255_51,223.0,225.06062,3.7493236
202406111255_51,223.0,223.15155,3.7193174
202406111255_51,223.0,223.82881,3.7312667
202406111255_51,223.0,220.48428,3.67568
202406111255_51,223.0,222.32553,3.7066557
202406111255_51,223.0,222.35573,3.7059221
202406111255_51,223.0,224.24243,3.7267942
202406111255_51,223.0,225.33113,3.7441306
202406111255_52,223.0,216.11699,3.6211395
202406111255_52,223.0,214.50888,3.6119285
202406111255_52,223.0,217.72813,3.6321192
202406111255_52,223.0,216.37602,3.6237826
202406111255_52,223.0,217.14336,3.6301782
202406111255_52,223.0,216.99945,3.6401196
202406111255_52,223.0,217.29805,3.6480541
202406111255_52,223.0,216.05644,3.6265073
202406111255_52,223.0,220.30309,3.6867962
202406111255_52,223.0,216.73009,3.6453164
202406111255_52,223.0,224.19263,3.7469862
202406111255_52,223.0,224.41705,3.7605512
202406111255_52,223.0,224.82436,3.7455025
202406111255_52,223.0,224.36615,3.7463799
202406111255_52,223.0,224.86147,3.7517123
202406111255_52,223.0,223.53261,3.7297723
202406111255_52,223.0,224.8399,3.7578282
202406111255_52,223.0,224.73465,3.758249
202406111255_52,223.0,222.14325,3.7224452
202406111255_52,223.0,225.7411,3.7884362
202406111255_53,223.0,213.08473,3.5882041
202406111255_53,223.0,212.84084,3.6068077
202406111255_53,223.0,216.527,3.616876
202406111255_53,223.0,215.47704,3.616994
202406111255_53,223.0,214.56305,3.5997403
202406111255_53,223.0,214.9498,3.6220436
202406111255_53,223.0,215.48837,3.634841
202406111255_53,223.0,214.19608,3.6134193
202406111255_53,223.0,215.31906,3.623629
202406111255_53,223.0,216.81306,3.6423073
202406111255_53,223.0,217.62985,3.639852
202406111255_53,223.0,219.69736,3.6881802
202406111255_53,223.0,216.03937,3.6112995
202406111255_53,223.0,219.02887,3.6674628
202406111255_53,223.0,217.50084,3.6333313
202406111255_53,223.0,221.32747,3.7070029
202406111255_53,223.0,219.86163,3.6924427
202406111255_53,223.0,219.92862,3.6853302
202406111255_53,223.0,220.15782,3.6915083
202406111255_53,223.0,221.98247,3.7155194
202406111255_54,223.0,219.55214,3.670496
202406111255_54,223.0,219.15912,3.683722
202406111255_54,223.0,220.95222,3.6922584
202406111255_54,223.0,221.46129,3.7074752
202406111255_54,223.0,220.5668,3.6846058
202406111255_54,223.0,219.83919,3.684996
202406111255_54,223.0,221.72621,3.7155623
202406111255_54,223.0,220.45982,3.6968439
202406111255_54,223.0,221.2329,3.6870663
202406111255_54,223.0,222.54582,3.7119255
202406111255_54,223.0,221.64029,3.7007504
202406111255_54,223.0,222.07582,3.718284
202406111255_54,223.0,223.52777,3.7328768
202406111255_54,223.0,225.26202,3.7630079
202406111255_54,223.0,222.47983,3.713345
202406111255_54,223.0,219.94943,3.6819212
202406111255_54,223.0,223.4564,3.7379344
202406111255_54,223.0,223.54602,3.7366605
202406111255_54,223.0,223.37613,3.7269673
202406111255_54,223.0,224.10217,3.735735
202406111255_55,223.0,223.31812,3.703517
202406111255_55,223.0,224.34428,3.7288914
202406111255_55,223.0,223.97174,3.7200103
202406111255_55,223.0,223.81725,3.727454
202406111255_55,223.0,224.18005,3.719291
202406111255_55,223.0,224.76833,3.734536
202406111255_55,223.0,226.06717,3.7648995
202406111255_55,223.0,225.07622,3.7411587
202406111255_55,223.0,220.66464,3.6648192
202406111255_55,223.0,222.93875,3.7026515
202406111255_55,223.0,225.7806,3.7449903
202406111255_55,223.0,225.20383,3.746421
202406111255_55,223.0,224.33076,3.7255661
202406111255_55,223.0,223.13693,3.7168176
202406111255_55,223.0,225.85733,3.745789
202406111255_55,223.0,223.59155,3.720483
202406111255_55,223.0,224.35274,3.7419848
202406111255_55,223.0,225.1154,3.74355
202406111255_55,223.0,228.28857,3.7915046
202406111255_55,223.0,224.60912,3.7271397
202406111255_56,223.0,215.89874,3.6026697
202406111255_56,223.0,216.15405,3.6124442
202406111255_56,223.0,214.7973,3.5884616
202406111255_56,223.0,214.36935,3.5868611
202406111255_56,223.0,216.25043,3.6058557
202406111255_56,223.0,216.94138,3.6247537
202406111255_56,223.0,218.14418,3.6411657
202406111255_56,223.0,216.18988,3.6098
202406111255_56,223.0,218.27344,3.6316986
202406111255_56,223.0,218.90645,3.6386223
202406111255_56,223.0,218.71515,3.6546767
202406111255_56,223.0,220.06404,3.6758697
202406111255_56,223.0,217.4645,3.6409767
202406111255_56,223.0,218.8072,3.661409
202406111255_56,223.0,218.41824,3.6500921
202406111255_56,223.0,222.03961,3.7140782
202406111255_56,223.0,219.78053,3.6755037
202406111255_56,223.0,220.03877,3.6739087
202406111255_56,223.0,222.71977,3.7105415
202406111255_56,223.0,222.59682,3.7000775
202406111255_57,223.0,218.37436,3.638884
202406111255_57,223.0,218.50476,3.6529322
202406111255_57,223.0,219.25421,3.640054
202406111255_57,223.0,219.35512,3.6559906
202406111255_57,223.0,219.2691,3.6462073
202406111255_57,223.0,219.29625,3.6686354
202406111255_57,223.0,222.75528,3.718533
202406111255_57,223.0,219.3226,3.6607046
202406111255_57,223.0,217.80707,3.6233428
202406111255_57,223.0,219.94662,3.65502
202406111255_57,223.0,222.46288,3.700018
202406111255_57,223.0,223.11879,3.721788
202406111255_57,223.0,222.80406,3.6960993
202406111255_57,223.0,223.39627,3.7194297
202406111255_57,223.0,222.92598,3.7013054
202406111255_57,223.0,219.73076,3.6609972
202406111255_57,223.0,223.75746,3.7276452
202406111255_57,223.0,223.49615,3.7234752
202406111255_57,223.0,223.05838,3.702284
202406111255_57,223.0,223.25504,3.7084835
202406111255_58,223.0,216.7316,3.6313753
202406111255_58,223.0,217.16615,3.6580908
202406111255_58,223.0,219.70654,3.652987
202406111255_58,223.0,221.01898,3.6864598
202406111255_58,223.0,218.27284,3.6427197
202406111255_58,223.0,215.1124,3.6213305
202406111255_58,223.0,220.49657,3.7009776
202406111255_58,223.0,219.05215,3.6711524
202406111255_58,223.0,218.27487,3.6735933
202406111255_58,223.0,219.17162,3.6519334
202406111255_58,223.0,220.93492,3.6950407
202406111255_58,223.0,222.19913,3.7314498
202406111255_58,223.0,219.8195,3.665044
202406111255_58,223.0,221.99297,3.7159157
202406111255_58,223.0,220.72859,3.683106
202406111255_58,223.0,224.67004,3.763758
202406111255_58,223.0,222.20139,3.7395675
202406111255_58,223.0,222.57613,3.7284286
202406111255_58,223.0,223.94951,3.7425897
202406111255_58,223.0,220.4701,3.6965523
202406111255_59,223.0,217.15926,3.6346445
202406111255_59,223.0,218.38298,3.6712317
202406111255_59,223.0,219.26328,3.638205
202406111255_59,223.0,219.85175,3.664018
202406111255_59,223.0,218.53366,3.6417067
202406111255_59,223.0,218.36807,3.6563244
202406111255_59,223.0,219.56065,3.6892753
202406111255_59,223.0,219.31918,3.6716657
202406111255_59,223.0,217.56648,3.6458979
202406111255_59,223.0,219.56448,3.6636777
202406111255_59,223.0,217.17749,3.6341062
202406111255_59,223.0,218.83665,3.6878595
202406111255_59,223.0,213.616,3.5654068
202406111255_59,223.0,216.5805,3.6353629
202406111255_59,223.0,216.68431,3.617878
202406111255_59,223.0,218.43643,3.6720414
202406111255_59,223.0,218.25584,3.678906
202406111255_59,223.0,218.60764,3.6751256
202406111255_59,223.0,217.60204,3.6435266
202406111255_59,223.0,217.49858,3.646958
202406111255_6,223.0,218.49986,3.661155
202406111255_6,223.0,217.6855,3.6706164
202406111255_6,223.0,218.31941,3.6531594
202406111255_6,223.0,218.09183,3.6650314
202406111255_6,223.0,218.45006,3.6584952
202406111255_6,223.0,216.10574,3.6402059
202406111255_6,223.0,219.77234,3.683057
202406111255_6,223.0,217.87677,3.6681406
202406111255_6,223.0,221.5471,3.6858082
202406111255_6,223.0,217.0625,3.6416361
202406111255_6,223.0,222.24976,3.7189937
202406111255_6,223.0,222.91652,3.744894
202406111255_6,223.0,221.34174,3.7007854
202406111255_6,223.0,222.76616,3.7330623
202406111255_6,223.0,222.19858,3.71384
202406111255_6,223.0,221.77809,3.7242465
202406111255_6,223.0,223.43504,3.7411647
202406111255_6,223.0,223.15857,3.742649
202406111255_6,223.0,226.68085,3.7705526
202406111255_6,223.0,221.26025,3.698388
202406111255_60,223.0,218.87436,3.649598
202406111255_60,223.0,218.6162,3.6540456
202406111255_60,223.0,219.19649,3.6446912
202406111255_60,223.0,219.0488,3.653173
202406111255_60,223.0,219.06459,3.647896
202406111255_60,223.0,219.40665,3.6650856
202406111255_60,223.0,221.64934,3.6970375
202406111255_60,223.0,219.41327,3.6613371
202406111255_60,223.0,221.0547,3.6838813
202406111255_60,223.0,223.6765,3.72412
202406111255_60,223.0,222.83917,3.7095323
202406111255_60,223.0,223.16177,3.7218554
202406111255_60,223.0,223.23355,3.7099493
202406111255_60,223.0,223.14667,3.7148368
202406111255_60,223.0,222.88423,3.7056675
202406111255_60,223.0,223.37267,3.7191522
202406111255_60,223.0,225.24191,3.7515504
202406111255_60,223.0,223.4027,3.720786
202406111255_60,223.0,223.74542,3.7286508
202406111255_60,223.0,225.7156,3.7628295
202406111255_61,223.0,217.87225,3.6151152
202406111255_61,223.0,220.8365,3.6595328
202406111255_61,223.0,221.19987,3.672051
202406111255_61,223.0,223.5372,3.7102823
202406111255_61,223.0,219.79779,3.6438808
202406111255_61,223.0,224.16861,3.7203865
202406111255_61,223.0,224.14409,3.7193651
202406111255_61,223.0,222.66925,3.6904514
202406111255_61,223.0,220.42693,3.6634376
202406111255_61,223.0,226.06854,3.7508667
202406111255_61,223.0,220.03877,3.6622434
202406111255_61,223.0,220.16812,3.66491
202406111255_61,223.0,219.05821,3.6452746
202406111255_61,223.0,219.84311,3.6562872
202406111255_61,223.0,219.79631,3.6530197
202406111255_61,223.0,222.28212,3.695972
202406111255_61,223.0,222.22227,3.695312
202406111255_61,223.0,220.3048,3.663002
202406111255_61,223.0,223.79378,3.7101858
202406111255_61,223.0,220.61337,3.6823268
202406111255_62,223.0,219.6652,3.6482117
202406111255_62,223.0,220.97675,3.685959
202406111255_62,223.0,217.31029,3.6171584
202406111255_62,223.0,219.5142,3.666064
202406111255_62,223.0,219.67636,3.6436284
202406111255_62,223.0,220.50174,3.6829858
202406111255_62,223.0,222.31964,3.7155573
202406111255_62,223.0,221.09387,3.6843002
202406111255_62,223.0,214.38545,3.589405
202406111255_62,223.0,221.6062,3.683654
202406111255_62,223.0,224.2692,3.7296364
202406111255_62,223.0,223.91048,3.7380083
202406111255_62,223.0,223.79146,3.7131708
202406111255_62,223.0,223.90453,3.734087
202406111255_62,223.0,224.45184,3.72472
202406111255_62,223.0,222.52635,3.7093296
202406111255_62,223.0,225.43376,3.7648935
202406111255_62,223.0,224.17393,3.737833
202406111255_62,223.0,222.28563,3.6943796
202406111255_62,223.0,223.8385,3.7180905
202406111255_63,223.0,216.55342,3.6241302
202406111255_63,223.0,214.95764,3.6120605
202406111255_63,223.0,219.40854,3.6494858
202406111255_63,223.0,217.62958,3.640907
202406111255_63,223.0,218.10359,3.6388047
202406111255_63,223.0,217.85573,3.6462715
202406111255_63,223.0,220.69083,3.694782
202406111255_63,223.0,216.2571,3.626019
202406111255_63,223.0,216.99597,3.6174328
202406111255_63,223.0,219.46634,3.6570513
202406111255_63,223.0,218.8434,3.643674
202406111255_63,223.0,218.65456,3.6567369
202406111255_63,223.0,221.09384,3.676958
202406111255_63,223.0,220.75536,3.6875389
202406111255_63,223.0,219.96214,3.657614
202406111255_63,223.0,216.35982,3.6196556
202406111255_63,223.0,222.89418,3.7202058
202406111255_63,223.0,220.13422,3.6747282
202406111255_63,223.0,219.2798,3.658283
202406111255_63,223.0,223.0254,3.7081127
202406111255_64,223.0,215.05632,3.6188505
202406111255_64,223.0,214.30865,3.621519
202406111255_64,223.0,213.33813,3.577084
202406111255_64,223.0,213.85986,3.5957186
202406111255_64,223.0,214.67932,3.6029966
202406111255_64,223.0,214.52231,3.620557
202406111255_64,223.0,216.34508,3.649114
202406111255_64,223.0,214.57843,3.6137936
202406111255_64,223.0,213.62358,3.60219
202406111255_64,223.0,212.88562,3.5816863
202406111255_64,223.0,218.60115,3.6678073
202406111255_64,223.0,220.41878,3.713555
202406111255_64,223.0,215.17679,3.6170192
202406111255_64,223.0,218.05377,3.6720662
202406111255_64,223.0,218.03381,3.6562498
202406111255_64,223.0,219.80298,3.6988156
202406111255_64,223.0,219.12604,3.6955328
202406111255_64,223.0,220.1664,3.7038233
202406111255_64,223.0,218.44365,3.6779008
202406111255_64,223.0,220.96649,3.7037575
202406111255_65,223.0,212.07292,3.5661013
202406111255_65,223.0,212.87619,3.5934427
202406111255_65,223.0,214.25394,3.5814939
202406111255_65,223.0,215.53232,3.6079817
202406111255_65,223.0,213.63364,3.5770767
202406111255_65,223.0,213.2312,3.5880578
202406111255_65,223.0,214.75114,3.6164613
202406111255_65,223.0,214.49757,3.604589
202406111255_65,223.0,214.74867,3.606518
202406111255_65,223.0,216.32689,3.6331158
202406111255_65,223.0,218.05696,3.6498399
202406111255_65,223.0,219.37552,3.6878176
202406111255_65,223.0,216.35027,3.6309476
202406111255_65,223.0,217.15878,3.6545575
202406111255_65,223.0,217.73811,3.6452823
202406111255_65,223.0,217.95195,3.6674583
202406111255_65,223.0,217.32547,3.668741
202406111255_65,223.0,218.90305,3.676915
202406111255_65,223.0,218.29897,3.6667476
202406111255_65,223.0,220.56494,3.7138193
202406111255_66,223.0,218.28943,3.6364155
202406111255_66,223.0,217.23932,3.6330123
202406111255_66,223.0,219.49411,3.6464622
202406111255_66,223.0,218.24878,3.641154
202406111255_66,223.0,219.37088,3.644754
202406111255_66,223.0,219.80978,3.6638985
202406111255_66,223.0,222.51962,3.7117233
202406111255_66,223.0,218.19023,3.6403198
202406111255_66,223.0,221.73297,3.687653
