true,predicted,predicted_std,lower_95CI,upper_95CI
132.0,236.66147,78.40577,82.98616,390.3368
132.0,234.48102,78.06067,81.4821,387.47992
132.0,234.55367,78.070114,81.53624,387.5711
132.0,237.65408,78.55939,83.67769,391.6305
117.0,224.9739,76.53408,74.9671,374.9807
117.0,228.12863,77.04179,77.126724,379.13055
117.0,225.18233,76.56788,75.10928,375.25537
117.0,226.6337,76.801094,76.103546,377.16385
117.0,224.25377,76.41728,74.47589,374.03165
117.0,229.95345,77.33462,78.377594,381.5293
117.0,226.36694,76.757385,75.92247,376.8114
117.0,227.29568,76.90796,76.556076,378.03528
117.0,220.98926,75.88108,72.262344,369.7162
117.0,225.22545,76.57654,75.13544,375.31546
117.0,237.36966,78.51105,83.48801,391.2513
117.0,232.33226,77.71264,80.01549,384.64905
117.0,233.81444,77.94945,81.03352,386.59534
117.0,230.05283,77.34904,78.448715,381.65692
117.0,235.80675,78.26488,82.40758,389.20593
117.0,226.8935,76.84073,76.28566,377.50134
117.0,239.17249,78.79386,84.73651,393.60846
117.0,230.87172,77.47982,79.01128,382.73218
117.0,236.20216,78.32688,82.68147,389.72284
117.0,228.27376,77.067245,77.221954,379.32556
167.0,238.31459,78.67635,84.10893,392.52026
167.0,237.629,78.566734,83.6382,391.6198
167.0,237.98132,78.623665,83.87894,392.0837
167.0,238.58792,78.71643,84.30371,392.87213
167.0,238.14276,78.64931,83.99011,392.2954
167.0,239.54886,78.867195,84.96915,394.12857
167.0,235.76895,78.27297,82.35393,389.18396
167.0,238.06757,78.635544,83.941895,392.19324
167.0,230.20279,77.38755,78.52319,381.8824
167.0,236.63757,78.40663,82.96057,390.31458
167.0,236.27156,78.35363,82.69844,389.84467
167.0,235.85834,78.287865,82.41412,389.30255
167.0,233.28719,77.88008,80.64223,385.93213
167.0,232.28848,77.72071,79.95589,384.6211
167.0,234.92743,78.14085,81.77136,388.0835
167.0,236.53506,78.39489,82.88107,390.18906
167.0,233.5134,77.915665,80.79869,386.2281
167.0,233.86523,77.97212,81.03987,386.6906
167.0,240.85727,79.07303,85.87413,395.8404
167.0,235.73654,78.267784,82.33168,389.14142
