DataKey,true_totEarWeight,predicted_totEarWeight,predicted_std_totEarWeight
202406141237_65,431.12,455.40765,5.642198
202406141237_65,431.12,463.2853,5.991822
202406141237_65,431.12,417.70218,5.631423
202406141237_65,431.12,406.66965,5.613355
202406141237_65,431.12,457.93234,5.618527
202406141237_65,431.12,433.87277,5.5509486
202406141237_65,431.12,461.1876,6.4188194
202406141237_66,376.16,431.3255,5.570803
202406141237_66,376.16,382.59363,4.9985833
202406141237_66,376.16,429.04022,5.8186374
202406141237_66,376.16,379.26364,5.4319277
202406141237_66,376.16,426.48877,5.53852
202406141237_66,376.16,384.33682,4.9250035
202406141237_66,376.16,295.62598,4.589678
202406141237_66,376.16,381.7636,5.0826755
202406141237_66,376.16,338.84753,5.533288
202406141237_66,376.16,325.05283,5.188367
202406141237_66,376.16,429.37415,5.367012
202406141237_66,376.16,393.3466,5.315034
202406141237_66,376.16,435.27536,5.569537
202406141237_66,376.16,386.16992,5.393017
202406141237_66,376.16,434.51013,5.4818063
202406141237_66,376.16,401.91495,5.1462555
202406141237_66,376.16,363.16656,5.275363
202406141237_66,376.16,385.7864,5.339913
202406141237_66,376.16,360.10236,5.2485437
202406141237_66,376.16,312.1154,4.8767734
202406141237_67,327.38,339.7921,5.451686
202406141237_67,327.38,318.59616,5.164955
202406141237_67,327.38,355.35614,5.662406
202406141237_67,327.38,350.0713,5.55317
202406141237_67,327.38,339.02573,5.4581566
202406141237_67,327.38,335.20883,5.265253
202406141237_67,327.38,360.40985,5.799577
202406141237_67,327.38,324.52014,5.241242
202406141237_67,327.38,388.29724,6.1725082
202406141237_67,327.38,332.9302,5.3673854
202406141237_67,327.38,322.10403,4.8500924
202406141237_67,327.38,394.22482,5.4011292
202406141237_67,327.38,287.12982,4.5560584
202406141237_67,327.38,362.85312,5.1654797
202406141237_67,327.38,296.73557,4.621782
202406141237_67,327.38,360.51767,5.0942016
202406141237_67,327.38,313.07294,4.8324394
202406141237_67,327.38,377.26328,5.2676816
202406141237_67,327.38,421.63034,6.3876114
202406141237_67,327.38,403.94174,5.999465
202406141237_68,293.07,312.42563,4.690189
202406141237_68,293.07,289.82175,4.492723
202406141237_68,293.07,273.9983,4.5254154
202406141237_68,293.07,269.9017,4.4583645
202406141237_68,293.07,295.78476,4.6084576
202406141237_68,293.07,284.12125,4.385903
202406141237_68,293.07,265.01233,4.3698316
202406141237_68,293.07,275.60474,4.413744
202406141237_68,293.07,296.26068,4.7374473
202406141237_68,293.07,268.9816,4.262478
202406141237_68,293.07,343.8755,4.840181
202406141237_68,293.07,282.12576,4.39984
202406141237_68,293.07,277.42157,4.3617196
202406141237_68,293.07,248.43573,4.1391916
202406141237_68,293.07,295.4441,4.46169
202406141237_68,293.07,253.4964,4.312656
202406141237_68,293.07,287.72513,4.38461
202406141237_68,293.07,260.37253,4.2507706
202406141237_68,293.07,254.85918,4.192526
202406141237_68,293.07,253.4061,4.1171284
202406141237_69,176.21,240.5666,4.1129823
202406141237_69,176.21,222.11948,4.021914
202406141237_69,176.21,247.95956,4.350391
202406141237_69,176.21,201.37943,3.873369
202406141237_69,176.21,242.36978,4.1993318
202406141237_69,176.21,207.41093,3.802442
202406141237_69,176.21,234.6502,4.075179
202406141237_69,176.21,211.22897,3.94031
202406141237_69,176.21,269.31268,4.5692816
202406141237_69,176.21,302.7404,5.8117094
202406141237_69,176.21,243.8355,4.221238
202406141237_69,176.21,206.69908,3.8456318
202406141237_69,176.21,236.5361,4.23082
202406141237_69,176.21,184.35507,3.584256
202406141237_69,176.21,234.89603,4.160556
202406141237_69,176.21,229.9466,4.164944
202406141237_69,176.21,199.93793,3.7799761
202406141237_69,176.21,192.80602,3.7040966
202406141237_69,176.21,255.26903,4.5541363
202406141237_69,176.21,219.25919,4.308404
202406141237_7,880.78,879.5424,7.661834
202406141237_7,880.78,974.43555,8.400419
202406141237_7,880.78,949.10645,8.148737
202406141237_7,880.78,1002.1664,8.549085
202406141237_7,880.78,922.9745,7.963189
202406141237_7,880.78,988.8617,8.395566
202406141237_7,880.78,824.0962,7.2786055
202406141237_7,880.78,982.5049,8.443601
202406141237_7,880.78,745.7811,6.829769
202406141237_7,880.78,846.91583,7.4604816
202406141237_7,880.78,920.9601,8.041723
202406141237_7,880.78,953.25244,8.190745
202406141237_7,880.78,947.3928,8.118292
202406141237_7,880.78,973.4178,8.314006
202406141237_7,880.78,931.15283,8.062141
202406141237_7,880.78,966.43,8.294664
202406141237_7,880.78,933.54926,8.019123
202406141237_7,880.78,964.84283,8.261316
202406141237_7,880.78,868.73114,7.5500507
202406141237_7,880.78,912.1503,8.000324
202406141237_70,265.95,267.4265,4.49617
202406141237_70,265.95,255.57623,4.2807555
202406141237_70,265.95,275.1137,4.628832
202406141237_70,265.95,259.16876,4.4088793
202406141237_70,265.95,266.85556,4.5159965
202406141237_70,265.95,265.4814,4.36591
202406141237_70,265.95,258.13785,4.4098086
202406141237_70,265.95,253.82732,4.303704
202406141237_70,265.95,246.42764,4.194984
202406141237_70,265.95,261.19946,4.5267105
202406141237_70,265.95,253.32962,4.282584
202406141237_70,265.95,250.36143,4.2352204
202406141237_70,265.95,246.05125,4.2545223
202406141237_70,265.95,238.13937,4.1454334
202406141237_70,265.95,248.99327,4.2549767
202406141237_70,265.95,239.40367,4.1887655
202406141237_70,265.95,237.54552,4.0806093
202406141237_70,265.95,243.26782,4.1753726
202406141237_70,265.95,280.53265,4.554708
202406141237_70,265.95,244.9722,4.380162
202406141237_71,293.9,391.10275,5.4718456
202406141237_71,293.9,457.5955,5.8791637
202406141237_71,293.9,381.45184,5.5580626
202406141237_71,293.9,444.1687,5.941382
202406141237_71,293.9,377.42487,5.4078283
202406141237_71,293.9,456.21198,6.3276277
202406141237_71,293.9,476.34702,6.200864
202406141237_71,293.9,436.08505,5.6975756
202406141237_71,293.9,386.78693,6.336873
202406141237_71,293.9,406.24252,6.431296
202406141237_71,293.9,430.94464,7.111162
202406141237_71,293.9,339.19745,5.3331428
202406141237_71,293.9,367.4801,6.3369746
202406141237_71,293.9,296.86877,4.83939
202406141237_71,293.9,400.15076,6.826943
202406141237_71,293.9,325.14157,5.1032486
202406141237_71,293.9,291.6868,4.658738
202406141237_71,293.9,305.68695,4.9156833
202406141237_71,293.9,346.16144,5.3919144
202406141237_71,293.9,299.84515,5.379477
202406141237_72,630.8,615.59485,5.9802
202406141237_72,630.8,627.85614,6.038113
202406141237_72,630.8,591.11755,5.799427
202406141237_72,630.8,616.43756,5.8169417
202406141237_72,630.8,612.558,5.95792
202406141237_72,630.8,587.68744,5.944155
202406141237_72,630.8,575.1686,6.0407653
202406141237_72,630.8,621.98956,5.9295697
202406141237_72,630.8,538.6184,6.2085614
202406141237_72,630.8,643.22284,6.54903
202406141237_72,630.8,729.8214,7.042591
202406141237_72,630.8,636.9376,6.3246436
202406141237_72,630.8,706.6066,6.8008566
202406141237_72,630.8,628.682,6.332841
202406141237_72,630.8,725.63025,6.968231
202406141237_72,630.8,614.7383,6.4227667
202406141237_72,630.8,659.83685,6.6764493
202406141237_72,630.8,643.2885,6.407915
202406141237_72,630.8,579.9488,6.2972136
202406141237_72,630.8,640.48254,6.5576553
202406141237_73,501.76,492.6153,5.547863
202406141237_73,501.76,505.1262,5.461082
202406141237_73,501.76,481.41544,5.42212
202406141237_73,501.76,518.46704,5.5911365
202406141237_73,501.76,483.75772,5.4169927
202406141237_73,501.76,507.92322,5.5081463
202406141237_73,501.76,433.1139,5.249558
202406141237_73,501.76,515.68805,5.5147634
202406141237_73,501.76,452.2705,5.925625
202406141237_73,501.76,486.24335,5.6249003
202406141237_73,501.76,489.99045,6.001892
202406141237_73,501.76,509.9768,6.3771176
202406141237_73,501.76,476.4895,6.0630074
202406141237_73,501.76,477.01398,6.401906
202406141237_73,501.76,475.24854,5.852518
202406141237_73,501.76,490.43723,7.2362533
202406141237_73,501.76,449.20935,5.937852
202406141237_73,501.76,488.03873,6.2189927
202406141237_73,501.76,510.33212,5.692637
202406141237_73,501.76,497.6858,6.5301437
202406141237_74,294.75,309.88623,4.9335365
202406141237_74,294.75,284.12888,4.6394086
202406141237_74,294.75,282.74445,4.7354817
202406141237_74,294.75,266.4861,4.5087137
202406141237_74,294.75,300.83,4.835992
202406141237_74,294.75,248.48381,4.203292
202406141237_74,294.75,257.47928,4.2932496
202406141237_74,294.75,273.1037,4.5147424
202406141237_74,294.75,264.91006,4.790487
202406141237_74,294.75,260.33527,4.7591777
202406141237_74,294.75,325.28693,5.298935
202406141237_74,294.75,333.926,5.058615
202406141237_74,294.75,299.2005,4.9646297
202406141237_74,294.75,285.72687,4.7847285
202406141237_74,294.75,308.07788,5.073179
202406141237_74,294.75,285.2657,4.6393337
202406141237_74,294.75,347.29004,5.4429684
202406141237_74,294.75,298.65063,4.825225
202406141237_74,294.75,301.0884,5.106745
202406141237_74,294.75,299.24332,5.206533
202406141237_75,246.35,269.61105,4.864604
202406141237_75,246.35,254.10022,4.5451193
202406141237_75,246.35,264.41684,5.003173
202406141237_75,246.35,226.11876,4.3474107
202406141237_75,246.35,263.2434,4.8278346
202406141237_75,246.35,245.29398,4.644287
202406141237_75,246.35,252.90372,4.489804
202406141237_75,246.35,240.11792,4.437565
202406141237_75,246.35,254.25883,4.6723905
202406141237_75,246.35,228.788,4.4662504
202406141237_75,246.35,319.60608,5.7401786
202406141237_75,246.35,221.14989,4.052655
202406141237_75,246.35,277.7447,5.0974226
202406141237_75,246.35,186.65308,3.6510606
202406141237_75,246.35,295.56152,5.392554
202406141237_75,246.35,191.72217,3.795861
202406141237_75,246.35,198.22493,3.7595427
202406141237_75,246.35,200.79112,3.8404942
202406141237_75,246.35,232.9258,4.32944
202406141237_75,246.35,264.33527,5.166342
202406141237_76,228.85,230.75917,3.9248176
202406141237_76,228.85,232.31299,3.9976017
202406141237_76,228.85,225.78246,3.929577
202406141237_76,228.85,211.56548,3.788526
202406141237_76,228.85,228.96791,3.9174948
202406141237_76,228.85,210.58183,3.7367053
202406141237_76,228.85,291.51004,4.8994107
202406141237_76,228.85,220.23177,3.8715703
202406141237_76,228.85,236.24284,4.1531315
202406141237_76,228.85,236.59962,4.0982847
202406141237_76,228.85,249.983,4.1768303
202406141237_76,228.85,223.31929,3.8197448
202406141237_76,228.85,225.80681,3.882088
202406141237_76,228.85,206.73796,3.6708002
202406141237_76,228.85,232.70004,3.9652567
202406141237_76,228.85,204.95197,3.6873274
202406141237_76,228.85,222.08272,3.8228369
202406141237_76,228.85,209.58078,3.6804104
202406141237_76,228.85,234.9605,3.8980298
202406141237_76,228.85,322.8855,5.099195
202406141237_77,407.04,357.40298,4.885855
202406141237_77,407.04,370.015,4.888446
202406141237_77,407.04,357.18454,4.6511045
202406141237_77,407.04,362.8638,4.730054
202406141237_77,407.04,359.526,4.7914233
202406141237_77,407.04,377.32858,4.7990384
202406141237_77,407.04,331.45328,4.81604
202406141237_77,407.04,358.21356,4.8129063
202406141237_77,407.04,325.71304,4.782057
202406141237_77,407.04,352.12244,5.1221294
202406141237_77,407.04,402.62552,5.463102
202406141237_77,407.04,371.19785,5.185322
202406141237_77,407.04,351.56903,5.1799235
202406141237_77,407.04,345.11475,4.9652114
202406141237_77,407.04,378.08743,5.3718367
202406141237_77,407.04,447.53192,6.216564
202406141237_77,407.04,358.03192,5.292725
202406141237_77,407.04,352.50784,5.034145
202406141237_77,407.04,393.73383,5.1541667
202406141237_77,407.04,361.6215,5.5838118
202406141237_78,627.76,666.4513,6.2766843
202406141237_78,627.76,627.0573,6.0004635
202406141237_78,627.76,677.1272,6.3471503
202406141237_78,627.76,646.3083,6.0754676
202406141237_78,627.76,685.4918,6.389121
202406141237_78,627.76,660.5387,6.1258116
202406141237_78,627.76,631.45996,6.100443
202406141237_78,627.76,637.34436,6.039378
202406141237_78,627.76,635.3326,6.3500934
202406141237_78,627.76,619.2194,6.0784993
202406141237_78,627.76,625.75134,5.979931
202406141237_78,627.76,622.7205,5.9378023
202406141237_78,627.76,647.4106,6.1202292
202406141237_78,627.76,627.8226,5.952592
202406141237_78,627.76,640.2759,6.080101
202406141237_78,627.76,615.80133,5.929131
202406141237_78,627.76,608.4757,5.936186
202406141237_78,627.76,621.0605,5.9100537
202406141237_78,627.76,623.26465,6.0908203
202406141237_78,627.76,601.8932,5.7924976
202406141237_79,499.46,495.72192,5.234043
202406141237_79,499.46,452.1889,4.892548
202406141237_79,499.46,525.9997,5.442731
202406141237_79,499.46,440.34406,4.884737
202406141237_79,499.46,503.4062,5.2915044
202406141237_79,499.46,469.60333,4.993818
202406141237_79,499.46,480.74493,5.243714
202406141237_79,499.46,441.85733,4.8628693
202406141237_79,499.46,493.84003,5.3292627
202406141237_79,499.46,466.72485,5.353236
202406141237_79,499.46,564.56586,5.791317
202406141237_79,499.46,535.4472,5.651555
202406141237_79,499.46,553.3178,5.6251974
202406141237_79,499.46,505.79654,5.3662963
202406141237_79,499.46,558.5804,5.692397
202406141237_79,499.46,484.6029,5.3504505
202406141237_79,499.46,449.39978,5.2250137
202406141237_79,499.46,527.3979,5.5493736
202406141237_79,499.46,500.70575,5.15235
202406141237_79,499.46,564.30975,6.220785
202406141237_8,658.83,763.0576,7.1632013
202406141237_8,658.83,717.35913,6.7478385
202406141237_8,658.83,726.4877,7.003205
202406141237_8,658.83,722.13904,6.844738
202406141237_8,658.83,749.83563,7.075036
202406141237_8,658.83,700.5802,6.645797
202406141237_8,658.83,607.58136,6.2372327
202406141237_8,658.83,720.71783,6.769975
202406141237_8,658.83,585.83484,5.9526877
202406141237_8,658.83,678.2399,6.812194
202406141237_8,658.83,707.60565,6.7788954
202406141237_8,658.83,735.846,6.936924
202406141237_8,658.83,693.10956,6.6821275
202406141237_8,658.83,709.60376,6.774545
202406141237_8,658.83,693.77527,6.683781
202406141237_8,658.83,728.9558,6.9542136
202406141237_8,658.83,667.4608,6.492152
202406141237_8,658.83,726.2636,6.863145
202406141237_8,658.83,596.4003,6.089781
202406141237_8,658.83,674.65656,6.826392
202406141237_80,591.32,614.0144,5.9217286
202406141237_80,591.32,612.49493,5.9554086
202406141237_80,591.32,635.6193,6.1159945
202406141237_80,591.32,606.3868,5.8532205
202406141237_80,591.32,615.3156,5.9628563
202406141237_80,591.32,640.138,6.183281
202406141237_80,591.32,516.6016,5.6158834
202406141237_80,591.32,609.70605,5.8912
202406141237_80,591.32,638.2193,6.2781396
202406141237_80,591.32,572.0904,5.859098
202406141237_80,591.32,596.2373,5.6786237
202406141237_80,591.32,578.6456,5.6623254
202406141237_80,591.32,604.6573,5.7436876
202406141237_80,591.32,590.665,5.7238913
202406141237_80,591.32,599.1982,5.724279
202406141237_80,591.32,576.4911,5.5974746
202406141237_80,591.32,576.4677,5.7271476
202406141237_80,591.32,575.97974,5.616674
202406141237_80,591.32,584.72,5.9567223
202406141237_80,591.32,596.4047,5.857779
202406141237_81,467.65,463.8334,5.3958025
202406141237_81,467.65,474.497,5.1537375
202406141237_81,467.65,461.25284,5.6040444
202406141237_81,467.65,479.3987,5.271086
202406141237_81,467.65,480.01755,5.4992704
202406141237_81,467.65,495.08414,5.348415
202406141237_81,467.65,463.68652,5.548417
202406141237_81,467.65,483.37613,5.209306
202406141237_81,467.65,415.9644,5.8100424
202406141237_81,467.65,490.79538,6.104497
202406141237_81,467.65,571.6057,6.117681
202406141237_81,467.65,501.63672,5.6185255
202406141237_81,467.65,546.789,5.9672556
202406141237_81,467.65,473.09512,5.255588
202406141237_81,467.65,558.9773,5.965368
202406141237_81,467.65,515.3827,5.698787
202406141237_81,467.65,484.266,5.5234256
202406141237_81,467.65,486.1654,5.41596
202406141237_81,467.65,521.7045,5.947713
202406141237_81,467.65,539.6994,6.215246
202406141237_82,669.12,739.2678,6.946108
202406141237_82,669.12,676.2347,6.479733
202406141237_82,669.12,744.31134,6.899793
202406141237_82,669.12,689.6849,6.4574623
202406141237_82,669.12,747.6449,6.9591174
202406141237_82,669.12,671.68866,6.3315825
202406141237_82,669.12,677.8777,6.6406612
202406141237_82,669.12,684.89606,6.479748
202406141237_82,669.12,614.1484,6.356185
202406141237_82,669.12,662.37854,6.6564245
202406141237_82,669.12,646.0887,6.5556464
202406141237_82,669.12,674.941,6.5848794
202406141237_82,669.12,643.4841,6.357103
202406141237_82,669.12,675.0094,6.436394
202406141237_82,669.12,648.0276,6.453153
202406141237_82,669.12,678.4225,6.477119
202406141237_82,669.12,670.3791,6.6719346
202406141237_82,669.12,676.69006,6.522481
202406141237_82,669.12,655.4759,6.2423816
202406141237_82,669.12,704.0542,7.2009997
202406141237_83,530.31,595.00366,5.9043417
202406141237_83,530.31,545.0395,5.711149
202406141237_83,530.31,611.3283,6.0573545
202406141237_83,530.31,557.9629,5.7391915
202406141237_83,530.31,601.7404,5.937541
202406141237_83,530.31,564.45905,6.2567277
202406141237_83,530.31,561.5083,5.8911104
202406141237_83,530.31,550.29156,5.715497
202406141237_83,530.31,471.09943,5.5951695
202406141237_83,530.31,522.37555,5.8733006
202406141237_83,530.31,533.1288,5.868214
202406141237_83,530.31,529.04736,5.765236
202406141237_83,530.31,538.18976,6.1083503
202406141237_83,530.31,513.56537,5.8300376
202406141237_83,530.31,530.763,5.934158
202406141237_83,530.31,488.45526,6.0207825
202406141237_83,530.31,490.10266,5.772923
202406141237_83,530.31,520.4345,5.7773676
202406141237_83,530.31,570.4956,5.8433323
202406141237_83,530.31,524.3558,6.499891
202406141237_84,669.64,670.30676,6.320923
202406141237_84,669.64,615.0608,5.972874
202406141237_84,669.64,708.5799,6.401658
202406141237_84,669.64,624.7781,5.880321
202406141237_84,669.64,679.51685,6.310202
202406141237_84,669.64,637.5085,6.0649843
202406141237_84,669.64,582.3959,6.048957
202406141237_84,669.64,618.77783,5.92063
202406141237_84,669.64,723.22266,7.127125
202406141237_84,669.64,649.3783,6.030164
202406141237_84,669.64,673.13635,6.387201
202406141237_84,669.64,653.95624,6.1780624
202406141237_84,669.64,694.99347,6.35883
202406141237_84,669.64,666.74585,6.166316
202406141237_84,669.64,687.0894,6.378586
202406141237_84,669.64,637.76776,5.9693394
202406141237_84,669.64,644.2424,6.1316695
202406141237_84,669.64,660.22284,6.1701837
202406141237_84,669.64,644.7448,6.4142885
202406141237_84,669.64,659.69086,6.1695323
202406141237_85,900.31,828.8866,7.115944
202406141237_85,900.31,839.0317,7.192586
202406141237_85,900.31,894.7789,7.4956727
202406141237_85,900.31,881.1702,7.466169
202406141237_85,900.31,857.70215,7.2400436
202406141237_85,900.31,846.016,7.3569937
202406141237_85,900.31,858.64465,7.34675
202406141237_85,900.31,865.96094,7.369687
202406141237_85,900.31,848.09247,7.488431
202406141237_85,900.31,738.4874,6.852446
202406141237_85,900.31,865.1156,7.494418
202406141237_85,900.31,824.144,7.3496537
202406141237_85,900.31,922.19666,7.8379283
202406141237_85,900.31,888.0437,7.6770854
202406141237_85,900.31,896.78674,7.6916857
202406141237_85,900.31,862.0812,7.4978514
202406141237_85,900.31,858.5304,7.642409
202406141237_85,900.31,848.8136,7.4840064
202406141237_85,900.31,792.0797,7.2357306
202406141237_85,900.31,794.3817,7.2728615
202406141237_86,560.13,686.1767,6.5843153
202406141237_86,560.13,720.69714,6.769749
202406141237_86,560.13,700.36707,6.5121818
202406141237_86,560.13,707.44946,6.420118
202406141237_86,560.13,696.4801,6.5777164
202406141237_86,560.13,682.13007,6.226254
202406141237_86,560.13,625.9157,6.226503
202406141237_86,560.13,721.79456,6.6737123
202406141237_86,560.13,514.58386,5.9089684
202406141237_86,560.13,670.4988,7.0991364
202406141237_86,560.13,748.4409,6.5877876
202406141237_86,560.13,628.5047,6.079238
202406141237_86,560.13,714.6725,6.18791
202406141237_86,560.13,571.23047,5.5221686
202406141237_86,560.13,744.1429,6.4401317
202406141237_86,560.13,585.20966,5.731604
202406141237_86,560.13,584.70056,5.8421946
202406141237_86,560.13,614.1997,5.874398
202406141237_86,560.13,550.3803,5.9051623
202406141237_86,560.13,690.8741,7.41172
202406141237_87,648.9,600.3683,6.15094
202406141237_87,648.9,602.58936,6.2201424
202406141237_87,648.9,613.36273,6.1536155
202406141237_87,648.9,639.0056,6.300245
202406141237_87,648.9,615.19434,6.204677
202406141237_87,648.9,604.49396,6.21318
202406141237_87,648.9,611.88934,6.661159
202406141237_87,648.9,619.58545,6.212775
202406141237_87,648.9,568.88605,6.364846
202406141237_87,648.9,610.1002,6.4447193
202406141237_87,648.9,654.12384,6.5731435
202406141237_87,648.9,666.5845,6.567382
202406141237_87,648.9,628.46246,6.2715225
202406141237_87,648.9,631.5309,6.2229514
202406141237_87,648.9,632.07153,6.332655
202406141237_87,648.9,655.9591,6.4838924
202406141237_87,648.9,644.77625,6.622229
202406141237_87,648.9,646.289,6.37196
202406141237_87,648.9,597.4918,6.5782356
202406141237_87,648.9,706.4541,7.348523
202406141237_88,586.38,566.5091,5.633441
202406141237_88,586.38,574.28406,5.662329
202406141237_88,586.38,594.6371,5.8666415
202406141237_88,586.38,583.9515,5.68934
202406141237_88,586.38,596.2119,5.854874
202406141237_88,586.38,574.19806,5.5717545
202406141237_88,586.38,542.65625,5.6601048
202406141237_88,586.38,576.4281,5.616019
202406141237_88,586.38,558.5759,5.906418
202406141237_88,586.38,606.94366,6.07627
202406141237_88,586.38,567.211,5.871995
202406141237_88,586.38,596.8387,5.9635997
202406141237_88,586.38,598.1928,6.216429
202406141237_88,586.38,598.9101,6.0455484
202406141237_88,586.38,583.95483,6.0529404
202406141237_88,586.38,597.288,5.974685
202406141237_88,586.38,587.6486,6.1034503
202406141237_88,586.38,594.68896,5.9481597
202406141237_88,586.38,662.9522,6.3561907
202406141237_88,586.38,631.18634,6.5304775
202406141237_89,639.84,615.9661,6.2603307
202406141237_89,639.84,693.7661,6.6675725
202406141237_89,639.84,659.70447,6.529737
202406141237_89,639.84,712.3653,6.8286247
202406141237_89,639.84,644.10406,6.466637
202406141237_89,639.84,704.65283,6.8097754
202406141237_89,639.84,614.90076,6.4256577
202406141237_89,639.84,711.47314,6.77195
202406141237_89,639.84,538.86896,6.025748
202406141237_89,639.84,654.1526,6.756918
202406141237_89,639.84,642.1099,6.7170544
202406141237_89,639.84,648.7178,6.7614217
202406141237_89,639.84,661.7384,7.1066356
202406141237_89,639.84,702.292,7.2811723
202406141237_89,639.84,657.3555,6.9007254
202406141237_89,639.84,669.8019,7.0781174
202406141237_89,639.84,599.7177,6.9392185
202406141237_89,639.84,673.57153,7.041282
202406141237_89,639.84,621.832,6.312502
202406141237_89,639.84,681.1047,7.5525694
202406141237_9,554.95,528.32074,5.390099
202406141237_9,554.95,503.5986,5.127374
202406141237_9,554.95,521.9978,5.3595424
202406141237_9,554.95,495.82214,5.167579
202406141237_9,554.95,519.3481,5.3304234
202406141237_9,554.95,505.8462,5.0918293
202406141237_9,554.95,559.3749,5.86746
202406141237_9,554.95,503.56036,5.1099935
202406141237_9,554.95,508.6032,5.444317
202406141237_9,554.95,551.97186,5.814613
202406141237_9,554.95,502.78854,5.205747
202406141237_9,554.95,531.9979,5.4782953
202406141237_9,554.95,480.24304,5.2169266
202406141237_9,554.95,529.9595,5.582312
202406141237_9,554.95,486.7376,5.1452055
202406141237_9,554.95,524.2488,5.648739
202406141237_9,554.95,507.9827,5.4111037
202406141237_9,554.95,525.62317,5.3933015
202406141237_9,554.95,577.6053,5.938571
202406141237_9,554.95,564.5822,5.6726165
202406141237_90,667.44,653.8965,6.3825517
202406141237_90,667.44,669.9375,6.425445
202406141237_90,667.44,650.46454,6.187709
202406141237_90,667.44,704.21844,6.4834695
202406141237_90,667.44,647.1132,6.240736
202406141237_90,667.44,690.63947,6.5322356
202406141237_90,667.44,714.54254,6.673067
202406141237_90,667.44,680.9942,6.418707
202406141237_90,667.44,662.6852,7.3305254
202406141237_90,667.44,648.1554,6.314467
202406141237_90,667.44,695.8129,6.6845703
202406141237_90,667.44,683.44415,6.540068
202406141237_90,667.44,685.97876,6.6604605
202406141237_90,667.44,682.59467,6.5553017
202406141237_90,667.44,695.8338,6.663583
202406141237_90,667.44,652.9168,6.5689807
202406141237_90,667.44,695.8016,6.861218
202406141237_90,667.44,676.34717,6.5064545
202406141237_90,667.44,659.88727,7.0406337
202406141237_90,667.44,648.42084,6.338398
202406141237_91,936.5,956.0132,7.9131145
202406141237_91,936.5,876.81445,7.28376
202406141237_91,936.5,948.19556,7.881502
202406141237_91,936.5,918.8127,7.799059
202406141237_91,936.5,973.0738,7.994597
202406141237_91,936.5,884.67804,7.366955
202406141237_91,936.5,841.46606,7.2391934
202406141237_91,936.5,890.066,7.418235
202406141237_91,936.5,841.0839,8.210056
202406141237_91,936.5,1141.7322,10.586429
202406141237_91,936.5,858.1232,7.711938
202406141237_91,936.5,809.2687,7.411808
202406141237_91,936.5,931.7116,8.157504
202406141237_91,936.5,882.4217,8.021789
202406141237_91,936.5,890.95123,7.9107895
202406141237_91,936.5,877.8115,8.038819
202406141237_91,936.5,803.4274,7.945441
202406141237_91,936.5,841.0831,7.679976
202406141237_91,936.5,985.05566,8.320893
202406141237_91,936.5,893.4556,8.673828
202406141237_92,700.18,747.20276,6.751942
202406141237_92,700.18,722.4313,6.4926395
202406141237_92,700.18,757.4369,6.8196435
202406141237_92,700.18,728.54675,6.537483
202406141237_92,700.18,762.6203,6.8652697
202406141237_92,700.18,724.2756,6.4571204
202406141237_92,700.18,682.6307,6.309587
202406141237_92,700.18,730.9962,6.5677958
202406141237_92,700.18,599.64557,5.8646827
202406141237_92,700.18,681.01575,6.5381465
202406141237_92,700.18,772.4522,7.02275
202406141237_92,700.18,710.1453,6.5127783
202406141237_92,700.18,758.4714,6.9410048
202406141237_92,700.18,683.23254,6.159705
202406141237_92,700.18,771.4632,7.026501
202406141237_92,700.18,715.1147,6.414115
202406141237_92,700.18,706.3542,6.395061
202406141237_92,700.18,694.10376,6.3185964
202406141237_92,700.18,679.39343,6.3711133
202406141237_92,700.18,642.1472,6.2572618
202406141237_93,850.9,807.9313,7.3090177
202406141237_93,850.9,897.79645,7.6596346
202406141237_93,850.9,833.76575,7.4353566
202406141237_93,850.9,876.39703,7.504633
202406141237_93,850.9,809.91785,7.2705317
202406141237_93,850.9,862.0423,7.31775
202406141237_93,850.9,910.2721,7.8932323
202406141237_93,850.9,889.4813,7.5633035
202406141237_93,850.9,782.4449,7.7043347
202406141237_93,850.9,906.298,8.290327
202406141237_93,850.9,879.811,7.718514
202406141237_93,850.9,785.17554,6.987216
202406141237_93,850.9,848.3278,7.5479956
202406141237_93,850.9,782.7865,7.068272
202406141237_93,850.9,858.0849,7.6103187
202406141237_93,850.9,778.6853,6.9313264
202406141237_93,850.9,795.4017,6.933512
202406141237_93,850.9,773.82983,6.968901
202406141237_93,850.9,720.2588,7.332672
202406141237_93,850.9,934.71204,8.447219
202406141237_94,889.9,893.5155,7.6984444
202406141237_94,889.9,854.74786,7.4735093
202406141237_94,889.9,930.2794,8.039324
202406141237_94,889.9,846.3231,7.3901677
202406141237_94,889.9,895.6105,7.7019377
202406141237_94,889.9,847.05505,7.386126
202406141237_94,889.9,813.6638,7.039757
202406141237_94,889.9,850.11,7.4030786
202406141237_94,889.9,902.3839,8.311087
202406141237_94,889.9,956.42914,8.225896
202406141237_94,889.9,791.2368,7.275284
202406141237_94,889.9,817.8108,7.485818
202406141237_94,889.9,797.14215,7.2892776
202406141237_94,889.9,818.5435,7.446455
202406141237_94,889.9,789.5368,7.2572517
202406141237_94,889.9,830.16284,7.6586156
202406141237_94,889.9,843.8202,7.7566805
202406141237_94,889.9,818.07605,7.4846935
202406141237_94,889.9,874.53467,7.6575513
202406141237_94,889.9,785.6565,7.5544906
202406141237_95,1329.87,1127.1569,9.345458
202406141237_95,1329.87,1089.3352,9.134397
202406141237_95,1329.87,1247.283,10.611759
