DataKey,true_totalSeedWeightAfterDry,predicted_totalSeedWeightAfterDry,predicted_std_totalSeedWeightAfterDry
202405311536_42,80.82,83.22137,2.5328906
202405311536_42,80.82,79.39765,2.5144491
202405311536_42,80.82,85.29,2.4291832
202405311536_42,80.82,84.0161,2.473529
202405311536_42,80.82,81.81927,2.4118931
202405311536_42,80.82,81.364,2.4732132
202405311536_42,80.82,84.38238,2.4266634
202405311536_42,80.82,80.31205,2.471978
202405311536_42,80.82,75.297325,2.4399788
202405311536_42,80.82,83.541794,2.4784262
202405311536_42,80.82,80.574844,2.4925892
202405311536_42,80.82,84.281906,2.5751183
202405311536_43,122.86,126.221375,2.795554
202405311536_43,122.86,119.69201,2.850422
202405311536_43,122.86,129.94792,2.837184
202405311536_43,122.86,127.99414,2.914062
202405311536_43,122.86,131.22107,2.8404884
202405311536_43,122.86,124.866806,2.8051693
202405311536_43,122.86,120.44406,2.8846664
202405311536_43,122.86,126.08954,2.8716893
202405311536_43,122.86,100.03349,2.7928436
202405311536_43,122.86,123.95023,3.499343
202405311536_43,122.86,123.154594,2.8558776
202405311536_43,122.86,111.04589,2.734965
202405311536_43,122.86,135.23773,2.911095
202405311536_43,122.86,117.02843,2.7826653
202405311536_43,122.86,128.66223,2.8720064
202405311536_43,122.86,113.3047,2.8200278
202405311536_43,122.86,115.185814,2.807542
202405311536_43,122.86,113.13579,2.753138
202405311536_43,122.86,119.276794,2.8528688
202405311536_43,122.86,111.44888,2.9163527
202405311536_44,167.14,162.30496,3.0790756
202405311536_44,167.14,163.97272,3.1334329
202405311536_44,167.14,162.39355,3.088992
202405311536_44,167.14,162.43877,3.1171434
202405311536_44,167.14,164.96538,3.0886793
202405311536_44,167.14,170.534,3.1955676
202405311536_44,167.14,146.57538,3.080449
202405311536_44,167.14,166.7859,3.1267
202405311536_44,167.14,165.23796,3.2270153
202405311536_44,167.14,173.01082,3.4397154
202405311536_44,167.14,171.61433,3.103136
202405311536_44,167.14,176.86209,3.2102392
202405311536_44,167.14,168.90152,3.0624313
202405311536_44,167.14,170.87923,3.1519306
202405311536_44,167.14,170.76604,3.081424
202405311536_44,167.14,174.0879,3.3396685
202405311536_44,167.14,170.43916,3.1878636
202405311536_44,167.14,175.86136,3.200701
202405311536_44,167.14,171.14017,3.3411202
202405311536_44,167.14,182.19759,3.4411607
202405311536_45,68.06,72.66041,2.270986
202405311536_45,68.06,68.07177,2.3046954
202405311536_45,68.06,72.400154,2.2563872
202405311536_45,68.06,67.38457,2.3229787
202405311536_45,68.06,72.05497,2.2629375
202405311536_45,68.06,67.49426,2.3228316
202405311536_45,68.06,75.99983,2.4076138
202405311536_45,68.06,67.40942,2.3056319
202405311536_45,68.06,84.53548,2.7383769
202405311536_45,68.06,78.546776,2.703611
202405311536_45,68.06,70.35259,2.3251255
202405311536_45,68.06,73.43195,2.3104355
202405311536_45,68.06,68.53879,2.3266025
202405311536_45,68.06,74.47256,2.3603466
202405311536_45,68.06,68.68749,2.3204312
202405311536_45,68.06,73.40567,2.339893
202405311536_45,68.06,70.57797,2.3567264
202405311536_45,68.06,74.17108,2.3342433
202405311536_45,68.06,67.54885,2.495066
202405311536_45,68.06,78.93776,2.584565
202405311536_46,77.74,72.28313,2.4373279
202405311536_46,77.74,80.47035,2.5360475
202405311536_46,77.74,73.58212,2.4996495
202405311536_46,77.74,78.41279,2.5145025
202405311536_46,77.74,72.854866,2.4689212
202405311536_46,77.74,79.1187,2.5412676
202405311536_46,77.74,79.80489,2.5811734
202405311536_46,77.74,79.71876,2.5351985
202405311536_46,77.74,78.119095,2.4563346
202405311536_46,77.74,90.98414,2.923094
202405311536_46,77.74,79.513756,2.394201
202405311536_46,77.74,83.624115,2.4972343
202405311536_46,77.74,82.99592,2.4519746
202405311536_46,77.74,85.61086,2.5241776
202405311536_46,77.74,80.68067,2.4375799
202405311536_46,77.74,87.03056,2.4793434
202405311536_46,77.74,83.935936,2.5357854
202405311536_46,77.74,84.99606,2.5139618
202405311536_46,77.74,74.375175,2.4532611
202405311536_46,77.74,86.36815,2.5060122
202405311536_47,116.42,112.50383,2.6725712
202405311536_47,116.42,107.72441,2.666054
202405311536_47,116.42,117.271614,2.7051103
202405311536_47,116.42,110.791145,2.685195
202405311536_47,116.42,115.758675,2.6957433
202405311536_47,116.42,108.91033,2.6893814
202405311536_47,116.42,108.53403,2.6864278
202405311536_47,116.42,109.76289,2.6838844
202405311536_47,116.42,111.009056,2.8613145
202405311536_47,116.42,104.57041,2.803163
202405311536_47,116.42,104.57496,2.7620606
202405311536_47,116.42,114.87335,2.7841005
202405311536_47,116.42,106.96482,2.7581444
202405311536_47,116.42,114.44014,2.7417946
202405311536_47,116.42,106.40616,2.773856
202405311536_47,116.42,112.971596,2.7788146
202405311536_47,116.42,110.37779,2.829631
202405311536_47,116.42,114.75101,2.765538
202405311536_47,116.42,100.88599,2.5474186
202405311536_47,116.42,95.76327,2.775457
202405311536_48,91.53,89.16892,2.565619
202405311536_48,91.53,90.53645,2.5533233
202405311536_48,91.53,83.03001,2.5094862
202405311536_48,91.53,86.64537,2.524677
202405311536_48,91.53,87.23039,2.556303
202405311536_48,91.53,87.87356,2.5751073
202405311536_48,91.53,90.38671,2.6155193
202405311536_48,91.53,89.40142,2.5531976
202405311536_48,91.53,93.62735,2.7224867
202405311536_48,91.53,87.34015,2.6450257
202405311536_48,91.53,92.73123,2.5745332
202405311536_48,91.53,92.47089,2.5460036
202405311536_48,91.53,89.260826,2.5168283
202405311536_48,91.53,89.580864,2.4839418
202405311536_48,91.53,90.92105,2.5612795
202405311536_48,91.53,94.32929,2.5012972
202405311536_48,91.53,93.2031,2.5981956
202405311536_48,91.53,90.44581,2.5076637
202405311536_48,91.53,93.15045,2.6502178
202405311536_48,91.53,87.374725,2.5416715
202405311536_49,135.42,130.22166,2.794123
202405311536_49,135.42,124.6909,2.6866972
202405311536_49,135.42,121.34787,2.749926
202405311536_49,135.42,117.575745,2.642367
202405311536_49,135.42,129.1956,2.7913318
202405311536_49,135.42,127.38254,2.6971102
202405311536_49,135.42,114.849304,2.7175477
202405311536_49,135.42,122.31677,2.6749334
202405311536_49,135.42,107.56746,2.667721
202405311536_49,135.42,121.72013,2.8206131
202405311536_49,135.42,129.8819,2.788717
202405311536_49,135.42,136.39774,2.7702029
202405311536_49,135.42,145.63512,2.8558738
202405311536_49,135.42,146.95726,2.8277557
202405311536_49,135.42,136.66368,2.8208432
202405311536_49,135.42,141.5174,2.7771251
202405311536_49,135.42,133.48187,2.7884898
202405311536_49,135.42,142.91013,2.8053663
202405311536_49,135.42,157.72092,3.0538743
202405311536_49,135.42,135.28609,3.0407517
202405311536_5,149.09,155.25337,2.9403915
202405311536_5,149.09,149.10268,2.9070687
202405311536_5,149.09,147.3442,2.8827038
202405311536_5,149.09,138.39331,2.8998396
202405311536_5,149.09,154.20772,2.9201436
202405311536_5,149.09,155.32277,3.0582986
202405311536_5,149.09,143.15247,2.992485
202405311536_5,149.09,146.23328,2.9049697
202405311536_5,149.09,136.3484,2.8679252
202405311536_5,149.09,142.82822,3.229762
202405311536_5,149.09,144.412,2.9419026
202405311536_5,149.09,144.17574,2.963822
202405311536_5,149.09,149.46585,2.9519413
202405311536_5,149.09,145.78938,2.9483352
202405311536_5,149.09,146.3244,2.9463878
202405311536_5,149.09,140.2424,2.8973997
202405311536_5,149.09,142.79884,2.9719408
202405311536_5,149.09,144.80737,2.956279
202405311536_5,149.09,132.1339,2.8440108
202405311536_5,149.09,140.50868,3.0554466
202405311536_50,113.02,105.14932,2.577258
202405311536_50,113.02,106.28745,2.5720048
202405311536_50,113.02,102.14616,2.5534472
202405311536_50,113.02,102.407814,2.5417573
202405311536_50,113.02,103.80404,2.5725043
202405311536_50,113.02,102.31407,2.592553
202405311536_50,113.02,105.21222,2.5659144
202405311536_50,113.02,104.28907,2.5621576
202405311536_50,113.02,103.59429,2.531623
202405311536_50,113.02,105.98012,2.7845848
202405311536_50,113.02,107.26188,2.5899494
202405311536_50,113.02,105.89196,2.507622
202405311536_50,113.02,103.75281,2.5431726
202405311536_50,113.02,105.06146,2.5076113
202405311536_50,113.02,106.60602,2.5809853
202405311536_50,113.02,105.98706,2.508658
202405311536_50,113.02,99.46009,2.5004756
202405311536_50,113.02,106.64898,2.5188253
202405311536_50,113.02,113.44798,2.717492
202405311536_50,113.02,101.87709,2.7145836
202405311536_51,121.41,119.31431,2.863666
202405311536_51,121.41,119.490265,2.900143
202405311536_51,121.41,112.84811,2.7893083
202405311536_51,121.41,114.31772,2.8272843
202405311536_51,121.41,116.14765,2.8395035
202405311536_51,121.41,134.1832,3.108396
202405311536_51,121.41,121.58225,2.842607
202405311536_51,121.41,117.508934,2.8839335
202405311536_51,121.41,115.46542,2.95585
202405311536_51,121.41,121.979996,3.0273411
202405311536_51,121.41,117.91697,2.7683015
202405311536_51,121.41,126.83423,2.8639662
202405311536_51,121.41,116.335464,2.7654552
202405311536_51,121.41,128.84288,2.8626492
202405311536_51,121.41,116.92937,2.7675695
202405311536_51,121.41,125.236275,2.8616722
202405311536_51,121.41,120.84927,2.8635197
202405311536_51,121.41,127.93799,2.8674326
202405311536_51,121.41,132.73679,3.027128
202405311536_51,121.41,134.85994,3.2532747
202405311536_52,107.68,103.77898,2.6946392
202405311536_52,107.68,109.38676,2.7309518
202405311536_52,107.68,109.825035,2.701607
202405311536_52,107.68,108.375595,2.7486472
202405311536_52,107.68,105.92376,2.7117577
202405311536_52,107.68,101.686584,2.7872856
202405311536_52,107.68,100.33917,2.7614634
202405311536_52,107.68,107.462364,2.7328124
202405311536_52,107.68,118.51912,2.706688
202405311536_52,107.68,120.445496,3.1499138
202405311536_52,107.68,114.100555,2.664944
202405311536_52,107.68,120.70149,2.7345645
202405311536_52,107.68,119.97766,2.710056
202405311536_52,107.68,127.01475,2.7302573
202405311536_52,107.68,115.88615,2.6854365
202405311536_52,107.68,126.16374,2.696688
202405311536_52,107.68,109.09009,2.661357
202405311536_52,107.68,122.920074,2.738757
202405311536_52,107.68,124.46017,2.8194625
202405311536_52,107.68,138.06989,3.0266912
202405311536_53,108.9,110.44298,2.627073
202405311536_53,108.9,106.422874,2.559127
202405311536_53,108.9,115.25208,2.6492388
202405311536_53,108.9,106.30055,2.5765364
202405311536_53,108.9,113.331635,2.644451
202405311536_53,108.9,106.1159,2.559688
202405311536_53,108.9,104.10407,2.709499
202405311536_53,108.9,106.439064,2.5620284
202405311536_53,108.9,104.147,2.6052887
202405311536_53,108.9,106.29585,2.751535
202405311536_53,108.9,101.76003,2.5415685
202405311536_53,108.9,109.06872,2.631953
202405311536_53,108.9,102.93812,2.5404255
202405311536_53,108.9,110.074165,2.617741
202405311536_53,108.9,101.998474,2.5257154
202405311536_53,108.9,108.99699,2.6222174
202405311536_53,108.9,106.57345,2.6514206
202405311536_53,108.9,109.74593,2.6289048
202405311536_53,108.9,103.18715,2.5637295
202405311536_53,108.9,105.6942,2.7364662
202405311536_54,137.08,124.86798,2.713289
202405311536_54,137.08,132.23991,2.8098104
202405311536_54,137.08,123.66439,2.701729
202405311536_54,137.08,132.54977,2.7837727
202405311536_54,137.08,124.809425,2.703156
202405311536_54,137.08,132.87689,2.786243
202405311536_54,137.08,127.996506,2.8594499
202405311536_54,137.08,132.72716,2.796789
202405311536_54,137.08,124.82611,2.7288942
202405311536_54,137.08,126.72701,2.973023
202405311536_54,137.08,131.69969,2.7917774
202405311536_54,137.08,134.29008,2.7788959
202405311536_54,137.08,132.90804,2.7838125
202405311536_54,137.08,133.10373,2.7515888
202405311536_54,137.08,131.40483,2.7827392
202405311536_54,137.08,135.83148,2.7822762
202405311536_54,137.08,128.29277,2.7588837
202405311536_54,137.08,133.99852,2.767989
202405311536_54,137.08,125.86085,2.7204046
202405311536_54,137.08,131.97826,2.8872755
202405311536_55,75.13,78.80111,2.448644
202405311536_55,75.13,71.64947,2.3746178
202405311536_55,75.13,82.70092,2.5138648
202405311536_55,75.13,73.89651,2.4534733
202405311536_55,75.13,80.88967,2.486711
202405311536_55,75.13,74.56833,2.4199853
202405311536_55,75.13,69.10064,2.5260968
202405311536_55,75.13,73.1656,2.434503
202405311536_55,75.13,73.89199,2.3456557
202405311536_55,75.13,70.12098,2.6458735
202405311536_55,75.13,76.464615,2.2909682
202405311536_55,75.13,79.388,2.3421476
202405311536_55,75.13,74.47338,2.2470016
202405311536_55,75.13,76.35558,2.2880707
202405311536_55,75.13,75.5247,2.2686682
202405311536_55,75.13,79.19681,2.3580036
202405311536_55,75.13,75.12816,2.3523908
202405311536_55,75.13,78.49148,2.3183434
202405311536_55,75.13,78.86431,2.4303744
202405311536_55,75.13,87.08929,2.5689435
202405311536_56,70.77,68.05062,2.1284366
202405311536_56,70.77,71.775085,2.1701553
202405311536_56,70.77,71.29703,2.1533005
202405311536_56,70.77,72.78151,2.1789818
202405311536_56,70.77,69.972534,2.148819
202405311536_56,70.77,71.70743,2.1860673
202405311536_56,70.77,70.07451,2.1656785
202405311536_56,70.77,72.727715,2.1762369
202405311536_56,70.77,75.080414,2.2211297
202405311536_56,70.77,76.87478,2.2493129
202405311536_56,70.77,70.11726,2.1448834
202405311536_56,70.77,75.64615,2.179897
202405311536_56,70.77,72.06243,2.1849356
202405311536_56,70.77,75.3712,2.203407
202405311536_56,70.77,71.37874,2.158649
202405311536_56,70.77,76.50394,2.1898038
202405311536_56,70.77,72.12868,2.1669385
202405311536_56,70.77,75.52404,2.1860402
202405311536_56,70.77,77.19573,2.2223363
202405311536_56,70.77,78.144516,2.2750685
202405311536_57,85.13,101.24958,2.7860382
202405311536_57,85.13,106.0258,2.8022802
202405311536_57,85.13,92.852875,2.7262
202405311536_57,85.13,101.34169,2.845147
202405311536_57,85.13,98.67182,2.7707405
202405311536_57,85.13,103.256355,2.7665832
202405311536_57,85.13,100.41468,2.8438466
202405311536_57,85.13,105.72294,2.8444571
202405311536_57,85.13,105.544464,2.9466631
202405311536_57,85.13,93.927536,2.9358292
202405311536_57,85.13,97.55462,2.9169888
202405311536_57,85.13,89.74899,2.6489313
202405311536_57,85.13,98.59069,3.0599864
202405311536_57,85.13,94.55299,2.7766187
202405311536_57,85.13,99.43032,2.9906454
202405311536_57,85.13,93.66267,2.757791
202405311536_57,85.13,79.97162,2.5461814
202405311536_57,85.13,93.34687,2.727802
202405311536_57,85.13,98.59959,2.8107488
202405311536_57,85.13,82.69053,2.7280128
202405311536_58,116.74,125.12539,2.8865829
202405311536_58,116.74,118.51238,2.7283084
202405311536_58,116.74,121.26954,2.8385205
202405311536_58,116.74,108.48148,2.6231883
202405311536_58,116.74,127.62255,2.8651714
202405311536_58,116.74,121.25404,2.7736766
202405311536_58,116.74,115.45634,2.686959
202405311536_58,116.74,114.51929,2.6814008
202405311536_58,116.74,116.89987,2.9224432
202405311536_58,116.74,103.75978,2.7675781
202405311536_58,116.74,123.89023,2.871289
202405311536_58,116.74,129.28465,2.9057357
202405311536_58,116.74,129.15413,2.8555202
202405311536_58,116.74,129.09346,2.8827736
202405311536_58,116.74,127.098854,2.8671343
202405311536_58,116.74,131.40364,2.8884652
202405311536_58,116.74,132.82825,2.960575
202405311536_58,116.74,129.04898,2.8931608
202405311536_58,116.74,125.45083,2.7432506
202405311536_58,116.74,122.46621,3.1118615
202405311536_59,66.64,68.613525,2.2167969
202405311536_59,66.64,67.82427,2.1993814
202405311536_59,66.64,72.34455,2.2933736
202405311536_59,66.64,67.38249,2.2203755
202405311536_59,66.64,70.87733,2.2784572
202405311536_59,66.64,66.56878,2.191795
202405311536_59,66.64,66.695366,2.1931484
202405311536_59,66.64,67.67293,2.1987069
202405311536_59,66.64,70.076385,2.439182
202405311536_59,66.64,71.310486,2.369715
202405311536_59,66.64,64.48472,2.2315762
202405311536_59,66.64,67.66087,2.1987734
202405311536_59,66.64,65.3375,2.2089589
202405311536_59,66.64,70.41443,2.224213
202405311536_59,66.64,64.38835,2.2158267
202405311536_59,66.64,64.92423,2.1603909
202405311536_59,66.64,69.62313,2.193865
202405311536_59,66.64,68.874245,2.2164547
202405311536_59,66.64,70.72733,2.1975677
202405311536_59,66.64,72.60132,2.3396113
202405311536_6,203.14,186.19489,3.0677896
202405311536_6,203.14,200.50049,3.1844635
202405311536_6,203.14,183.24065,3.0429287
202405311536_6,203.14,196.5999,3.1826267
202405311536_6,203.14,185.92769,3.0623963
202405311536_6,203.14,196.13725,3.1384728
202405311536_6,203.14,200.12614,3.264512
202405311536_6,203.14,199.64185,3.1876304
202405311536_6,203.14,185.40784,3.1227899
202405311536_6,203.14,185.89357,3.2876337
202405311536_6,203.14,203.1904,3.2837057
202405311536_6,203.14,202.25659,3.2492526
202405311536_6,203.14,201.48657,3.2750423
202405311536_6,203.14,204.43877,3.296187
202405311536_6,203.14,204.64476,3.2900348
202405311536_6,203.14,199.45448,3.2834976
202405311536_6,203.14,199.68256,3.2827826
202405311536_6,203.14,204.56812,3.2805617
202405311536_6,203.14,174.3393,3.014036
202405311536_6,203.14,188.93057,3.303444
202405311536_60,103.86,98.36474,2.5511248
202405311536_60,103.86,101.80193,2.5299032
202405311536_60,103.86,99.788345,2.5687244
202405311536_60,103.86,99.859856,2.5086784
202405311536_60,103.86,98.77327,2.5418308
202405311536_60,103.86,103.15629,2.5779266
202405311536_60,103.86,96.26589,2.5775943
202405311536_60,103.86,101.22414,2.5179605
202405311536_60,103.86,97.25112,2.573407
202405311536_60,103.86,102.30621,2.7581108
202405311536_60,103.86,98.29234,2.4678023
202405311536_60,103.86,103.99886,2.5480456
202405311536_60,103.86,97.634766,2.488625
202405311536_60,103.86,105.54281,2.5511522
202405311536_60,103.86,99.271065,2.5018415
202405311536_60,103.86,103.97013,2.549515
202405311536_60,103.86,103.68909,2.553448
202405311536_60,103.86,104.767975,2.5577292
202405311536_60,103.86,96.62248,2.4522846
202405311536_60,103.86,100.804344,2.7344651
202405311536_61,99.34,101.2857,2.5758233
202405311536_61,99.34,94.56079,2.5771606
202405311536_61,99.34,104.18607,2.6227462
202405311536_61,99.34,98.833275,2.6386063
202405311536_61,99.34,101.86175,2.5922618
202405311536_61,99.34,98.20197,2.6021707
202405311536_61,99.34,95.56529,2.5897615
202405311536_61,99.34,96.333046,2.6021974
202405311536_61,99.34,99.33177,2.685757
202405311536_61,99.34,94.83284,2.792604
202405311536_61,99.34,102.00377,2.5919726
202405311536_61,99.34,98.98292,2.6254163
202405311536_61,99.34,105.983116,2.6048546
202405311536_61,99.34,100.008995,2.5891838
202405311536_61,99.34,104.14128,2.5994115
202405311536_61,99.34,98.46809,2.6222057
202405311536_61,99.34,98.72408,2.603163
202405311536_61,99.34,98.8084,2.6022723
202405311536_61,99.34,100.14124,2.6165433
202405311536_61,99.34,97.04624,2.679917
