DataKey,true_LAI,predicted_LAI,predicted_std_LAI
202406111255_78,3.4125,3.17346,0.44845578
202406111255_78,3.4125,3.0392153,0.44369915
202406111255_78,3.4125,3.1845453,0.4467535
202406111255_78,3.4125,3.1646419,0.44827443
202406111255_78,3.4125,3.1803586,0.44551578
202406111255_78,3.4125,3.2395697,0.4963159
202406111255_78,3.4125,3.0941381,0.47228888
202406111255_79,2.939,2.7702267,0.4239355
202406111255_79,2.939,2.7586641,0.4146849
202406111255_79,2.939,2.7798388,0.42098197
202406111255_79,2.939,2.799454,0.4198444
202406111255_79,2.939,2.7851894,0.4274485
202406111255_79,2.939,2.7824202,0.41603246
202406111255_79,2.939,2.9233966,0.44428504
202406111255_79,2.939,2.77093,0.41657114
202406111255_79,2.939,2.937528,0.45773247
202406111255_79,2.939,3.011831,0.4604239
202406111255_79,2.939,2.6563885,0.41835675
202406111255_79,2.939,2.802306,0.4208103
202406111255_79,2.939,2.7103364,0.42329556
202406111255_79,2.939,2.794802,0.4251939
202406111255_79,2.939,2.6820354,0.4200869
202406111255_79,2.939,2.7909324,0.42718467
202406111255_79,2.939,2.8672874,0.43374434
202406111255_79,2.939,2.8003721,0.42377704
202406111255_79,2.939,2.868011,0.43644375
202406111255_79,2.939,2.803664,0.4455676
202406111255_8,2.6185,2.4473784,0.38855085
202406111255_8,2.6185,2.497139,0.3880922
202406111255_8,2.6185,2.4345322,0.38465735
202406111255_8,2.6185,2.482992,0.39058784
202406111255_8,2.6185,2.4417415,0.38545352
202406111255_8,2.6185,2.465147,0.38498488
202406111255_8,2.6185,2.4920878,0.39477178
202406111255_8,2.6185,2.481067,0.38640207
202406111255_8,2.6185,2.2352598,0.39558542
202406111255_8,2.6185,2.5750504,0.41265705
202406111255_8,2.6185,2.3976963,0.39398745
202406111255_8,2.6185,2.4361556,0.3872193
202406111255_8,2.6185,2.4338796,0.40156886
202406111255_8,2.6185,2.3705075,0.38863796
202406111255_8,2.6185,2.410887,0.39557284
202406111255_8,2.6185,2.3585901,0.38804942
202406111255_8,2.6185,2.3379884,0.38625512
202406111255_8,2.6185,2.39898,0.38611904
202406111255_8,2.6185,2.3694108,0.4022377
202406111255_8,2.6185,2.5308757,0.4203716
202406111255_80,3.207,2.9415278,0.42476156
202406111255_80,3.207,3.0252786,0.43626192
202406111255_80,3.207,2.9492595,0.43236145
202406111255_80,3.207,3.0250866,0.44220698
202406111255_80,3.207,2.9459562,0.42705542
202406111255_80,3.207,3.0332944,0.43625912
202406111255_80,3.207,3.0330863,0.44214177
202406111255_80,3.207,3.0270648,0.43845412
202406111255_80,3.207,2.931807,0.44612142
202406111255_80,3.207,2.9794114,0.44427451
202406111255_80,3.207,3.1435926,0.44916818
202406111255_80,3.207,3.2083569,0.45548058
202406111255_80,3.207,3.1302927,0.4564612
202406111255_80,3.207,3.2080736,0.46059132
202406111255_80,3.207,3.145203,0.45313945
202406111255_80,3.207,3.1961951,0.46093774
202406111255_80,3.207,3.2209244,0.45701358
202406111255_80,3.207,3.2157292,0.45861784
202406111255_80,3.207,2.9644084,0.4341909
202406111255_80,3.207,3.0956385,0.47174588
202406111255_81,3.9375,3.5023322,0.51220757
202406111255_81,3.9375,3.4954855,0.5171051
202406111255_81,3.9375,3.4846106,0.51469874
202406111255_81,3.9375,3.47507,0.52270406
202406111255_81,3.9375,3.517925,0.5167151
202406111255_81,3.9375,3.418745,0.51588523
202406111255_81,3.9375,3.4965236,0.5270027
202406111255_81,3.9375,3.502732,0.52226967
202406111255_81,3.9375,3.5190582,0.5410843
202406111255_81,3.9375,3.4602933,0.5320049
202406111255_81,3.9375,3.6565287,0.52175254
202406111255_81,3.9375,3.7222958,0.53327274
202406111255_81,3.9375,3.6124449,0.51560014
202406111255_81,3.9375,3.714112,0.5320398
202406111255_81,3.9375,3.644481,0.5187028
202406111255_81,3.9375,3.6632357,0.5316301
202406111255_81,3.9375,3.707783,0.5348414
202406111255_81,3.9375,3.729324,0.5327688
202406111255_81,3.9375,3.574555,0.52754146
202406111255_81,3.9375,3.6276228,0.56063366
202406111255_82,4.365,3.9340951,0.5741328
202406111255_82,4.365,4.0600367,0.579361
202406111255_82,4.365,3.9601555,0.57316434
202406111255_82,4.365,4.081759,0.57883435
202406111255_82,4.365,3.9608223,0.57388973
202406111255_82,4.365,4.053327,0.57122415
202406111255_82,4.365,4.044498,0.58649105
202406111255_82,4.365,4.0909038,0.57863635
202406111255_82,4.365,3.9409435,0.5768857
202406111255_82,4.365,3.9179342,0.5969232
202406111255_82,4.365,3.9216712,0.56825495
202406111255_82,4.365,3.9516125,0.5772607
202406111255_82,4.365,3.918263,0.5639566
202406111255_82,4.365,3.9254143,0.57112354
202406111255_82,4.365,3.939788,0.56630486
202406111255_82,4.365,3.9425817,0.57377374
202406111255_82,4.365,3.9288013,0.57238895
202406111255_82,4.365,3.9500225,0.57501763
202406111255_82,4.365,3.8910015,0.5669662
202406111255_82,4.365,3.9134383,0.5917858
202406111255_83,5.2155,5.588596,0.73149234
202406111255_83,5.2155,5.493677,0.7189968
202406111255_83,5.2155,5.565069,0.73066443
202406111255_83,5.2155,5.337472,0.7140942
202406111255_83,5.2155,5.6329055,0.7337108
202406111255_83,5.2155,5.4115043,0.71446484
202406111255_83,5.2155,5.424362,0.7212415
202406111255_83,5.2155,5.3993006,0.71415967
202406111255_83,5.2155,5.654275,0.73058033
202406111255_83,5.2155,5.6960974,0.74857
202406111255_83,5.2155,5.451456,0.71113265
202406111255_83,5.2155,5.794217,0.7318912
202406111255_83,5.2155,5.1248236,0.69569135
202406111255_83,5.2155,5.4231606,0.7171272
202406111255_83,5.2155,5.30213,0.7024137
202406111255_83,5.2155,5.713833,0.7372527
202406111255_83,5.2155,5.449321,0.71675926
202406111255_83,5.2155,5.6762333,0.72673273
202406111255_83,5.2155,5.5173326,0.7229196
202406111255_83,5.2155,5.4061728,0.7314033
202406111255_84,3.127,2.8668103,0.41855213
202406111255_84,3.127,2.9492033,0.42971227
202406111255_84,3.127,2.8847086,0.4309624
202406111255_84,3.127,2.923566,0.4367717
202406111255_84,3.127,2.8752067,0.42192477
202406111255_84,3.127,2.9447103,0.43179297
202406111255_84,3.127,2.9154143,0.43626058
202406111255_84,3.127,2.941731,0.43221825
202406111255_84,3.127,2.889576,0.44508696
202406111255_84,3.127,2.9781108,0.4825287
202406111255_84,3.127,2.858439,0.4193779
202406111255_84,3.127,2.876333,0.42287785
202406111255_84,3.127,2.840042,0.42680913
202406111255_84,3.127,2.861011,0.42801502
202406111255_84,3.127,2.8438332,0.41994417
202406111255_84,3.127,2.9082284,0.43108466
202406111255_84,3.127,2.9284682,0.43792775
202406111255_84,3.127,2.8614137,0.4243046
202406111255_84,3.127,2.8081236,0.42218414
202406111255_84,3.127,2.892929,0.4620044
202406111255_85,3.3075,3.0865881,0.44655088
202406111255_85,3.3075,3.0314107,0.4392242
202406111255_85,3.3075,3.0841305,0.4464471
202406111255_85,3.3075,3.0353463,0.4437618
202406111255_85,3.3075,3.0891242,0.44710398
202406111255_85,3.3075,3.0219095,0.43553507
202406111255_85,3.3075,3.1037805,0.44437808
202406111255_85,3.3075,3.0283673,0.44182184
202406111255_85,3.3075,3.1790912,0.46627295
202406111255_85,3.3075,3.1664917,0.4783991
202406111255_85,3.3075,3.1534789,0.46245635
202406111255_85,3.3075,3.128573,0.45563054
202406111255_85,3.3075,3.175339,0.4710349
202406111255_85,3.3075,3.1719007,0.4629333
202406111255_85,3.3075,3.1649482,0.46598166
202406111255_85,3.3075,3.142406,0.44965243
202406111255_85,3.3075,3.1151028,0.45314127
202406111255_85,3.3075,3.1411543,0.45828325
202406111255_85,3.3075,3.1013293,0.44721523
202406111255_85,3.3075,3.145131,0.47845575
202406111255_86,3.778,3.1030204,0.45274603
202406111255_86,3.778,3.109358,0.44446522
202406111255_86,3.778,3.090616,0.45368075
202406111255_86,3.778,3.079078,0.4436922
202406111255_86,3.778,3.107233,0.4533604
202406111255_86,3.778,3.0789206,0.43788642
202406111255_86,3.778,3.1347418,0.44193584
202406111255_86,3.778,3.0966372,0.44348922
202406111255_86,3.778,3.232398,0.5059956
202406111255_86,3.778,3.0617106,0.46740058
202406111255_86,3.778,3.0637665,0.44455788
202406111255_86,3.778,3.0349164,0.43547502
202406111255_86,3.778,3.082667,0.447227
202406111255_86,3.778,3.039376,0.440206
202406111255_86,3.778,3.0656683,0.44537652
202406111255_86,3.778,3.0528178,0.4410304
202406111255_86,3.778,3.070573,0.4406224
202406111255_86,3.778,3.0225954,0.4369693
202406111255_86,3.778,3.1110678,0.4654335
202406111255_86,3.778,3.1553195,0.47715136
202406111255_87,4.2675,3.2058911,0.52406275
202406111255_87,4.2675,3.0896633,0.47610897
202406111255_87,4.2675,3.3392944,0.5309313
202406111255_87,4.2675,3.1855757,0.50291246
202406111255_87,4.2675,3.2854764,0.5341342
202406111255_87,4.2675,3.162533,0.48781568
202406111255_87,4.2675,3.2276185,0.5222247
202406111255_87,4.2675,3.1748848,0.49757227
202406111255_87,4.2675,3.43972,0.5552853
202406111255_87,4.2675,3.3484104,0.53905153
202406111255_87,4.2675,3.131337,0.45455116
202406111255_87,4.2675,3.209745,0.4786428
202406111255_87,4.2675,3.1488779,0.46426338
202406111255_87,4.2675,3.240405,0.4893276
202406111255_87,4.2675,3.1334882,0.45707253
202406111255_87,4.2675,3.203557,0.4648076
202406111255_87,4.2675,3.333095,0.49474126
202406111255_87,4.2675,3.2144535,0.47853413
202406111255_87,4.2675,3.3103786,0.5085438
202406111255_87,4.2675,3.405252,0.54008543
202406111255_88,3.824,3.405801,0.5039676
202406111255_88,3.824,3.452187,0.49855766
202406111255_88,3.824,3.4387932,0.506861
202406111255_88,3.824,3.5393426,0.5131062
202406111255_88,3.824,3.4454775,0.5079892
202406111255_88,3.824,3.5264883,0.515804
202406111255_88,3.824,3.5701861,0.5437506
202406111255_88,3.824,3.5188193,0.508244
202406111255_88,3.824,3.4194674,0.5497474
202406111255_88,3.824,3.2417915,0.5281624
202406111255_88,3.824,3.367474,0.5011123
202406111255_88,3.824,3.5018315,0.52226496
202406111255_88,3.824,3.3953283,0.5109425
202406111255_88,3.824,3.5086958,0.5294716
202406111255_88,3.824,3.3896625,0.50650066
202406111255_88,3.824,3.5128994,0.52996784
202406111255_88,3.824,3.5357594,0.5271683
202406111255_88,3.824,3.5243487,0.5273864
202406111255_88,3.824,3.4212122,0.495617
202406111255_88,3.824,3.3655148,0.5446546
202406111255_89,2.3325,2.1708035,0.3541994
202406111255_89,2.3325,2.238046,0.3605651
202406111255_89,2.3325,2.2248702,0.36373395
202406111255_89,2.3325,2.3021262,0.36530095
202406111255_89,2.3325,2.1807978,0.3573032
202406111255_89,2.3325,2.2277956,0.36128125
202406111255_89,2.3325,2.2404952,0.36967838
202406111255_89,2.3325,2.2562509,0.3624375
202406111255_89,2.3325,2.199691,0.35610837
202406111255_89,2.3325,2.2713246,0.39494157
202406111255_89,2.3325,2.1598723,0.33501488
202406111255_89,2.3325,2.1244535,0.32776642
202406111255_89,2.3325,2.175458,0.33712253
202406111255_89,2.3325,2.125048,0.32723993
202406111255_89,2.3325,2.1648338,0.33512616
202406111255_89,2.3325,2.1228411,0.33049938
202406111255_89,2.3325,2.1863458,0.34148955
202406111255_89,2.3325,2.118516,0.32536796
202406111255_89,2.3325,2.3132706,0.36101708
202406111255_89,2.3325,2.1865761,0.367649
202406111255_9,2.3525,2.1465821,0.35999453
202406111255_9,2.3525,2.254176,0.37113082
202406111255_9,2.3525,2.1847453,0.3698599
202406111255_9,2.3525,2.2464907,0.37342772
202406111255_9,2.3525,2.1635127,0.3639994
202406111255_9,2.3525,2.2586393,0.37373433
202406111255_9,2.3525,2.1844609,0.37584183
202406111255_9,2.3525,2.253579,0.3715775
202406111255_9,2.3525,2.2841861,0.38894236
202406111255_9,2.3525,2.283537,0.38436028
202406111255_9,2.3525,2.2257717,0.3733904
202406111255_9,2.3525,2.207136,0.37447166
202406111255_9,2.3525,2.2479467,0.37587684
202406111255_9,2.3525,2.1494658,0.37123945
202406111255_9,2.3525,2.2446537,0.374968
202406111255_9,2.3525,2.1056328,0.37114006
202406111255_9,2.3525,2.1959672,0.38555545
202406111255_9,2.3525,2.1668437,0.37217176
202406111255_9,2.3525,2.2986867,0.39313972
202406111255_9,2.3525,2.3349662,0.4064535
202406111255_90,3.2685,3.0661452,0.4368876
202406111255_90,3.2685,3.0001624,0.43098554
202406111255_90,3.2685,3.057126,0.44212282
202406111255_90,3.2685,3.0078871,0.4407899
202406111255_90,3.2685,3.06362,0.43924612
202406111255_90,3.2685,3.000223,0.43582347
202406111255_90,3.2685,3.0087197,0.43638688
202406111255_90,3.2685,2.9984448,0.43447974
202406111255_90,3.2685,3.1136713,0.46352613
202406111255_90,3.2685,3.1224852,0.48587796
202406111255_90,3.2685,3.0468535,0.4323455
202406111255_90,3.2685,3.017622,0.4297753
202406111255_90,3.2685,3.004713,0.43489966
202406111255_90,3.2685,3.0421727,0.44606113
202406111255_90,3.2685,3.0273767,0.43393308
202406111255_90,3.2685,3.0191503,0.43868077
202406111255_90,3.2685,3.0205455,0.43635228
202406111255_90,3.2685,3.0185876,0.43610474
202406111255_90,3.2685,3.0288892,0.44691592
202406111255_90,3.2685,3.01115,0.46201742
202406111255_91,3.5315,3.243692,0.45918164
202406111255_91,3.5315,3.2567918,0.44848633
202406111255_91,3.5315,3.210736,0.46080846
202406111255_91,3.5315,3.2730446,0.4572008
202406111255_91,3.5315,3.238613,0.45982525
202406111255_91,3.5315,3.2137363,0.4419775
202406111255_91,3.5315,3.2391205,0.45711595
202406111255_91,3.5315,3.2574263,0.45028672
202406111255_91,3.5315,3.399722,0.5105874
202406111255_91,3.5315,3.4615302,0.5113212
202406111255_91,3.5315,3.3561718,0.46977878
202406111255_91,3.5315,3.264238,0.47255287
202406111255_91,3.5315,3.365254,0.4787656
202406111255_91,3.5315,3.2323122,0.48339528
202406111255_91,3.5315,3.372773,0.47484365
202406111255_91,3.5315,3.3046432,0.47818372
202406111255_91,3.5315,3.3399227,0.4709761
202406111255_91,3.5315,3.2604353,0.4802572
202406111255_91,3.5315,3.292732,0.46426854
202406111255_91,3.5315,3.2748058,0.50182134
202406111255_92,3.2625,2.981972,0.42766583
202406111255_92,3.2625,3.069657,0.42434108
202406111255_92,3.2625,2.9538357,0.43110877
202406111255_92,3.2625,3.043824,0.42655194
202406111255_92,3.2625,2.9766324,0.4263175
202406111255_92,3.2625,3.1045995,0.42442334
202406111255_92,3.2625,3.056814,0.43397707
202406111255_92,3.2625,3.0722344,0.4237601
202406111255_92,3.2625,3.0122721,0.44764197
202406111255_92,3.2625,3.015726,0.47422397
202406111255_92,3.2625,3.052453,0.4366387
202406111255_92,3.2625,3.0784714,0.43083236
202406111255_92,3.2625,3.0239642,0.44643837
202406111255_92,3.2625,3.069659,0.43390054
202406111255_92,3.2625,3.0621705,0.44529125
202406111255_92,3.2625,3.1125233,0.43719
202406111255_92,3.2625,3.075725,0.43142706
202406111255_92,3.2625,3.0994232,0.43807796
202406111255_92,3.2625,3.0179381,0.44427758
202406111255_92,3.2625,3.0577743,0.47005355
202406111255_93,3.4805,3.2482083,0.47291756
202406111255_93,3.4805,3.2689295,0.474779
202406111255_93,3.4805,3.2966218,0.4873013
202406111255_93,3.4805,3.257702,0.47796172
202406111255_93,3.4805,3.2450435,0.47667688
202406111255_93,3.4805,3.269564,0.48253953
202406111255_93,3.4805,3.2638237,0.4917404
202406111255_93,3.4805,3.260631,0.4755261
202406111255_93,3.4805,3.1986573,0.48031023
202406111255_93,3.4805,3.273759,0.5313956
202406111255_93,3.4805,3.236834,0.4687702
202406111255_93,3.4805,3.2043507,0.46588078
202406111255_93,3.4805,3.2846215,0.47854713
202406111255_93,3.4805,3.1842356,0.4593661
202406111255_93,3.4805,3.245327,0.46988073
202406111255_93,3.4805,3.1729274,0.44761357
202406111255_93,3.4805,3.301295,0.4864803
202406111255_93,3.4805,3.1973615,0.46401867
202406111255_93,3.4805,3.3113241,0.5146608
202406111255_93,3.4805,3.2241123,0.51965916
202406111255_94,4.1995,3.8609924,0.5871689
202406111255_94,4.1995,3.7638867,0.5674106
202406111255_94,4.1995,3.931095,0.58286464
202406111255_94,4.1995,3.834884,0.56700975
202406111255_94,4.1995,3.8919191,0.5851912
202406111255_94,4.1995,3.7424653,0.5723589
202406111255_94,4.1995,3.8805587,0.5803443
202406111255_94,4.1995,3.7909534,0.56652397
202406111255_94,4.1995,3.8265398,0.5840504
202406111255_94,4.1995,3.8021345,0.607724
202406111255_94,4.1995,3.692268,0.58196396
202406111255_94,4.1995,3.816946,0.5830014
202406111255_94,4.1995,3.7942011,0.58457124
202406111255_94,4.1995,3.9559448,0.5929911
202406111255_94,4.1995,3.747302,0.5855872
202406111255_94,4.1995,3.8518302,0.58609307
202406111255_94,4.1995,3.894474,0.58114123
202406111255_94,4.1995,3.8742692,0.5878093
202406111255_94,4.1995,3.7426507,0.57840675
202406111255_94,4.1995,3.9181533,0.62453204
202406111255_95,2.597,2.5047219,0.38748422
202406111255_95,2.597,2.523876,0.3819252
202406111255_95,2.597,2.5158503,0.38144055
202406111255_95,2.597,2.5203779,0.3787121
202406111255_95,2.597,2.510804,0.3819041
202406111255_95,2.597,2.5099201,0.37825418
202406111255_95,2.597,2.5586267,0.39474604
202406111255_95,2.597,2.5277379,0.38087696
202406111255_95,2.597,2.6211753,0.39906096
202406111255_95,2.597,2.5779607,0.40337303
202406111255_95,2.597,2.5153232,0.3894725
202406111255_95,2.597,2.4262342,0.37676483
202406111255_95,2.597,2.5046914,0.3921817
202406111255_95,2.597,2.4575114,0.38251704
202406111255_95,2.597,2.509526,0.39100266
202406111255_95,2.597,2.4283156,0.377042
202406111255_95,2.597,2.4261935,0.38017437
202406111255_95,2.597,2.4381132,0.37894654
202406111255_95,2.597,2.5814414,0.39556888
202406111255_95,2.597,2.4616532,0.40234202
202406111255_96,2.886,2.7309127,0.40172365
202406111255_96,2.886,2.7550766,0.39741984
202406111255_96,2.886,2.708401,0.4049468
202406111255_96,2.886,2.7405186,0.39902863
202406111255_96,2.886,2.7151566,0.40208802
202406111255_96,2.886,2.614872,0.3860293
202406111255_96,2.886,2.8034708,0.41012737
202406111255_96,2.886,2.7488728,0.39634106
202406111255_96,2.886,2.7132125,0.41938534
202406111255_96,2.886,2.7762177,0.41839877
202406111255_96,2.886,2.6993945,0.3880082
202406111255_96,2.886,2.8029,0.3881799
202406111255_96,2.886,2.6361847,0.38815495
202406111255_96,2.886,2.8325028,0.3945082
202406111255_96,2.886,2.6632555,0.38691765
202406111255_96,2.886,2.7917488,0.3894133
202406111255_96,2.886,2.8213546,0.39145535
202406111255_96,2.886,2.8082933,0.38925624
202406111255_96,2.886,2.7268376,0.41239074
202406111255_96,2.886,2.74273,0.40975416
202406111255_97,2.544,3.0983217,0.49439737
202406111255_97,2.544,2.8961565,0.46321717
202406111255_97,2.544,3.2006745,0.5120347
202406111255_97,2.544,3.0379646,0.48196435
202406111255_97,2.544,3.1322088,0.49709907
202406111255_97,2.544,2.9590821,0.47121498
202406111255_97,2.544,2.978689,0.4778721
202406111255_97,2.544,2.9408257,0.46715263
202406111255_97,2.544,3.025497,0.47227302
202406111255_97,2.544,3.231359,0.5980537
202406111255_97,2.544,3.1613994,0.5016339
202406111255_97,2.544,3.0716703,0.46475542
202406111255_97,2.544,3.09257,0.48873028
202406111255_97,2.544,3.0676658,0.4614667
202406111255_97,2.544,3.1169348,0.49361944
202406111255_97,2.544,3.1003826,0.46404147
202406111255_97,2.544,3.0534506,0.4780406
202406111255_97,2.544,3.0608804,0.46202138
202406111255_97,2.544,2.983315,0.4534238
202406111255_97,2.544,2.9972377,0.5206929
202406111255_99,2.9415,2.7792315,0.4291111
202406111255_99,2.9415,2.7973979,0.4326016
202406111255_99,2.9415,2.77767,0.4297059
202406111255_99,2.9415,2.7676034,0.43238187
202406111255_99,2.9415,2.7758114,0.42934608
202406111255_99,2.9415,2.796743,0.4336285
202406111255_99,2.9415,2.78685,0.43016812
202406111255_99,2.9415,2.7873409,0.4319121
202406111255_99,2.9415,2.8854778,0.4503747
202406111255_99,2.9415,2.9466796,0.47963518
202406111255_99,2.9415,2.7408295,0.4392126
202406111255_99,2.9415,2.7301028,0.43416634
202406111255_99,2.9415,2.747072,0.43923807
202406111255_99,2.9415,2.7417066,0.43378046
202406111255_99,2.9415,2.7463357,0.43960798
202406111255_99,2.9415,2.740554,0.43227962
202406111255_99,2.9415,2.7441704,0.43286428
202406111255_99,2.9415,2.7342148,0.43396586
202406111255_99,2.9415,2.85846,0.45271143
202406111255_99,2.9415,2.8068182,0.46244553
202406141237_1,1.8925,1.887769,0.34925646
202406141237_1,1.8925,1.8137741,0.337926
202406141237_1,1.8925,1.9317703,0.3442381
202406141237_1,1.8925,1.8231905,0.33277887
202406141237_1,1.8925,1.899956,0.34610388
202406141237_1,1.8925,1.8140221,0.337005
202406141237_1,1.8925,1.8368573,0.33557454
202406141237_1,1.8925,1.8079038,0.33326387
202406141237_1,1.8925,1.8358598,0.3416842
202406141237_1,1.8925,1.9029846,0.39443687
202406141237_1,1.8925,1.8053088,0.32699668
202406141237_1,1.8925,1.8176868,0.32950023
202406141237_1,1.8925,1.8324726,0.32538685
202406141237_1,1.8925,1.829253,0.32887247
202406141237_1,1.8925,1.8145881,0.32500136
202406141237_1,1.8925,1.822792,0.33182004
202406141237_1,1.8925,1.8318071,0.33668166
202406141237_1,1.8925,1.8229432,0.32868055
202406141237_1,1.8925,1.8951128,0.3475042
202406141237_1,1.8925,1.9142358,0.3994619
202406141237_10,2.927,2.9401722,0.45090765
202406141237_10,2.927,2.9619575,0.45890483
202406141237_10,2.927,2.9184508,0.44924483
202406141237_10,2.927,2.9398324,0.458288
202406141237_10,2.927,2.929748,0.44957674
202406141237_10,2.927,2.9770591,0.45751023
202406141237_10,2.927,2.854507,0.45171383
202406141237_10,2.927,2.9639194,0.460516
202406141237_10,2.927,2.7598803,0.42935959
202406141237_10,2.927,2.9971871,0.4788507
202406141237_10,2.927,2.74219,0.41227812
202406141237_10,2.927,2.8111138,0.43223983
202406141237_10,2.927,2.7660244,0.4163634
202406141237_10,2.927,2.867592,0.4500307
202406141237_10,2.927,2.750883,0.4137387
202406141237_10,2.927,2.8664644,0.44526967
202406141237_10,2.927,2.8351855,0.45966268
202406141237_10,2.927,2.8288925,0.4376219
202406141237_10,2.927,2.8895442,0.44048455
202406141237_10,2.927,2.746925,0.44323072
202406141237_102,3.51,3.3554897,0.47109926
202406141237_102,3.51,3.3138745,0.4591478
202406141237_102,3.51,3.3232944,0.4727083
202406141237_102,3.51,3.3245952,0.46366674
202406141237_102,3.51,3.3496113,0.4721967
202406141237_102,3.51,3.3176894,0.46109465
202406141237_102,3.51,3.2738159,0.46200046
202406141237_102,3.51,3.3145976,0.4595077
202406141237_102,3.51,3.3072395,0.47824442
202406141237_102,3.51,3.147734,0.4819862
202406141237_102,3.51,3.404411,0.478889
202406141237_102,3.51,3.3350842,0.4626764
202406141237_102,3.51,3.3601222,0.48393247
202406141237_102,3.51,3.3135595,0.46717483
202406141237_102,3.51,3.381959,0.4795332
202406141237_102,3.51,3.335915,0.47006577
202406141237_102,3.51,3.3129518,0.4661247
202406141237_102,3.51,3.3219671,0.46285546
202406141237_102,3.51,3.3327446,0.49106237
202406141237_102,3.51,3.178681,0.487131
202406141237_105,3.8015,3.5662181,0.49516487
202406141237_105,3.8015,3.565366,0.4827228
202406141237_105,3.8015,3.5680819,0.49671394
202406141237_105,3.8015,3.5508378,0.47996324
202406141237_105,3.8015,3.5648875,0.49515495
202406141237_105,3.8015,3.5924778,0.48051775
202406141237_105,3.8015,3.6251397,0.49144113
202406141237_105,3.8015,3.5635922,0.4815656
202406141237_105,3.8015,3.5352566,0.5070441
202406141237_105,3.8015,3.4372013,0.49900284
202406141237_105,3.8015,3.445072,0.48259392
202406141237_105,3.8015,3.5070584,0.4731334
202406141237_105,3.8015,3.4076972,0.48401484
202406141237_105,3.8015,3.4758449,0.47180882
202406141237_105,3.8015,3.4387136,0.4838361
202406141237_105,3.8015,3.4975104,0.4725522
202406141237_105,3.8015,3.5268848,0.4787429
202406141237_105,3.8015,3.5004017,0.4724651
202406141237_105,3.8015,3.4991512,0.5015156
202406141237_105,3.8015,3.479144,0.49964404
202406141237_108,3.854,3.5177155,0.47753868
202406141237_108,3.854,3.3815296,0.466473
202406141237_108,3.854,3.4885979,0.4784658
202406141237_108,3.854,3.3428712,0.4692247
202406141237_108,3.854,3.5133243,0.47700462
202406141237_108,3.854,3.3961225,0.4699429
202406141237_108,3.854,3.354832,0.46761072
202406141237_108,3.854,3.3684278,0.46706304
202406141237_108,3.854,3.4672153,0.49461535
202406141237_108,3.854,3.534755,0.5042888
202406141237_108,3.854,3.5307758,0.48758364
202406141237_108,3.854,3.5147257,0.4819819
202406141237_108,3.854,3.5287673,0.49704018
202406141237_108,3.854,3.52549,0.49191415
202406141237_108,3.854,3.5207202,0.49081767
202406141237_108,3.854,3.5366318,0.47969943
202406141237_108,3.854,3.4900317,0.47935808
202406141237_108,3.854,3.5111787,0.4850324
202406141237_108,3.854,3.5588517,0.5115894
202406141237_108,3.854,3.4854715,0.51454705
202406141237_11,2.8275,2.6799126,0.4103576
202406141237_11,2.8275,2.6395004,0.38985866
202406141237_11,2.8275,2.6387084,0.40855277
202406141237_11,2.8275,2.6450381,0.39004377
202406141237_11,2.8275,2.6630657,0.40868467
202406141237_11,2.8275,2.6485844,0.39470664
202406141237_11,2.8275,2.681728,0.40584803
202406141237_11,2.8275,2.6395066,0.38865843
202406141237_11,2.8275,2.7744818,0.42372444
202406141237_11,2.8275,2.7424803,0.44347918
202406141237_11,2.8275,2.67056,0.4025656
202406141237_11,2.8275,2.6026952,0.3988594
202406141237_11,2.8275,2.704576,0.41020194
202406141237_11,2.8275,2.6372623,0.3948331
202406141237_11,2.8275,2.6796322,0.40606046
202406141237_11,2.8275,2.6874092,0.40226144
202406141237_11,2.8275,2.6402931,0.41011018
202406141237_11,2.8275,2.609012,0.39605734
202406141237_11,2.8275,2.6874993,0.41029283
202406141237_11,2.8275,2.726493,0.4684634
202406141237_111,3.615,3.3749926,0.4765089
202406141237_111,3.615,3.4366643,0.46849427
202406141237_111,3.615,3.3664055,0.47435233
202406141237_111,3.615,3.4090376,0.46719822
202406141237_111,3.615,3.380831,0.4769333
202406141237_111,3.615,3.4421873,0.4672798
202406141237_111,3.615,3.422438,0.46707007
202406141237_111,3.615,3.420942,0.46583724
202406141237_111,3.615,3.4383597,0.49732143
202406141237_111,3.615,3.5619752,0.51074344
202406141237_111,3.615,3.2856257,0.45810288
202406141237_111,3.615,3.3503826,0.45404175
202406141237_111,3.615,3.294514,0.46072173
202406141237_111,3.615,3.3359964,0.45429426
202406141237_111,3.615,3.299257,0.46021876
202406141237_111,3.615,3.3440714,0.45433104
202406141237_111,3.615,3.2954884,0.44948146
202406141237_111,3.615,3.352235,0.45448923
202406141237_111,3.615,3.51319,0.49001116
202406141237_111,3.615,3.3504078,0.47842038
202406141237_114,4.1845,3.8815897,0.53726625
202406141237_114,4.1845,3.985886,0.54368645
202406141237_114,4.1845,3.8811493,0.5303356
202406141237_114,4.1845,3.9863415,0.5383726
202406141237_114,4.1845,3.8867214,0.5320794
202406141237_114,4.1845,3.961158,0.5337387
202406141237_114,4.1845,3.985404,0.54878205
202406141237_114,4.1845,3.9932458,0.5410887
202406141237_114,4.1845,3.8646648,0.5550622
202406141237_114,4.1845,3.812227,0.5695013
202406141237_114,4.1845,3.9593763,0.5300009
202406141237_114,4.1845,3.9565384,0.5292892
202406141237_114,4.1845,3.9583578,0.53473866
202406141237_114,4.1845,3.949316,0.5299055
