true,predicted,predicted_std,lower_95CI,upper_95CI
718.0,521.5445,178.53511,171.61566,871.4733
718.0,521.089,178.38263,171.45901,870.719
718.0,544.20306,182.67007,186.16971,902.23645
718.0,497.97083,173.95561,157.01782,838.9238
269.85,217.91801,98.490685,24.876266,410.95978
269.85,221.1494,99.61679,25.900482,416.39832
269.85,215.53482,97.59598,24.246704,406.82294
269.85,217.65562,98.3114,24.965271,410.34598
269.85,215.03044,97.41172,24.10347,405.9574
269.85,216.76704,98.004074,24.679062,408.85504
269.85,221.05522,99.594376,25.850235,416.2602
269.85,217.51234,98.277374,24.888687,410.136
269.85,221.3113,99.85691,25.591751,417.03082
269.85,232.37141,103.47928,29.552017,435.1908
269.85,224.22989,100.84225,26.579086,421.88068
269.85,217.21199,98.240875,24.659866,409.7641
269.85,226.14337,101.513626,27.176666,425.11008
269.85,218.22911,98.58485,25.002808,411.4554
269.85,222.12386,100.06306,26.00026,418.24744
269.85,211.40125,96.030304,23.181839,399.62067
269.85,221.0992,99.7575,25.574493,416.6239
269.85,215.10251,97.44192,24.116348,406.08868
269.85,237.69913,105.637726,30.649185,444.74908
269.85,233.7887,104.038216,29.873795,437.7036
406.87,245.71046,108.30454,33.433563,457.98737
406.87,258.531,112.54079,37.951065,479.11096
406.87,255.0717,111.33434,36.856384,473.28702
406.87,265.60602,114.83408,40.531204,490.68085
406.87,250.42303,109.857285,35.102753,465.74332
406.87,260.4515,113.08744,38.800125,482.1029
406.87,243.17433,107.35886,32.750977,453.5977
406.87,262.7699,113.92892,39.469223,486.07056
406.87,250.4728,109.91581,35.037796,465.90778
406.87,252.04987,110.19279,36.072006,468.0277
406.87,253.99124,111.15616,36.125168,471.8573
406.87,261.33978,113.49905,38.881653,483.7979
406.87,261.88892,113.66759,39.100433,484.6774
406.87,267.6652,115.39458,41.49182,493.83856
406.87,257.79938,112.37873,37.537064,478.0617
406.87,247.9974,109.04239,34.274323,461.7205
406.87,266.59033,115.10764,40.97934,492.20132
406.87,260.9615,113.327774,38.83905,483.08392
406.87,273.7011,117.27237,43.84726,503.55496
406.87,250.48415,109.63027,35.60881,465.3595
176.21,223.24965,99.92497,27.396698,419.1026
