DataKey,true_Height,predicted_Height,predicted_std_Height
202406141237_89,85.8,85.1959,2.2923899
202406141237_89,85.8,86.394424,2.304294
202406141237_89,85.8,85.54645,2.297719
202406141237_89,85.8,85.988914,2.3004577
202406141237_89,85.8,85.5249,2.2994697
202406141237_89,85.8,85.53786,2.287855
202406141237_89,85.8,90.15098,2.3614094
202406141237_89,85.8,86.07067,2.298962
202406141237_89,85.8,88.112366,2.3399436
202406141237_89,85.8,85.52061,2.2919524
202406141237_89,85.8,86.22413,2.3025095
202406141237_89,85.8,85.72492,2.2956433
202406141237_89,85.8,85.599724,2.292121
202406141237_89,85.8,85.427,2.2897978
202406141237_89,85.8,85.7156,2.2936864
202406141237_89,85.8,84.980934,2.2811568
202406141237_89,85.8,85.555336,2.29187
202406141237_89,85.8,85.3495,2.2884295
202406141237_89,85.8,84.82887,2.2712865
202406141237_89,85.8,86.57155,2.3106852
202406141237_9,87.5,82.41668,2.223621
202406141237_9,87.5,85.515114,2.288009
202406141237_9,87.5,84.041275,2.262055
202406141237_9,87.5,87.21264,2.326294
202406141237_9,87.5,83.29278,2.2437878
202406141237_9,87.5,86.70843,2.31592
202406141237_9,87.5,87.01125,2.312996
202406141237_9,87.5,86.489105,2.3098295
202406141237_9,87.5,85.309746,2.2814841
202406141237_9,87.5,85.29269,2.2793508
202406141237_9,87.5,83.26548,2.24474
202406141237_9,87.5,84.61173,2.2663646
202406141237_9,87.5,84.000305,2.2609797
202406141237_9,87.5,85.636505,2.2865138
202406141237_9,87.5,83.6245,2.2527442
202406141237_9,87.5,85.17916,2.2777486
202406141237_9,87.5,84.77442,2.2652268
202406141237_9,87.5,85.147285,2.2771974
202406141237_9,87.5,84.64205,2.2734249
202406141237_9,87.5,84.99113,2.2640803
202406141237_90,99.3,103.0619,2.6342123
202406141237_90,99.3,100.73031,2.590847
202406141237_90,99.3,99.21508,2.5694957
202406141237_90,99.3,98.59707,2.5588655
202406141237_90,99.3,101.53244,2.6085262
202406141237_90,99.3,100.074974,2.5895746
202406141237_90,99.3,99.84411,2.5642388
202406141237_90,99.3,99.81765,2.577551
202406141237_90,99.3,90.16701,2.3866465
202406141237_90,99.3,97.196556,2.501557
202406141237_90,99.3,95.654526,2.5007765
202406141237_90,99.3,97.520195,2.5322459
202406141237_90,99.3,94.39306,2.4800358
202406141237_90,99.3,95.08006,2.4903438
202406141237_90,99.3,95.18882,2.4947162
202406141237_90,99.3,95.77212,2.5005562
202406141237_90,99.3,97.40414,2.5351088
202406141237_90,99.3,96.42232,2.5148268
202406141237_90,99.3,88.88889,2.3642573
202406141237_90,99.3,94.53048,2.451046
202406141237_91,118.8,122.71695,3.031974
202406141237_91,118.8,120.43757,2.9823194
202406141237_91,118.8,120.56654,2.9924085
202406141237_91,118.8,118.88626,2.9566708
202406141237_91,118.8,122.609856,3.033715
202406141237_91,118.8,121.278854,3.0048869
202406141237_91,118.8,116.09133,2.8731391
202406141237_91,118.8,120.82404,2.9951406
202406141237_91,118.8,113.70398,2.8327575
202406141237_91,118.8,111.84097,2.7964153
202406141237_91,118.8,113.0635,2.8203738
202406141237_91,118.8,117.67139,2.9218874
202406141237_91,118.8,106.52161,2.6977632
202406141237_91,118.8,111.57052,2.803176
202406141237_91,118.8,110.6957,2.7777576
202406141237_91,118.8,113.20202,2.8313704
202406141237_91,118.8,114.26251,2.8450763
202406141237_91,118.8,115.60032,2.8841748
202406141237_91,118.8,110.72567,2.7773318
202406141237_91,118.8,108.29753,2.7145176
202406141237_92,99.5,93.881065,2.439074
202406141237_92,99.5,93.42439,2.4359083
202406141237_92,99.5,93.89204,2.443553
202406141237_92,99.5,94.19015,2.4513998
202406141237_92,99.5,93.46913,2.4340112
202406141237_92,99.5,93.70221,2.4387848
202406141237_92,99.5,94.61048,2.4501038
202406141237_92,99.5,93.224686,2.4335332
202406141237_92,99.5,93.14735,2.4180214
202406141237_92,99.5,95.867195,2.4769337
202406141237_92,99.5,93.91521,2.4354393
202406141237_92,99.5,95.34401,2.4707766
202406141237_92,99.5,93.77221,2.4359856
202406141237_92,99.5,97.22065,2.5075893
202406141237_92,99.5,93.56853,2.430274
202406141237_92,99.5,96.21391,2.487439
202406141237_92,99.5,92.9275,2.4215999
202406141237_92,99.5,95.71028,2.47868
202406141237_92,99.5,93.84097,2.4348977
202406141237_92,99.5,99.79055,2.5533423
202406141237_93,103.5,110.626854,2.784854
202406141237_93,103.5,112.79054,2.8311646
202406141237_93,103.5,106.53264,2.7030404
202406141237_93,103.5,108.960266,2.7528927
202406141237_93,103.5,109.78112,2.768352
202406141237_93,103.5,108.30856,2.7434707
202406141237_93,103.5,110.516556,2.7771273
202406141237_93,103.5,111.67378,2.8095026
202406141237_93,103.5,101.34734,2.5849817
202406141237_93,103.5,107.25329,2.7185419
202406141237_93,103.5,102.72161,2.6133084
202406141237_93,103.5,113.10366,2.8303063
202406141237_93,103.5,97.71834,2.5152745
202406141237_93,103.5,105.50249,2.6727989
202406141237_93,103.5,100.01697,2.560351
202406141237_93,103.5,107.83361,2.7237995
202406141237_93,103.5,107.781784,2.7175362
202406141237_93,103.5,111.02846,2.7871711
202406141237_93,103.5,104.036415,2.6355226
202406141237_93,103.5,100.59281,2.574084
202406141237_94,98.8,102.25202,2.592365
202406141237_94,98.8,100.6959,2.5578203
202406141237_94,98.8,100.65726,2.5692437
202406141237_94,98.8,98.46998,2.5246363
202406141237_94,98.8,101.990776,2.591195
202406141237_94,98.8,99.01813,2.5288806
202406141237_94,98.8,98.842964,2.5194428
202406141237_94,98.8,99.79457,2.5448506
202406141237_94,98.8,93.89855,2.4339507
202406141237_94,98.8,101.71053,2.5787501
202406141237_94,98.8,101.09745,2.5674531
202406141237_94,98.8,98.70394,2.5143542
202406141237_94,98.8,98.3912,2.521275
202406141237_94,98.8,96.02874,2.4683278
202406141237_94,98.8,99.700935,2.5427818
202406141237_94,98.8,96.436966,2.4809046
202406141237_94,98.8,99.03765,2.5212817
202406141237_94,98.8,97.09178,2.4853997
202406141237_94,98.8,98.33044,2.514053
202406141237_94,98.8,98.58582,2.5099447
202406141237_95,104.4,105.74012,2.6782966
202406141237_95,104.4,106.93498,2.7022247
202406141237_95,104.4,101.90822,2.6022859
202406141237_95,104.4,103.01455,2.6267235
202406141237_95,104.4,103.54852,2.6348884
202406141237_95,104.4,104.83558,2.6629367
202406141237_95,104.4,107.99877,2.7130096
202406141237_95,104.4,104.98902,2.6650915
202406141237_95,104.4,109.23996,2.7441983
202406141237_95,104.4,110.11337,2.7619193
202406141237_95,104.4,108.95858,2.7374995
202406141237_95,104.4,102.56129,2.6038198
202406141237_95,104.4,105.35103,2.6663117
202406141237_95,104.4,100.91306,2.5767405
202406141237_95,104.4,107.144875,2.7007077
202406141237_95,104.4,103.029755,2.6133187
202406141237_95,104.4,100.34648,2.5588055
202406141237_95,104.4,101.26624,2.58075
202406141237_95,104.4,101.16429,2.5844772
202406141237_95,104.4,105.34521,2.659627
202406141237_96,90.2,90.304955,2.3795972
202406141237_96,90.2,87.51791,2.3304222
202406141237_96,90.2,89.60982,2.3724623
202406141237_96,90.2,87.50042,2.3336287
202406141237_96,90.2,90.27171,2.3802307
202406141237_96,90.2,87.42003,2.3230255
202406141237_96,90.2,87.22432,2.313654
202406141237_96,90.2,87.558304,2.3323543
202406141237_96,90.2,87.610176,2.328236
202406141237_96,90.2,89.35912,2.3563797
202406141237_96,90.2,90.42934,2.3696618
202406141237_96,90.2,88.91572,2.3408237
202406141237_96,90.2,88.84538,2.3426766
202406141237_96,90.2,88.42051,2.3346477
202406141237_96,90.2,89.69612,2.357236
202406141237_96,90.2,88.9756,2.3486633
202406141237_96,90.2,89.75194,2.3507094
202406141237_96,90.2,88.85595,2.3419843
202406141237_96,90.2,87.3184,2.3181615
202406141237_96,90.2,89.25218,2.3447728
202406141237_97,91.0,89.90969,2.3574936
202406141237_97,91.0,89.35527,2.3480341
202406141237_97,91.0,89.62795,2.3550837
202406141237_97,91.0,89.88849,2.3614538
202406141237_97,91.0,90.07865,2.3624964
202406141237_97,91.0,89.76325,2.3585875
202406141237_97,91.0,88.89523,2.3333633
202406141237_97,91.0,89.56347,2.3535924
202406141237_97,91.0,91.443214,2.3990188
202406141237_97,91.0,90.31853,2.3635375
202406141237_97,91.0,90.44624,2.3655272
202406141237_97,91.0,89.84442,2.3562202
202406141237_97,91.0,90.586975,2.3722227
202406141237_97,91.0,90.555565,2.3739998
202406141237_97,91.0,90.27303,2.364354
202406141237_97,91.0,90.08295,2.3669126
202406141237_97,91.0,91.1074,2.3803272
202406141237_97,91.0,90.17021,2.3637962
202406141237_97,91.0,89.81121,2.360279
202406141237_97,91.0,91.98339,2.3968353
202406141237_99,96.9,94.093414,2.4667861
202406141237_99,96.9,94.477974,2.4696116
202406141237_99,96.9,93.33586,2.4534783
202406141237_99,96.9,93.814186,2.4583585
202406141237_99,96.9,93.6193,2.4588475
202406141237_99,96.9,93.71554,2.4541721
202406141237_99,96.9,94.18596,2.455216
202406141237_99,96.9,93.96007,2.4614112
202406141237_99,96.9,95.522896,2.4877636
202406141237_99,96.9,95.34774,2.4810762
202406141237_99,96.9,92.27671,2.4250774
202406141237_99,96.9,92.42193,2.4242594
202406141237_99,96.9,92.14369,2.426108
202406141237_99,96.9,92.2795,2.4243028
202406141237_99,96.9,92.03542,2.4228067
202406141237_99,96.9,92.87392,2.437128
202406141237_99,96.9,91.84858,2.4125788
202406141237_99,96.9,92.21494,2.4218268
202406141237_99,96.9,93.62558,2.446471
202406141237_99,96.9,91.63977,2.4040415
202406171112_1,80.6,84.05276,2.2547786
202406171112_1,80.6,83.1601,2.2433126
202406171112_1,80.6,84.139984,2.2616184
202406171112_1,80.6,83.37865,2.2492335
202406171112_1,80.6,84.032875,2.257585
202406171112_1,80.6,83.43006,2.250564
202406171112_1,80.6,83.73637,2.2526002
202406171112_1,80.6,83.094955,2.243224
202406171112_1,80.6,85.33479,2.2840443
202406171112_1,80.6,83.575935,2.247646
202406171112_1,80.6,82.51081,2.2327988
202406171112_1,80.6,81.43573,2.2146304
202406171112_1,80.6,82.61304,2.237047
202406171112_1,80.6,81.94776,2.2241795
202406171112_1,80.6,82.49955,2.2339249
202406171112_1,80.6,81.35044,2.2136557
202406171112_1,80.6,83.09755,2.2435536
202406171112_1,80.6,81.51752,2.216356
202406171112_1,80.6,84.333305,2.2734659
202406171112_1,80.6,83.392624,2.239965
202406171112_10,86.7,84.565735,2.2538939
202406171112_10,86.7,86.18853,2.2862446
202406171112_10,86.7,83.44965,2.2416534
202406171112_10,86.7,85.0679,2.2735555
202406171112_10,86.7,84.13772,2.250466
202406171112_10,86.7,85.30638,2.2739384
202406171112_10,86.7,85.696655,2.281774
202406171112_10,86.7,85.4582,2.2764633
202406171112_10,86.7,86.05193,2.2880166
202406171112_10,86.7,84.99493,2.2624989
202406171112_10,86.7,83.22727,2.239873
202406171112_10,86.7,85.10149,2.275337
202406171112_10,86.7,82.97045,2.2415087
202406171112_10,86.7,84.325325,2.2680426
202406171112_10,86.7,83.021416,2.2393217
202406171112_10,86.7,84.513725,2.268065
202406171112_10,86.7,83.93891,2.2601833
202406171112_10,86.7,84.724525,2.2725108
202406171112_10,86.7,82.53859,2.2285094
202406171112_10,86.7,82.85626,2.231026
202406171112_102,90.4,89.249565,2.3607574
202406171112_102,90.4,90.176765,2.3806725
202406171112_102,90.4,89.263725,2.3655763
202406171112_102,90.4,89.58007,2.372571
202406171112_102,90.4,89.43172,2.3664598
202406171112_102,90.4,91.052956,2.3893154
202406171112_102,90.4,89.586624,2.3633356
202406171112_102,90.4,89.819725,2.3763564
202406171112_102,90.4,86.15932,2.282822
202406171112_102,90.4,87.856674,2.330829
202406171112_102,90.4,90.177414,2.381884
202406171112_102,90.4,91.3222,2.4055557
202406171112_102,90.4,89.54915,2.3718667
202406171112_102,90.4,90.29447,2.3879597
202406171112_102,90.4,89.700615,2.3730295
202406171112_102,90.4,90.36708,2.3907185
202406171112_102,90.4,90.58231,2.3909564
202406171112_102,90.4,90.767006,2.3964376
202406171112_102,90.4,86.24843,2.2936723
202406171112_102,90.4,89.016945,2.3533158
202406171112_105,92.5,91.24512,2.3961387
202406171112_105,92.5,89.94145,2.3697782
202406171112_105,92.5,91.381836,2.4042015
202406171112_105,92.5,90.32309,2.3859556
202406171112_105,92.5,91.40405,2.4020708
202406171112_105,92.5,90.26467,2.382907
202406171112_105,92.5,89.800446,2.3654168
202406171112_105,92.5,89.94826,2.3748753
202406171112_105,92.5,91.417755,2.397295
202406171112_105,92.5,91.853195,2.4059505
202406171112_105,92.5,89.7814,2.3717532
202406171112_105,92.5,89.29888,2.361603
202406171112_105,92.5,90.26272,2.3842494
202406171112_105,92.5,89.45067,2.3680756
202406171112_105,92.5,89.97374,2.377419
202406171112_105,92.5,89.87973,2.3735795
202406171112_105,92.5,89.72568,2.3684928
202406171112_105,92.5,89.05562,2.3594115
202406171112_105,92.5,90.84602,2.3905525
202406171112_105,92.5,89.8992,2.359943
202406171112_108,92.5,90.35279,2.3941934
202406171112_108,92.5,91.07468,2.409817
202406171112_108,92.5,90.45784,2.3969164
202406171112_108,92.5,90.841934,2.4057376
202406171112_108,92.5,90.598,2.4000688
202406171112_108,92.5,90.764084,2.411256
202406171112_108,92.5,90.50239,2.3897207
202406171112_108,92.5,91.01363,2.4090753
202406171112_108,92.5,89.033165,2.35487
202406171112_108,92.5,91.6848,2.4146264
202406171112_108,92.5,90.11909,2.3795254
202406171112_108,92.5,90.97605,2.4021258
202406171112_108,92.5,90.0215,2.3806202
202406171112_108,92.5,90.87618,2.4029448
202406171112_108,92.5,89.998505,2.3785324
202406171112_108,92.5,90.711266,2.3978693
202406171112_108,92.5,91.01475,2.4031808
202406171112_108,92.5,90.83733,2.4008837
202406171112_108,92.5,88.22204,2.3486376
202406171112_108,92.5,93.030624,2.4333227
202406171112_11,86.6,87.50667,2.3220477
202406171112_11,86.6,86.37816,2.3030167
202406171112_11,86.6,86.51683,2.307476
202406171112_11,86.6,85.46123,2.2906904
202406171112_11,86.6,87.17613,2.3179696
202406171112_11,86.6,87.35327,2.3238523
202406171112_11,86.6,85.57407,2.2825341
202406171112_11,86.6,85.73984,2.293679
202406171112_11,86.6,84.134674,2.2704954
202406171112_11,86.6,85.25929,2.2744606
202406171112_11,86.6,86.1496,2.2946234
202406171112_11,86.6,85.31554,2.2825234
202406171112_11,86.6,86.22141,2.299592
202406171112_11,86.6,86.00199,2.3002522
202406171112_11,86.6,85.87355,2.2918174
202406171112_11,86.6,85.6183,2.289387
202406171112_11,86.6,85.91452,2.2942328
202406171112_11,86.6,85.57187,2.2899308
202406171112_11,86.6,83.72281,2.26169
202406171112_11,86.6,86.93768,2.299153
202406171112_111,91.8,87.4423,2.3227432
202406171112_111,91.8,89.02715,2.3589566
202406171112_111,91.8,87.19476,2.3222687
202406171112_111,91.8,87.69248,2.3368874
202406171112_111,91.8,87.29406,2.3217194
202406171112_111,91.8,88.09348,2.3435895
202406171112_111,91.8,89.16142,2.3578691
202406171112_111,91.8,88.258125,2.3466203
202406171112_111,91.8,87.00761,2.3158295
202406171112_111,91.8,90.79512,2.3910513
202406171112_111,91.8,87.623116,2.3278193
202406171112_111,91.8,88.46179,2.3410194
202406171112_111,91.8,87.97658,2.3366458
202406171112_111,91.8,88.84511,2.3533819
202406171112_111,91.8,87.574356,2.3283646
202406171112_111,91.8,88.818825,2.3511124
202406171112_111,91.8,88.74877,2.349745
202406171112_111,91.8,88.427795,2.3423731
202406171112_111,91.8,88.09411,2.337916
202406171112_111,91.8,91.32399,2.3956556
202406171112_114,94.5,91.42725,2.3975875
202406171112_114,94.5,91.780716,2.4094
202406171112_114,94.5,91.67698,2.4088416
202406171112_114,94.5,91.62376,2.411976
202406171112_114,94.5,91.49723,2.4028785
202406171112_114,94.5,91.07979,2.4020035
202406171112_114,94.5,91.20011,2.3925922
202406171112_114,94.5,91.564674,2.4087658
202406171112_114,94.5,90.31709,2.3763072
202406171112_114,94.5,92.77577,2.4238608
202406171112_114,94.5,90.78863,2.3846445
202406171112_114,94.5,91.33255,2.4005985
202406171112_114,94.5,90.75757,2.3875563
202406171112_114,94.5,91.68036,2.4097824
202406171112_114,94.5,90.53161,2.3818705
202406171112_114,94.5,91.20679,2.397198
202406171112_114,94.5,91.10796,2.3971665
202406171112_114,94.5,91.31281,2.4016647
202406171112_114,94.5,88.072845,2.3323421
202406171112_114,94.5,89.77338,2.3560834
202406171112_12,79.1,77.3407,2.1457348
202406171112_12,79.1,78.51219,2.169689
202406171112_12,79.1,76.981766,2.141122
202406171112_12,79.1,78.14382,2.1629333
202406171112_12,79.1,77.15112,2.1428828
202406171112_12,79.1,78.44659,2.1695383
202406171112_12,79.1,79.43206,2.1867814
202406171112_12,79.1,78.4332,2.168405
202406171112_12,79.1,79.58138,2.1856115
202406171112_12,79.1,78.97156,2.175309
202406171112_12,79.1,77.29596,2.1457236
202406171112_12,79.1,77.10752,2.1404948
202406171112_12,79.1,77.06718,2.1435602
202406171112_12,79.1,77.54058,2.1517725
202406171112_12,79.1,77.16898,2.144546
202406171112_12,79.1,77.455376,2.1484535
202406171112_12,79.1,76.56826,2.1336968
202406171112_12,79.1,77.36273,2.1467807
202406171112_12,79.1,78.187996,2.1679552
202406171112_12,79.1,77.85387,2.1543214
202406171112_13,88.7,86.40841,2.300326
202406171112_13,88.7,86.269775,2.3027177
202406171112_13,88.7,86.60641,2.306536
202406171112_13,88.7,86.18078,2.3007371
202406171112_13,88.7,86.45633,2.3014224
202406171112_13,88.7,86.68524,2.3111882
202406171112_13,88.7,85.905136,2.2863936
202406171112_13,88.7,86.022415,2.2983806
202406171112_13,88.7,82.65885,2.2285037
202406171112_13,88.7,87.2171,2.303233
202406171112_13,88.7,86.65067,2.311335
202406171112_13,88.7,86.467155,2.309629
202406171112_13,88.7,86.97381,2.3197975
202406171112_13,88.7,86.81738,2.316171
202406171112_13,88.7,86.61468,2.3121383
202406171112_13,88.7,87.2894,2.3273613
202406171112_13,88.7,86.20173,2.300561
202406171112_13,88.7,86.37882,2.3084872
202406171112_13,88.7,84.47422,2.2716272
202406171112_13,88.7,89.290825,2.3476417
202406171112_14,86.1,83.132675,2.244006
202406171112_14,86.1,82.87508,2.2385304
202406171112_14,86.1,84.58254,2.2718117
202406171112_14,86.1,83.470474,2.251798
202406171112_14,86.1,83.56774,2.2533484
202406171112_14,86.1,83.045006,2.243251
202406171112_14,86.1,84.02394,2.257029
202406171112_14,86.1,82.94999,2.2413874
202406171112_14,86.1,85.92361,2.295236
202406171112_14,86.1,82.88124,2.2276893
202406171112_14,86.1,84.471146,2.2672663
202406171112_14,86.1,83.60574,2.2519288
202406171112_14,86.1,84.99397,2.2800283
202406171112_14,86.1,84.35846,2.2692533
202406171112_14,86.1,84.64454,2.272236
202406171112_14,86.1,83.555084,2.2494328
202406171112_14,86.1,84.272606,2.264188
202406171112_14,86.1,83.84574,2.2575045
202406171112_14,86.1,85.15124,2.283582
202406171112_14,86.1,83.82657,2.2474887
202406171112_15,90.5,89.302704,2.352271
202406171112_15,90.5,87.7794,2.3257704
202406171112_15,90.5,88.896904,2.3488724
202406171112_15,90.5,86.67951,2.306184
202406171112_15,90.5,89.01733,2.3492644
202406171112_15,90.5,87.128746,2.3171484
202406171112_15,90.5,86.75615,2.2993498
202406171112_15,90.5,87.17953,2.3146753
202406171112_15,90.5,88.14919,2.3383439
202406171112_15,90.5,88.42298,2.329451
202406171112_15,90.5,84.13603,2.2623134
202406171112_15,90.5,88.50014,2.343896
202406171112_15,90.5,84.53181,2.27599
202406171112_15,90.5,88.41911,2.3490217
202406171112_15,90.5,83.9743,2.262665
202406171112_15,90.5,87.71984,2.3343406
202406171112_15,90.5,88.84917,2.3470175
202406171112_15,90.5,88.12353,2.3406584
202406171112_15,90.5,85.48129,2.2809882
202406171112_15,90.5,86.7073,2.2925084
202406171112_16,92.4,88.65899,2.3488061
202406171112_16,92.4,86.94258,2.3171391
202406171112_16,92.4,88.1578,2.3446012
202406171112_16,92.4,86.76786,2.3187923
202406171112_16,92.4,88.349915,2.345251
202406171112_16,92.4,86.98587,2.3221343
202406171112_16,92.4,87.33933,2.3197799
202406171112_16,92.4,86.79553,2.3173938
202406171112_16,92.4,89.878525,2.3782728
202406171112_16,92.4,86.18091,2.284202
202406171112_16,92.4,89.451096,2.3675656
202406171112_16,92.4,88.60858,2.3508935
202406171112_16,92.4,88.52207,2.3552928
202406171112_16,92.4,89.28013,2.3691173
202406171112_16,92.4,88.92101,2.360105
202406171112_16,92.4,88.2917,2.347903
202406171112_16,92.4,89.773254,2.3771353
202406171112_16,92.4,88.77789,2.3568313
202406171112_16,92.4,87.06104,2.3270981
202406171112_16,92.4,85.21487,2.2764573
202406171112_17,84.2,83.38418,2.2511773
202406171112_17,84.2,83.38249,2.248725
202406171112_17,84.2,83.85316,2.2636216
202406171112_17,84.2,83.476944,2.2547882
202406171112_17,84.2,83.511795,2.255731
202406171112_17,84.2,84.41986,2.2733793
202406171112_17,84.2,84.638245,2.2675176
202406171112_17,84.2,83.40795,2.2515907
202406171112_17,84.2,83.85673,2.258759
202406171112_17,84.2,82.8105,2.2330525
202406171112_17,84.2,85.4662,2.2944262
202406171112_17,84.2,84.19964,2.2660546
202406171112_17,84.2,85.92722,2.3045301
202406171112_17,84.2,84.4987,2.2761755
202406171112_17,84.2,85.884224,2.3035457
202406171112_17,84.2,84.359665,2.2704756
202406171112_17,84.2,84.23217,2.2669735
202406171112_17,84.2,84.2074,2.268739
202406171112_17,84.2,83.83766,2.2654696
202406171112_17,84.2,84.29699,2.2519896
202406171112_18,86.8,82.230064,2.2249792
202406171112_18,86.8,83.86672,2.2618122
202406171112_18,86.8,82.19216,2.224252
202406171112_18,86.8,83.20023,2.2505457
202406171112_18,86.8,82.111595,2.2230544
202406171112_18,86.8,83.643295,2.2569056
202406171112_18,86.8,84.57893,2.2772098
202406171112_18,86.8,83.46814,2.2541466
202406171112_18,86.8,82.850525,2.2403398
202406171112_18,86.8,83.7819,2.2488792
202406171112_18,86.8,83.867516,2.257064
202406171112_18,86.8,84.49428,2.2773175
202406171112_18,86.8,83.2138,2.2454424
202406171112_18,86.8,83.78765,2.2679114
202406171112_18,86.8,83.30546,2.2462063
202406171112_18,86.8,83.27208,2.2564304
202406171112_18,86.8,84.22425,2.2759774
202406171112_18,86.8,84.07151,2.271425
202406171112_18,86.8,83.10609,2.2481833
202406171112_18,86.8,85.4405,2.2844088
202406171112_19,88.4,85.870346,2.2861621
202406171112_19,88.4,85.71994,2.287742
202406171112_19,88.4,85.83796,2.2903821
202406171112_19,88.4,85.37987,2.2887795
202406171112_19,88.4,85.811966,2.2877712
202406171112_19,88.4,85.76378,2.2937806
202406171112_19,88.4,85.66718,2.2824922
202406171112_19,88.4,85.25866,2.2832506
202406171112_19,88.4,85.98212,2.2926795
202406171112_19,88.4,88.24128,2.32422
202406171112_19,88.4,86.791664,2.3003557
202406171112_19,88.4,84.65433,2.2607691
202406171112_19,88.4,86.693016,2.303755
202406171112_19,88.4,84.596725,2.2640402
202406171112_19,88.4,86.64463,2.300579
202406171112_19,88.4,85.83026,2.2879324
202406171112_19,88.4,84.69945,2.2599137
202406171112_19,88.4,84.29073,2.2562418
202406171112_19,88.4,85.23721,2.2771275
202406171112_19,88.4,87.52705,2.3020797
202406171112_2,85.3,83.13342,2.2389135
202406171112_2,85.3,82.23156,2.2225618
202406171112_2,85.3,82.70061,2.2365897
202406171112_2,85.3,81.905846,2.2216601
202406171112_2,85.3,82.864746,2.2376919
202406171112_2,85.3,81.95943,2.2207496
202406171112_2,85.3,82.458595,2.2281234
202406171112_2,85.3,82.08987,2.2225218
202406171112_2,85.3,84.36671,2.2688775
202406171112_2,85.3,81.9569,2.2174256
202406171112_2,85.3,82.470146,2.2270422
202406171112_2,85.3,82.25311,2.2252772
202406171112_2,85.3,83.21915,2.2452445
202406171112_2,85.3,82.599236,2.234803
202406171112_2,85.3,82.69827,2.233935
202406171112_2,85.3,83.90804,2.2639434
202406171112_2,85.3,83.496086,2.2476723
202406171112_2,85.3,82.30964,2.227587
202406171112_2,85.3,84.1894,2.2637258
202406171112_2,85.3,83.067795,2.2363524
202406171112_20,82.1,84.623795,2.2602725
202406171112_20,82.1,81.55192,2.2031424
202406171112_20,82.1,83.96209,2.2560158
202406171112_20,82.1,80.939156,2.198632
202406171112_20,82.1,84.14256,2.2549427
202406171112_20,82.1,80.44139,2.1826215
202406171112_20,82.1,82.461044,2.2199173
202406171112_20,82.1,81.08323,2.1972811
202406171112_20,82.1,84.62105,2.2667534
202406171112_20,82.1,85.25951,2.2653477
202406171112_20,82.1,82.14887,2.2134025
202406171112_20,82.1,79.96067,2.1768365
202406171112_20,82.1,82.445755,2.222383
202406171112_20,82.1,80.30091,2.1848004
202406171112_20,82.1,82.13805,2.2151022
202406171112_20,82.1,80.529945,2.189797
202406171112_20,82.1,80.46825,2.1836996
202406171112_20,82.1,79.91331,2.1770163
202406171112_20,82.1,81.79048,2.2107499
202406171112_20,82.1,84.7097,2.2543545
202406171112_21,83.4,82.83848,2.231666
202406171112_21,83.4,82.647736,2.226804
202406171112_21,83.4,82.704475,2.2328453
202406171112_21,83.4,82.53292,2.2293704
202406171112_21,83.4,82.49285,2.22735
202406171112_21,83.4,82.1656,2.220243
202406171112_21,83.4,83.28475,2.2363358
202406171112_21,83.4,82.59711,2.2281237
202406171112_21,83.4,80.15492,2.1869998
202406171112_21,83.4,83.3753,2.2376769
202406171112_21,83.4,80.27135,2.1922567
202406171112_21,83.4,79.91135,2.1864672
202406171112_21,83.4,80.77717,2.2086112
202406171112_21,83.4,80.394485,2.2020974
202406171112_21,83.4,80.26534,2.1958666
202406171112_21,83.4,80.04614,2.1914396
202406171112_21,83.4,80.06619,2.1893945
202406171112_21,83.4,79.98079,2.191792
202406171112_21,83.4,80.872894,2.20522
202406171112_21,83.4,84.35855,2.2570374
202406171112_22,86.0,84.13989,2.2453587
202406171112_22,86.0,85.04867,2.2684035
202406171112_22,86.0,83.45322,2.2401602
202406171112_22,86.0,84.924225,2.2741897
202406171112_22,86.0,83.84489,2.2438357
202406171112_22,86.0,85.53759,2.28352
202406171112_22,86.0,85.49894,2.2803407
202406171112_22,86.0,84.82897,2.2680342
202406171112_22,86.0,84.60121,2.2643619
202406171112_22,86.0,87.98954,2.3157187
202406171112_22,86.0,83.12882,2.2356422
202406171112_22,86.0,83.30971,2.2376487
202406171112_22,86.0,83.43622,2.2457294
202406171112_22,86.0,83.31233,2.2441893
202406171112_22,86.0,83.08045,2.237147
202406171112_22,86.0,82.19346,2.2177064
202406171112_22,86.0,83.44954,2.240194
202406171112_22,86.0,83.196754,2.2395654
202406171112_22,86.0,85.052635,2.2758276
202406171112_22,86.0,86.85615,2.301433
202406171112_23,87.0,84.95534,2.278277
202406171112_23,87.0,85.590454,2.2849655
202406171112_23,87.0,84.998566,2.2826738
202406171112_23,87.0,85.00355,2.2783024
202406171112_23,87.0,84.71818,2.2750921
202406171112_23,87.0,83.7471,2.252926
202406171112_23,87.0,86.29475,2.299084
202406171112_23,87.0,85.01269,2.276195
202406171112_23,87.0,86.04948,2.2922375
202406171112_23,87.0,84.73977,2.2651849
202406171112_23,87.0,86.487656,2.2941206
202406171112_23,87.0,85.53201,2.2725518
202406171112_23,87.0,85.714874,2.28372
202406171112_23,87.0,85.292946,2.2732809
202406171112_23,87.0,86.10136,2.2894273
202406171112_23,87.0,84.39896,2.2579477
202406171112_23,87.0,84.8326,2.2589898
202406171112_23,87.0,85.46445,2.2742162
202406171112_23,87.0,86.11612,2.296726
202406171112_23,87.0,86.28602,2.285959
202406171112_24,85.7,85.75741,2.299445
