DataKey,true_SPAD,predicted_SPAD,predicted_std_SPAD
202406141237_80,48.8,47.132935,1.7833662
202406141237_81,48.5,48.85317,1.8138713
202406141237_81,48.5,47.11511,1.7851588
202406141237_81,48.5,49.06962,1.8172143
202406141237_81,48.5,47.243214,1.7854817
202406141237_81,48.5,49.142586,1.8190014
202406141237_81,48.5,47.94101,1.7988346
202406141237_81,48.5,46.36384,1.7745627
202406141237_81,48.5,47.103466,1.784066
202406141237_81,48.5,50.57089,1.8500891
202406141237_81,48.5,46.986206,1.7805928
202406141237_81,48.5,48.938793,1.8149363
202406141237_81,48.5,48.88017,1.815127
202406141237_81,48.5,49.18408,1.8195552
202406141237_81,48.5,48.936337,1.8160237
202406141237_81,48.5,49.10351,1.8180073
202406141237_81,48.5,48.88015,1.8157516
202406141237_81,48.5,49.24349,1.8213886
202406141237_81,48.5,48.834473,1.8143226
202406141237_81,48.5,48.032116,1.8003969
202406141237_81,48.5,47.110523,1.7862908
202406141237_82,47.9,48.863766,1.8129818
202406141237_82,47.9,49.951283,1.8335394
202406141237_82,47.9,49.041428,1.8163192
202406141237_82,47.9,49.94502,1.8336928
202406141237_82,47.9,48.954613,1.8144485
202406141237_82,47.9,49.596107,1.8268722
202406141237_82,47.9,49.72936,1.82946
202406141237_82,47.9,49.97776,1.834182
202406141237_82,47.9,48.603382,1.8083017
202406141237_82,47.9,47.553806,1.7888451
202406141237_82,47.9,44.615295,1.7370912
202406141237_82,47.9,45.955803,1.7600647
202406141237_82,47.9,45.239235,1.7477192
202406141237_82,47.9,47.055443,1.7797991
202406141237_82,47.9,44.84325,1.7407928
202406141237_82,47.9,45.8724,1.7585688
202406141237_82,47.9,47.177937,1.7821287
202406141237_82,47.9,46.3669,1.7673305
202406141237_82,47.9,49.37535,1.823375
202406141237_82,47.9,47.404106,1.7887614
202406141237_83,52.7,52.68381,1.8890133
202406141237_83,52.7,53.543217,1.9065365
202406141237_83,52.7,53.48668,1.9059575
202406141237_83,52.7,53.516975,1.9065088
202406141237_83,52.7,53.12308,1.8981798
202406141237_83,52.7,52.521378,1.8853284
202406141237_83,52.7,53.104416,1.8982451
202406141237_83,52.7,53.600655,1.9079356
202406141237_83,52.7,53.4539,1.9064021
202406141237_83,52.7,51.389946,1.8647649
202406141237_83,52.7,53.38279,1.905013
202406141237_83,52.7,53.33818,1.9038731
202406141237_83,52.7,53.706768,1.9115422
202406141237_83,52.7,53.24618,1.9019421
202406141237_83,52.7,53.602283,1.9094301
202406141237_83,52.7,53.631954,1.9095459
202406141237_83,52.7,52.976154,1.8962611
202406141237_83,52.7,53.273266,1.9024919
202406141237_83,52.7,51.933506,1.8757087
202406141237_83,52.7,54.151207,1.9227389
202406141237_84,47.9,50.141018,1.8389987
202406141237_84,47.9,49.880463,1.8322566
202406141237_84,47.9,50.89162,1.8527302
202406141237_84,47.9,50.91809,1.8530631
202406141237_84,47.9,50.71108,1.8492992
202406141237_84,47.9,49.935993,1.8331342
202406141237_84,47.9,47.76318,1.7925651
202406141237_84,47.9,50.526703,1.8449028
202406141237_84,47.9,49.26199,1.8220397
202406141237_84,47.9,47.267296,1.7850705
202406141237_84,47.9,49.005753,1.8153261
202406141237_84,47.9,49.260254,1.8205786
202406141237_84,47.9,49.257687,1.8195413
202406141237_84,47.9,49.496555,1.824634
202406141237_84,47.9,49.274944,1.8201363
202406141237_84,47.9,49.491665,1.824406
202406141237_84,47.9,48.71662,1.8100666
202406141237_84,47.9,49.45281,1.8239638
202406141237_84,47.9,49.049213,1.8166502
202406141237_84,47.9,48.72134,1.8116579
202406141237_85,36.2,35.850025,1.5903742
202406141237_85,36.2,35.11164,1.5801681
202406141237_85,36.2,34.885098,1.5758408
202406141237_85,36.2,35.85281,1.5925635
202406141237_85,36.2,35.65035,1.5874918
202406141237_85,36.2,36.42759,1.6014879
202406141237_85,36.2,35.33911,1.5830759
202406141237_85,36.2,35.42118,1.5848217
202406141237_85,36.2,37.912827,1.6293658
202406141237_85,36.2,37.721,1.6372644
202406141237_85,36.2,34.968925,1.5757464
202406141237_85,36.2,33.679157,1.5522476
202406141237_85,36.2,35.011417,1.577421
202406141237_85,36.2,34.398026,1.5648999
202406141237_85,36.2,34.881794,1.5745339
202406141237_85,36.2,34.562286,1.5675077
202406141237_85,36.2,35.369045,1.5797163
202406141237_85,36.2,34.19836,1.5612228
202406141237_85,36.2,35.46718,1.5912334
202406141237_85,36.2,37.9023,1.6295182
202406141237_86,46.0,45.015465,1.7414017
202406141237_86,46.0,42.99573,1.7051934
202406141237_86,46.0,45.271572,1.7456683
202406141237_86,46.0,43.803284,1.719218
202406141237_86,46.0,44.94862,1.7399197
202406141237_86,46.0,43.569843,1.7145053
202406141237_86,46.0,43.628834,1.7194599
202406141237_86,46.0,43.412197,1.7123519
202406141237_86,46.0,45.922268,1.759881
202406141237_86,46.0,46.774857,1.773624
202406141237_86,46.0,45.331333,1.748403
202406141237_86,46.0,45.221012,1.7454295
202406141237_86,46.0,45.61274,1.7527075
202406141237_86,46.0,45.15074,1.7437307
202406141237_86,46.0,45.579926,1.7524041
202406141237_86,46.0,45.574745,1.7513939
202406141237_86,46.0,46.17877,1.764146
202406141237_86,46.0,45.22022,1.7450604
202406141237_86,46.0,47.46199,1.789623
202406141237_86,46.0,47.06415,1.7789236
202406141237_87,43.7,42.665527,1.700021
202406141237_87,43.7,43.02777,1.7070463
202406141237_87,43.7,42.369854,1.6945031
202406141237_87,43.7,42.93278,1.7049093
202406141237_87,43.7,42.438694,1.6957804
202406141237_87,43.7,42.49992,1.6973324
202406141237_87,43.7,41.24194,1.6781336
202406141237_87,43.7,43.00333,1.7062117
202406141237_87,43.7,43.204212,1.7137464
202406141237_87,43.7,40.873146,1.6721833
202406141237_87,43.7,42.148663,1.6924671
202406141237_87,43.7,43.206936,1.7098839
202406141237_87,43.7,41.804527,1.6863914
202406141237_87,43.7,43.705456,1.7185485
202406141237_87,43.7,41.782204,1.6860304
202406141237_87,43.7,43.830738,1.721623
202406141237_87,43.7,43.54468,1.7166348
202406141237_87,43.7,43.2709,1.7107357
202406141237_87,43.7,44.209286,1.7311478
202406141237_87,43.7,42.658478,1.7032717
202406141237_88,43.0,43.52086,1.7246263
202406141237_88,43.0,42.194443,1.6975007
202406141237_88,43.0,43.83913,1.7292528
202406141237_88,43.0,43.208622,1.7145131
202406141237_88,43.0,43.8875,1.7305771
202406141237_88,43.0,42.54808,1.703923
202406141237_88,43.0,43.345444,1.719106
202406141237_88,43.0,42.85491,1.7086395
202406141237_88,43.0,43.72332,1.7226863
202406141237_88,43.0,41.130558,1.6772239
202406141237_88,43.0,42.979797,1.709877
202406141237_88,43.0,39.387375,1.646662
202406141237_88,43.0,44.17411,1.7289658
202406141237_88,43.0,40.07136,1.6575539
202406141237_88,43.0,43.283886,1.7144704
202406141237_88,43.0,39.653854,1.6512885
202406141237_88,43.0,40.15024,1.6595579
202406141237_88,43.0,39.654636,1.6508601
202406141237_88,43.0,44.07195,1.7373161
202406141237_88,43.0,44.5229,1.737504
202406141237_89,44.5,38.77617,1.6407523
202406141237_89,44.5,42.080654,1.6935934
202406141237_89,44.5,38.985744,1.6440077
202406141237_89,44.5,42.91089,1.7075777
202406141237_89,44.5,38.52766,1.6364805
202406141237_89,44.5,43.106194,1.7104467
202406141237_89,44.5,44.6154,1.7394285
202406141237_89,44.5,42.28723,1.6968553
202406141237_89,44.5,41.819984,1.6887757
202406141237_89,44.5,42.657063,1.7085583
202406141237_89,44.5,41.38822,1.6796875
202406141237_89,44.5,42.7514,1.7016215
202406141237_89,44.5,40.625774,1.6653105
202406141237_89,44.5,42.27126,1.6935756
202406141237_89,44.5,41.132454,1.6747314
202406141237_89,44.5,42.480743,1.6968862
202406141237_89,44.5,43.696304,1.7180277
202406141237_89,44.5,42.3678,1.6948998
202406141237_89,44.5,44.112526,1.7290505
202406141237_89,44.5,41.268528,1.6789075
202406141237_9,40.1,40.143425,1.6621583
202406141237_9,40.1,39.835808,1.6559671
202406141237_9,40.1,40.32567,1.6657925
202406141237_9,40.1,39.63048,1.6533284
202406141237_9,40.1,40.2426,1.664296
202406141237_9,40.1,39.943176,1.6584215
202406141237_9,40.1,39.013103,1.6438614
202406141237_9,40.1,39.691162,1.653852
202406141237_9,40.1,42.23855,1.7005935
202406141237_9,40.1,39.478214,1.6520406
202406141237_9,40.1,40.13618,1.6644835
202406141237_9,40.1,37.725178,1.6209568
202406141237_9,40.1,42.020477,1.6965184
202406141237_9,40.1,37.72269,1.6208332
202406141237_9,40.1,40.818172,1.6757039
202406141237_9,40.1,37.693386,1.6202356
202406141237_9,40.1,36.822563,1.6040218
202406141237_9,40.1,37.81706,1.6223749
202406141237_9,40.1,38.859673,1.6374527
202406141237_9,40.1,39.447323,1.6529133
202406141237_90,41.0,39.00611,1.6397336
202406141237_90,41.0,40.227077,1.6615984
202406141237_90,41.0,39.744926,1.6526241
202406141237_90,41.0,40.88841,1.6729801
202406141237_90,41.0,39.45853,1.6477629
202406141237_90,41.0,40.05008,1.6582184
202406141237_90,41.0,39.570923,1.6502116
202406141237_90,41.0,40.601517,1.6683155
202406141237_90,41.0,46.786976,1.7742
202406141237_90,41.0,40.254944,1.6606501
202406141237_90,41.0,39.45892,1.6479583
202406141237_90,41.0,42.013897,1.6906507
202406141237_90,41.0,39.68295,1.6511892
202406141237_90,41.0,41.81484,1.6870215
202406141237_90,41.0,39.45732,1.6475391
202406141237_90,41.0,41.062126,1.6736616
202406141237_90,41.0,42.93476,1.7078665
202406141237_90,41.0,41.86672,1.6880525
202406141237_90,41.0,46.248722,1.7668542
202406141237_90,41.0,38.876312,1.6363429
202406141237_91,51.0,49.24835,1.827745
202406141237_91,51.0,51.653492,1.8703244
202406141237_91,51.0,48.511715,1.8121277
202406141237_91,51.0,50.630886,1.8493255
202406141237_91,51.0,48.563004,1.8145816
202406141237_91,51.0,51.2564,1.862058
202406141237_91,51.0,50.87459,1.8566204
202406141237_91,51.0,51.309288,1.8631794
202406141237_91,51.0,50.144447,1.843253
202406141237_91,51.0,48.4614,1.8111845
202406141237_91,51.0,51.067547,1.8613069
202406141237_91,51.0,50.085457,1.8391047
202406141237_91,51.0,51.069664,1.8588287
202406141237_91,51.0,49.53902,1.8279072
202406141237_91,51.0,51.260433,1.8633924
202406141237_91,51.0,49.623188,1.8293469
202406141237_91,51.0,49.447777,1.827654
202406141237_91,51.0,49.82802,1.8335677
202406141237_91,51.0,49.714867,1.8361623
202406141237_91,51.0,50.732346,1.8540953
202406141237_92,50.7,51.96867,1.8750758
202406141237_92,50.7,52.76879,1.8910487
202406141237_92,50.7,51.374596,1.863239
202406141237_92,50.7,52.0867,1.8772216
202406141237_92,50.7,52.029778,1.8764515
202406141237_92,50.7,52.26888,1.8809407
202406141237_92,50.7,52.45006,1.8856725
202406141237_92,50.7,52.597073,1.8875712
202406141237_92,50.7,53.284496,1.9027913
202406141237_92,50.7,51.07183,1.8572446
202406141237_92,50.7,53.223488,1.9011164
202406141237_92,50.7,53.158726,1.9003727
202406141237_92,50.7,52.63831,1.8896102
202406141237_92,50.7,52.75112,1.8917441
202406141237_92,50.7,52.908806,1.8948066
202406141237_92,50.7,53.134182,1.8989917
202406141237_92,50.7,52.609203,1.8891716
202406141237_92,50.7,53.051777,1.8981755
202406141237_92,50.7,53.897926,1.9158274
202406141237_92,50.7,52.066364,1.8791381
202406141237_93,51.4,51.404934,1.8631366
202406141237_93,51.4,50.17952,1.8383775
202406141237_93,51.4,51.433037,1.8637614
202406141237_93,51.4,49.885986,1.832733
202406141237_93,51.4,51.564423,1.8663298
202406141237_93,51.4,49.857822,1.8323531
202406141237_93,51.4,50.498535,1.8449397
202406141237_93,51.4,50.05501,1.8360845
202406141237_93,51.4,52.16953,1.8806779
202406141237_93,51.4,49.817223,1.8336577
202406141237_93,51.4,52.308895,1.8820523
202406141237_93,51.4,49.479877,1.8257389
202406141237_93,51.4,52.16188,1.8786091
202406141237_93,51.4,49.28336,1.8216047
202406141237_93,51.4,52.19731,1.8795594
202406141237_93,51.4,49.51889,1.8267025
202406141237_93,51.4,49.839115,1.8329438
202406141237_93,51.4,49.329716,1.8226047
202406141237_93,51.4,50.94195,1.8561937
202406141237_93,51.4,49.341366,1.8254447
202406141237_94,53.3,53.697758,1.9094609
202406141237_94,53.3,54.09272,1.9173677
202406141237_94,53.3,52.770115,1.8905953
202406141237_94,53.3,53.578632,1.906951
202406141237_94,53.3,53.298542,1.9012922
202406141237_94,53.3,54.077812,1.9172083
202406141237_94,53.3,53.730312,1.9108423
202406141237_94,53.3,53.959713,1.91478
202406141237_94,53.3,53.90891,1.9166628
202406141237_94,53.3,51.330784,1.863839
202406141237_94,53.3,51.657345,1.8697687
202406141237_94,53.3,54.89046,1.9361703
202406141237_94,53.3,52.03193,1.877703
202406141237_94,53.3,54.748882,1.933369
202406141237_94,53.3,51.709217,1.8707958
202406141237_94,53.3,55.70677,1.9532529
202406141237_94,53.3,54.861946,1.935998
202406141237_94,53.3,54.75851,1.9334608
202406141237_94,53.3,53.66202,1.9094495
202406141237_94,53.3,53.9579,1.9190216
202406141237_95,49.6,49.88662,1.8359609
202406141237_95,49.6,50.146534,1.8394012
202406141237_95,49.6,49.353874,1.8257406
202406141237_95,49.6,49.900806,1.8348737
202406141237_95,49.6,49.585155,1.8301038
202406141237_95,49.6,49.76495,1.8325158
202406141237_95,49.6,50.943897,1.8555971
202406141237_95,49.6,49.96315,1.835785
202406141237_95,49.6,48.984493,1.8177165
202406141237_95,49.6,48.984035,1.8210146
202406141237_95,49.6,48.12993,1.7989625
202406141237_95,49.6,49.25997,1.8206874
202406141237_95,49.6,48.367798,1.8032969
202406141237_95,49.6,48.99016,1.8151007
202406141237_95,49.6,48.219894,1.8006889
202406141237_95,49.6,49.417885,1.8236233
202406141237_95,49.6,49.208878,1.8195839
202406141237_95,49.6,49.01351,1.8156697
202406141237_95,49.6,48.935207,1.8255255
202406141237_95,49.6,49.946026,1.8354312
202406141237_96,31.0,32.941113,1.6311696
202406141237_96,31.0,44.61305,1.7803172
202406141237_96,31.0,46.538265,1.7878686
202406141237_96,31.0,45.998356,1.7749046
202406141237_96,31.0,38.754112,1.7130196
202406141237_96,31.0,42.585186,1.7142798
202406141237_96,31.0,38.90018,1.6735786
202406141237_96,31.0,45.75455,1.7747991
202406141237_96,31.0,46.105927,1.7721146
202406141237_96,31.0,37.43306,1.8926061
202406141237_96,31.0,34.03126,1.5713643
202406141237_96,31.0,37.79006,1.6439722
202406141237_96,31.0,38.54673,1.6395296
202406141237_96,31.0,45.06148,1.7576202
202406141237_96,31.0,35.640175,1.5982455
202406141237_96,31.0,38.518078,1.6535372
202406141237_96,31.0,40.496555,1.6874648
202406141237_96,31.0,40.38996,1.6851612
202406141237_96,31.0,41.395832,1.7099122
202406141237_96,31.0,40.377014,1.7099403
202406141237_97,15.8,14.655575,1.2583705
202406141237_97,15.8,16.503864,1.2865809
202406141237_97,15.8,14.898199,1.262091
202406141237_97,15.8,16.34969,1.2845645
202406141237_97,15.8,14.836131,1.2610344
202406141237_97,15.8,16.61415,1.2884353
202406141237_97,15.8,16.79017,1.2901893
202406141237_97,15.8,16.525753,1.2870747
202406141237_97,15.8,17.168484,1.2960695
202406141237_97,15.8,15.244731,1.3145845
202406141237_97,15.8,14.305279,1.2530609
202406141237_97,15.8,14.371309,1.2552365
202406141237_97,15.8,14.695287,1.2586206
202406141237_97,15.8,14.944045,1.2632476
202406141237_97,15.8,14.243845,1.2522161
202406141237_97,15.8,14.183302,1.2523476
202406141237_97,15.8,14.840501,1.262203
202406141237_97,15.8,14.49503,1.2569615
202406141237_97,15.8,15.396566,1.2708848
202406141237_97,15.8,14.989908,1.2749383
202406141237_99,15.4,14.747935,1.2705797
202406141237_99,15.4,14.577504,1.2672107
202406141237_99,15.4,14.3608,1.2629259
202406141237_99,15.4,13.566727,1.2497383
202406141237_99,15.4,14.633411,1.2678483
202406141237_99,15.4,13.687174,1.2524102
202406141237_99,15.4,14.162611,1.2587202
202406141237_99,15.4,14.094449,1.2592788
202406141237_99,15.4,15.377617,1.3115047
202406141237_99,15.4,14.533884,1.2717733
202406141237_99,15.4,13.9905205,1.2586752
202406141237_99,15.4,14.651368,1.2612302
202406141237_99,15.4,14.553946,1.2618153
202406141237_99,15.4,15.195571,1.2671674
202406141237_99,15.4,14.2106085,1.2588173
202406141237_99,15.4,14.754719,1.2656138
202406141237_99,15.4,14.597515,1.2586862
202406141237_99,15.4,14.814282,1.2620124
202406141237_99,15.4,17.318764,1.3254935
202406141237_99,15.4,14.742568,1.2819445
202406171112_1,25.4,18.799124,1.3197248
202406171112_1,25.4,19.275534,1.325962
202406171112_1,25.4,19.976473,1.3367035
202406171112_1,25.4,19.656332,1.3324577
202406171112_1,25.4,19.783524,1.3338034
202406171112_1,25.4,19.914747,1.3357517
202406171112_1,25.4,18.161299,1.309977
202406171112_1,25.4,19.775803,1.3335283
202406171112_1,25.4,15.733071,1.2741748
202406171112_1,25.4,13.683141,1.2795016
202406171112_1,25.4,18.029366,1.3065503
202406171112_1,25.4,18.075089,1.3097761
202406171112_1,25.4,18.23577,1.3099855
202406171112_1,25.4,18.13917,1.3110186
202406171112_1,25.4,18.09042,1.3076843
202406171112_1,25.4,18.140324,1.3108486
202406171112_1,25.4,19.47995,1.3299325
202406171112_1,25.4,17.990856,1.3087823
202406171112_1,25.4,18.948,1.3233285
202406171112_1,25.4,15.861548,1.2774159
202406171112_10,7.8,7.810132,1.1498609
202406171112_10,7.8,8.694038,1.1661401
202406171112_10,7.8,8.353175,1.1586205
202406171112_10,7.8,8.8381815,1.1671153
202406171112_10,7.8,8.016619,1.1531736
202406171112_10,7.8,8.447004,1.1622039
202406171112_10,7.8,7.6166015,1.149819
202406171112_10,7.8,8.744472,1.1660596
202406171112_10,7.8,8.090004,1.1519308
202406171112_10,7.8,8.822006,1.1742786
202406171112_10,7.8,7.6186395,1.1454284
202406171112_10,7.8,7.835621,1.1456219
202406171112_10,7.8,8.068811,1.152449
202406171112_10,7.8,8.227967,1.150981
202406171112_10,7.8,7.785116,1.1476089
202406171112_10,7.8,7.8508935,1.1465899
202406171112_10,7.8,8.212459,1.1504468
202406171112_10,7.8,8.033443,1.1483088
202406171112_10,7.8,8.224863,1.1540316
202406171112_10,7.8,7.5192113,1.1453416
202406171112_102,0.0,1.1515241,0.93723625
202406171112_102,0.0,1.4029019,0.9996662
202406171112_102,0.0,1.2088022,0.9571113
202406171112_102,0.0,1.5238669,1.0248327
202406171112_102,0.0,1.2320917,0.95191896
202406171112_102,0.0,1.8196287,1.0691526
202406171112_102,0.0,0.6867033,0.8635808
202406171112_102,0.0,1.5215075,1.0201068
202406171112_102,0.0,2.960548,1.1003367
202406171112_102,0.0,1.3889272,0.98445356
202406171112_102,0.0,1.9987438,1.0597235
202406171112_102,0.0,1.5173743,1.0092428
202406171112_102,0.0,1.6607196,1.0337938
202406171112_102,0.0,1.1799471,0.9644258
202406171112_102,0.0,1.8037179,1.0414448
202406171112_102,0.0,1.9476244,1.0652747
202406171112_102,0.0,1.6512623,1.0349871
202406171112_102,0.0,1.3803663,0.9925823
202406171112_102,0.0,2.7339048,1.1054332
202406171112_102,0.0,1.1962483,0.96210057
202406171112_105,0.0,2.993298,1.1391226
202406171112_105,0.0,4.5140343,1.1835642
202406171112_105,0.0,2.5026186,1.1120613
202406171112_105,0.0,4.760854,1.1841938
202406171112_105,0.0,2.8870893,1.1332748
202406171112_105,0.0,6.1255035,1.2249081
202406171112_105,0.0,1.8349679,1.0471711
202406171112_105,0.0,5.148595,1.1968734
202406171112_105,0.0,2.6343493,1.1073443
202406171112_105,0.0,3.6965365,1.1749287
202406171112_105,0.0,0.9684472,0.91724247
202406171112_105,0.0,1.0393302,0.919837
202406171112_105,0.0,1.2175298,0.97482
202406171112_105,0.0,0.684571,0.84968305
202406171112_105,0.0,1.0358051,0.93504435
202406171112_105,0.0,0.5669581,0.8172274
202406171112_105,0.0,0.46933514,0.7915306
202406171112_105,0.0,0.99671566,0.9129449
202406171112_105,0.0,3.5963814,1.1394192
202406171112_105,0.0,3.2051077,1.1468172
202406171112_108,0.0,11.855128,1.3622692
202406171112_108,0.0,12.273474,1.3576906
202406171112_108,0.0,12.129357,1.3622203
202406171112_108,0.0,13.794482,1.3742664
202406171112_108,0.0,12.618586,1.3778827
202406171112_108,0.0,14.657898,1.379931
202406171112_108,0.0,14.739764,1.3924339
202406171112_108,0.0,13.417579,1.3739113
202406171112_108,0.0,2.1769967,1.0896256
202406171112_108,0.0,15.8235445,1.4344201
202406171112_108,0.0,9.008939,1.3142887
202406171112_108,0.0,9.203014,1.3124224
202406171112_108,0.0,9.038206,1.313666
202406171112_108,0.0,10.7182255,1.346024
202406171112_108,0.0,9.328205,1.321777
202406171112_108,0.0,13.361193,1.3844392
202406171112_108,0.0,6.975055,1.2615049
202406171112_108,0.0,10.959609,1.3490492
202406171112_108,0.0,1.655242,1.0340139
202406171112_108,0.0,16.917597,1.4480414
202406171112_11,14.6,18.712519,1.31746
202406171112_11,14.6,16.10638,1.2825334
202406171112_11,14.6,20.68592,1.3474516
202406171112_11,14.6,17.555204,1.3066056
202406171112_11,14.6,19.604574,1.3307681
202406171112_11,14.6,16.222866,1.2847376
202406171112_11,14.6,17.084427,1.296257
202406171112_11,14.6,16.473833,1.2883037
202406171112_11,14.6,20.0927,1.4324459
202406171112_11,14.6,17.042307,1.3243957
202406171112_11,14.6,17.535067,1.301868
202406171112_11,14.6,16.544573,1.2876774
202406171112_11,14.6,17.548742,1.3030791
202406171112_11,14.6,16.86733,1.2930883
202406171112_11,14.6,17.653318,1.3039498
202406171112_11,14.6,16.657627,1.2894821
202406171112_11,14.6,17.268473,1.2982169
202406171112_11,14.6,16.848042,1.2924149
202406171112_11,14.6,18.345497,1.3205626
202406171112_11,14.6,14.239102,1.2568741
202406171112_111,0.0,10.617534,1.3189446
202406171112_111,0.0,9.258548,1.2711879
202406171112_111,0.0,9.4556675,1.2901263
202406171112_111,0.0,8.075032,1.2510802
202406171112_111,0.0,10.416589,1.3136555
202406171112_111,0.0,10.629306,1.3025954
202406171112_111,0.0,7.890251,1.2406121
202406171112_111,0.0,9.133976,1.2705089
202406171112_111,0.0,5.697414,1.1718384
202406171112_111,0.0,7.0506654,1.2761589
202406171112_111,0.0,9.07741,1.2929531
202406171112_111,0.0,7.418415,1.2364534
202406171112_111,0.0,7.3941503,1.2599486
202406171112_111,0.0,5.479149,1.1986897
202406171112_111,0.0,8.700233,1.2861788
202406171112_111,0.0,5.958829,1.210439
202406171112_111,0.0,5.127902,1.1794995
202406171112_111,0.0,7.0687265,1.2296365
202406171112_111,0.0,4.813838,1.1654615
202406171112_111,0.0,8.19031,1.3025396
202406171112_114,0.0,10.374451,1.3255513
202406171112_114,0.0,8.641912,1.2919351
202406171112_114,0.0,8.98661,1.2867411
202406171112_114,0.0,9.42253,1.2993861
202406171112_114,0.0,10.04428,1.3160815
202406171112_114,0.0,8.173904,1.2847236
202406171112_114,0.0,8.301049,1.2865504
202406171112_114,0.0,9.213191,1.3000089
202406171112_114,0.0,3.9146352,1.1087366
202406171112_114,0.0,16.351067,1.4578154
202406171112_114,0.0,7.857546,1.2744985
202406171112_114,0.0,6.16954,1.2534746
202406171112_114,0.0,5.9469004,1.2222327
202406171112_114,0.0,4.224788,1.1939757
202406171112_114,0.0,7.08771,1.2542295
202406171112_114,0.0,5.348772,1.2291132
202406171112_114,0.0,5.3273306,1.2253946
202406171112_114,0.0,6.047234,1.2478851
202406171112_114,0.0,3.6074605,1.1030837
202406171112_114,0.0,13.324837,1.4199909
202406171112_12,13.3,12.127907,1.2197306
202406171112_12,13.3,12.627671,1.2284505
202406171112_12,13.3,12.900082,1.2324607
202406171112_12,13.3,12.548863,1.2271621
202406171112_12,13.3,12.509714,1.2266238
202406171112_12,13.3,12.795732,1.2308981
202406171112_12,13.3,12.084238,1.2202637
202406171112_12,13.3,12.575332,1.2277378
202406171112_12,13.3,14.408294,1.2583842
202406171112_12,13.3,14.34693,1.2547209
202406171112_12,13.3,12.835942,1.2306672
202406171112_12,13.3,13.241684,1.2377456
202406171112_12,13.3,12.923457,1.2327816
202406171112_12,13.3,13.750892,1.2451982
202406171112_12,13.3,12.808512,1.2302774
202406171112_12,13.3,13.628062,1.2433932
202406171112_12,13.3,13.108981,1.2355052
202406171112_12,13.3,13.466399,1.2410083
202406171112_12,13.3,15.064455,1.2679933
202406171112_12,13.3,13.723615,1.2465934
202406171112_13,15.0,15.013087,1.2646371
202406171112_13,15.0,15.025567,1.2657238
202406171112_13,15.0,15.71765,1.2752794
202406171112_13,15.0,15.58556,1.274577
202406171112_13,15.0,15.35138,1.2696803
202406171112_13,15.0,15.260662,1.269239
202406171112_13,15.0,14.951328,1.2645596
202406171112_13,15.0,15.424953,1.2716951
202406171112_13,15.0,14.915177,1.2661645
202406171112_13,15.0,15.191963,1.2822725
202406171112_13,15.0,14.084519,1.2506604
202406171112_13,15.0,13.422626,1.2421765
202406171112_13,15.0,14.2767935,1.2534326
202406171112_13,15.0,13.535665,1.2437694
202406171112_13,15.0,14.174916,1.2519381
202406171112_13,15.0,13.759846,1.2468146
202406171112_13,15.0,12.847893,1.2338823
202406171112_13,15.0,13.447824,1.2424835
202406171112_13,15.0,15.164928,1.2695458
202406171112_13,15.0,15.530673,1.2736766
202406171112_14,15.7,15.189909,1.2654892
202406171112_14,15.7,15.156821,1.265411
202406171112_14,15.7,15.807304,1.2743523
202406171112_14,15.7,15.256263,1.2669004
202406171112_14,15.7,15.4409895,1.2691041
202406171112_14,15.7,15.183716,1.26575
202406171112_14,15.7,14.872118,1.260884
202406171112_14,15.7,15.174734,1.265731
202406171112_14,15.7,15.677595,1.2732905
202406171112_14,15.7,14.891654,1.264297
202406171112_14,15.7,14.013385,1.2487205
202406171112_14,15.7,15.454992,1.269313
202406171112_14,15.7,14.084513,1.2498149
202406171112_14,15.7,15.409045,1.2686245
202406171112_14,15.7,14.218628,1.2516971
202406171112_14,15.7,15.487561,1.2698051
202406171112_14,15.7,15.051955,1.263931
202406171112_14,15.7,15.483409,1.2697024
202406171112_14,15.7,16.579891,1.2862339
202406171112_14,15.7,15.039892,1.2646745
202406171112_15,14.6,13.638979,1.2436479
202406171112_15,14.6,13.093366,1.2359381
202406171112_15,14.6,14.220372,1.2520083
202406171112_15,14.6,13.764941,1.2454548
202406171112_15,14.6,14.104221,1.2503661
202406171112_15,14.6,12.825322,1.2321007
202406171112_15,14.6,13.027028,1.2351218
202406171112_15,14.6,13.419996,1.2404716
202406171112_15,14.6,13.738594,1.2462568
202406171112_15,14.6,14.706715,1.2611208
202406171112_15,14.6,13.511765,1.2413167
202406171112_15,14.6,15.211643,1.2662569
202406171112_15,14.6,13.589763,1.2426298
202406171112_15,14.6,15.178889,1.2662235
202406171112_15,14.6,13.570235,1.2422379
202406171112_15,14.6,15.053312,1.2644389
202406171112_15,14.6,14.392574,1.2550473
202406171112_15,14.6,15.166802,1.2657893
202406171112_15,14.6,13.71749,1.2453811
202406171112_15,14.6,16.729776,1.291985
202406171112_16,10.5,11.788949,1.2122219
202406171112_16,10.5,10.5525465,1.1924493
202406171112_16,10.5,12.093657,1.2143872
202406171112_16,10.5,10.582536,1.1918921
202406171112_16,10.5,11.92588,1.2131438
202406171112_16,10.5,10.6917715,1.1938124
202406171112_16,10.5,10.668135,1.1951689
202406171112_16,10.5,10.579489,1.19236
202406171112_16,10.5,10.629301,1.1903784
202406171112_16,10.5,12.145618,1.2280143
202406171112_16,10.5,11.327761,1.2017978
202406171112_16,10.5,10.957552,1.1982332
202406171112_16,10.5,11.379756,1.2036668
202406171112_16,10.5,10.557011,1.1916229
